# x	y	u	v	mask
  0.3108	  6.9934	 -1.6021	 -1.7439	  1.0000
  0.6734	  6.9934	  0.5839	 -0.1013	  0.0000
  1.0361	  6.9934	-12.3841	  4.7743	  0.0000
  1.3987	  6.9934	  7.7244	-14.6611	  0.0000
  1.7613	  6.9934	 -0.7924	 -2.0337	  1.0000
  2.1239	  6.9934	 -1.5548	 -1.6250	  1.0000
  2.4865	  6.9934	 -1.4951	 -1.5593	  1.0000
  2.8492	  6.9934	  0.3371	  0.0539	  0.0000
  3.2118	  6.9934	 -1.4797	  4.1039	  0.0000
  3.5744	  6.9934	 -0.1179	 -2.3991	  0.0000
  3.9370	  6.9934	 -2.6297	 -1.2887	  1.0000
  4.2996	  6.9934	  0.0734	 -3.0447	  0.0000
  4.6622	  6.9934	  0.0508	 -1.5888	  0.0000
  5.0249	  6.9934	 -2.4335	 -0.1289	  1.0000
  5.3875	  6.9934	-10.5280	 -1.1604	  0.0000
  5.7501	  6.9934	  6.8204	 -1.0597	  0.0000
  6.1127	  6.9934	  0.4008	 -1.3104	  0.0000
  6.4753	  6.9934	  0.0440	 -1.8913	  0.0000
  6.8380	  6.9934	 -0.3515	 -0.9339	  0.0000
  7.2006	  6.9934	 -0.8616	 -0.6815	  1.0000
  7.5632	  6.9934	 -1.3966	 -1.1885	  1.0000
  7.9258	  6.9934	 -7.6591	 -7.6830	  0.0000
  8.2884	  6.9934	 -2.2203	 -2.3990	  1.0000
  8.6511	  6.9934	 -6.4818	 -7.6417	  0.0000
  9.0137	  6.9934	 -3.5842	 -3.6886	  1.0000
  0.3108	  6.6308	-10.4554	  7.0725	  0.0000
  0.6734	  6.6308	 -1.2440	 -1.2996	  1.0000
  1.0361	  6.6308	 -4.0650	  3.1403	  0.0000
  1.3987	  6.6308	  0.7769	 -0.8413	  0.0000
  1.7613	  6.6308	 -0.7399	 -1.6084	  1.0000
  2.1239	  6.6308	 -1.4216	 -1.2993	  1.0000
  2.4865	  6.6308	 -1.0846	 -0.9904	  1.0000
  2.8492	  6.6308	 -1.3597	 -1.3906	  1.0000
  3.2118	  6.6308	 -1.5793	 -1.3210	  1.0000
  3.5744	  6.6308	 -3.0462	 -3.1595	  0.0000
  3.9370	  6.6308	-13.1058	  3.7047	  0.0000
  4.2996	  6.6308	-10.8490	  3.2245	  0.0000
  4.6622	  6.6308	 -7.7202	 -7.7625	  0.0000
  5.0249	  6.6308	 -2.0145	 -0.5275	  1.0000
  5.3875	  6.6308	-13.0710	 13.8413	  0.0000
  5.7501	  6.6308	  7.6518	  6.7868	  0.0000
  6.1127	  6.6308	 -0.7704	  0.1218	  1.0000
  6.4753	  6.6308	 -0.5511	  0.2702	  1.0000
  6.8380	  6.6308	  0.9835	 -0.7553	  0.0000
  7.2006	  6.6308	  0.4790	 -0.6606	  0.0000
  7.5632	  6.6308	 -1.4189	 -0.8945	  1.0000
  7.9258	  6.6308	 -1.9740	 -1.4517	  1.0000
  8.2884	  6.6308	 -2.2499	 -1.8568	  1.0000
  8.6511	  6.6308	 -2.9909	 -2.3399	  1.0000
  9.0137	  6.6308	 -3.5346	 -2.7274	  1.0000
  0.3108	  6.2681	 -1.1044	 -1.2084	  1.0000
  0.6734	  6.2681	  4.7345	 -7.6609	  0.0000
  1.0361	  6.2681	  0.0407	 -7.4382	  0.0000
  1.3987	  6.2681	-14.0255	  7.5550	  0.0000
  1.7613	  6.2681	 -0.2220	 -1.5531	  1.0000
  2.1239	  6.2681	 -0.8049	 -1.2948	  1.0000
  2.4865	  6.2681	  0.3787	 -1.7588	  0.0000
  2.8492	  6.2681	 -0.8201	 -1.4168	  1.0000
  3.2118	  6.2681	  0.3024	 -1.9598	  0.0000
  3.5744	  6.2681	  0.1413	 -2.2764	  0.0000
  3.9370	  6.2681	-10.9847	 -7.2312	  0.0000
  4.2996	  6.2681	  0.3523	 -2.4950	  0.0000
  4.6622	  6.2681	 -2.0042	 -0.0408	  1.0000
  5.0249	  6.2681	 -2.3044	 -0.0478	  1.0000
  5.3875	  6.2681	 -0.1566	 -3.9104	  0.0000
  5.7501	  6.2681	 -1.1997	  0.0250	  1.0000
  6.1127	  6.2681	 -2.0010	 -2.9563	  0.0000
  6.4753	  6.2681	 -0.6541	 -0.0609	  1.0000
  6.8380	  6.2681	 -2.8648	  7.6516	  0.0000
  7.2006	  6.2681	 -0.6977	 -1.0074	  1.0000
  7.5632	  6.2681	  0.7029	 -0.3615	  0.0000
  7.9258	  6.2681	 -1.9799	 -1.6306	  1.0000
  8.2884	  6.2681	 -4.2617	 -9.4390	  0.0000
  8.6511	  6.2681	 -2.8950	 -2.3509	  1.0000
  9.0137	  6.2681	 -3.4482	 -2.7286	  1.0000
  0.3108	  5.9055	 -0.5294	 -0.8310	  1.0000
  0.6734	  5.9055	  0.6205	 -7.5685	  0.0000
  1.0361	  5.9055	 12.0189	-12.2463	  0.0000
  1.3987	  5.9055	 -4.3812	  4.7630	  0.0000
  1.7613	  5.9055	  0.0756	 -1.4226	  1.0000
  2.1239	  5.9055	 -0.6875	 -1.0293	  1.0000
  2.4865	  5.9055	 -0.5141	 -0.7051	  1.0000
  2.8492	  5.9055	  0.6343	 -5.1208	  0.0000
  3.2118	  5.9055	-14.5637	 -5.7601	  0.0000
  3.5744	  5.9055	  0.3026	 -2.0957	  0.0000
  3.9370	  5.9055	  0.2176	 -2.7390	  0.0000
  4.2996	  5.9055	 -2.1883	  0.0256	  1.0000
  4.6622	  5.9055	  4.9064	  9.7289	  0.0000
  5.0249	  5.9055	 -0.0347	 -2.6707	  0.0000
  5.3875	  5.9055	 -0.3378	 -2.2880	  0.0000
  5.7501	  5.9055	 -1.0026	 -0.2060	  1.0000
  6.1127	  5.9055	 -0.9528	  0.0558	  1.0000
  6.4753	  5.9055	 -0.7633	  0.0364	  1.0000
  6.8380	  5.9055	 -0.4662	 -0.3724	  1.0000
  7.2006	  5.9055	  7.9665	  7.6333	  0.0000
  7.5632	  5.9055	 -1.3663	 -0.9067	  1.0000
  7.9258	  5.9055	 -1.9931	 -1.2703	  1.0000
  8.2884	  5.9055	  1.0903	 -0.9595	  0.0000
  8.6511	  5.9055	 -2.6789	 -2.1819	  1.0000
  9.0137	  5.9055	 -3.0979	 -2.4695	  1.0000
