# x	y	u	v	mask
  0.3108	  6.9934	  1.0641	 -3.4191	  0.0000
  0.6734	  6.9934	  0.5590	  2.6151	  1.0000
  1.0361	  6.9934	 -0.0006	  1.9914	  1.0000
  1.3987	  6.9934	 -0.8358	 -0.4559	  0.0000
  1.7613	  6.9934	 -0.4903	  1.9555	  1.0000
  2.1239	  6.9934	-10.1625	 -9.1211	  0.0000
  2.4865	  6.9934	 -1.9987	 -2.5314	  0.0000
  2.8492	  6.9934	 -2.2494	  1.2413	  1.0000
  3.2118	  6.9934	 -2.4947	  0.4958	  1.0000
  3.5744	  6.9934	 -8.3672	 10.3208	  0.0000
  3.9370	  6.9934	-15.1704	-11.8449	  0.0000
  4.2996	  6.9934	  2.0196	 -4.0780	  0.0000
  4.6622	  6.9934	 -1.0295	  0.8960	  1.0000
  5.0249	  6.9934	 -0.0821	  0.4134	  1.0000
  5.3875	  6.9934	  1.9075	 -2.6842	  0.0000
  5.7501	  6.9934	  4.0575	  7.6617	  0.0000
  6.1127	  6.9934	  2.1757	  0.1601	  1.0000
  6.4753	  6.9934	 -0.4138	 -1.0022	  0.0000
  6.8380	  6.9934	  1.6489	 -0.2728	  1.0000
  7.2006	  6.9934	  1.1255	 -0.7973	  1.0000
  7.5632	  6.9934	 -0.4727	 -0.3496	  0.0000
  7.9258	  6.9934	 -1.1636	 -0.3876	  0.0000
  8.2884	  6.9934	 -1.6045	 -0.4095	  0.0000
  8.6511	  6.9934	 -2.1942	 -0.3128	  1.0000
  9.0137	  6.9934	 -2.5871	 -0.4146	  1.0000
  0.3108	  6.6308	 -6.3110	  7.6813	  0.0000
  0.6734	  6.6308	  0.2254	  2.3151	  1.0000
  1.0361	  6.6308	 -1.0603	 -0.4542	  0.0000
  1.3987	  6.6308	  0.2040	  2.3335	  1.0000
  1.7613	  6.6308	 12.6115	 10.3958	  0.0000
  2.1239	  6.6308	 -1.7899	  0.8502	  0.0000
  2.4865	  6.6308	 -1.0058	  7.5840	  0.0000
  2.8492	  6.6308	-11.2897	  6.7643	  0.0000
  3.2118	  6.6308	 -1.9452	  1.0011	  1.0000
  3.5744	  6.6308	 -2.7837	  0.3197	  0.0000
  3.9370	  6.6308	 -2.2674	  0.8633	  1.0000
  4.2996	  6.6308	  6.4336	  0.2436	  0.0000
