# x	y	u	v	mask
  0.3108	  6.9934	 -0.1750	 -1.6946	  1.0000
  0.6734	  6.9934	 -0.1171	 -0.5872	  0.0000
  1.0361	  6.9934	 -0.7624	-13.9702	  0.0000
  1.3987	  6.9934	 -0.8719	 -0.2189	  1.0000
  1.7613	  6.9934	 -0.7864	 -0.3015	  1.0000
  2.1239	  6.9934	 -1.4015	  1.4555	  1.0000
  2.4865	  6.9934	 -1.5012	  1.6812	  1.0000
  2.8492	  6.9934	 -0.6409	  0.6099	  0.0000
  3.2118	  6.9934	-12.8454	 13.0926	  0.0000
  3.5744	  6.9934	  1.5814	 -1.3176	  0.0000
  3.9370	  6.9934	 -0.7745	 -0.0801	  1.0000
  4.2996	  6.9934	 -0.3760	 -0.2059	  1.0000
  4.6622	  6.9934	  1.2013	  0.4896	  0.0000
  5.0249	  6.9934	  1.1915	 -1.0808	  1.0000
  5.3875	  6.9934	  1.6157	 -0.3758	  1.0000
  5.7501	  6.9934	  2.2006	  0.0565	  1.0000
  6.1127	  6.9934	  6.6085	 -3.9808	  0.0000
  6.4753	  6.9934	  2.6096	  0.6055	  1.0000
  6.8380	  6.9934	  2.0758	  0.8857	  1.0000
  7.2006	  6.9934	  1.1941	  0.1792	  1.0000
  7.5632	  6.9934	  0.4152	  0.6194	  1.0000
  7.9258	  6.9934	 -0.3046	  0.2519	  1.0000
  8.2884	  6.9934	 -0.9390	 -0.1772	  1.0000
  8.6511	  6.9934	 -7.5744	 -7.5875	  0.0000
  9.0137	  6.9934	 -1.6561	  0.1117	  1.0000
  0.3108	  6.6308	 -0.5913	 -0.7126	  1.0000
  0.6734	  6.6308	-10.4242	 -2.6212	  0.0000
  1.0361	  6.6308	  0.3807	  1.8385	  0.0000
  1.3987	  6.6308	 -0.9390	  0.2383	  1.0000
  1.7613	  6.6308	 -0.8041	  0.1508	  1.0000
  2.1239	  6.6308	 -7.8979	  7.6275	  0.0000
  2.4865	  6.6308	 -1.4007	  1.7344	  1.0000
  2.8492	  6.6308	 -0.9063	  1.2088	  1.0000
  3.2118	  6.6308	 -0.8824	  1.2604	  1.0000
