# x	y	u	v	mask
  0.3108	  6.9934	  1.9080	 -0.8329	  1.0000
  0.6734	  6.9934	 -1.3659	 -8.4636	  0.0000
  1.0361	  6.9934	-11.9088	-10.4260	  0.0000
  1.3987	  6.9934	 11.7076	  7.7716	  0.0000
  1.7613	  6.9934	 -0.3414	  0.5887	  0.0000
  2.1239	  6.9934	  0.8407	  0.8600	  1.0000
  2.4865	  6.9934	  1.5251	  1.4813	  1.0000
  2.8492	  6.9934	  0.2585	  0.3149	  1.0000
  3.2118	  6.9934	 -2.9279	  1.8679	  0.0000
  3.5744	  6.9934	 -0.1804	  9.8217	  0.0000
  3.9370	  6.9934	 -1.3653	 -1.4128	  0.0000
  4.2996	  6.9934	  4.2029	  7.9101	  0.0000
  4.6622	  6.9934	 -0.2237	 -0.2909	  1.0000
  5.0249	  6.9934	 -0.7713	 -0.6519	  1.0000
  5.3875	  6.9934	 -0.2256	 -1.0536	  1.0000
  5.7501	  6.9934	 12.8822	  9.7049	  0.0000
  6.1127	  6.9934	  0.2836	 -0.4332	  1.0000
  6.4753	  6.9934	  7.7304	-13.4520	  0.0000
  6.8380	  6.9934	  0.3745	 -0.0895	  1.0000
  7.2006	  6.9934	 -0.3877	 -0.4940	  1.0000
  7.5632	  6.9934	 -0.5983	 -0.5158	  1.0000
  7.9258	  6.9934	 -0.4890	  0.9706	  0.0000
  8.2884	  6.9934	 -8.8230	 -3.6382	  0.0000
  8.6511	  6.9934	 -2.7272	 -0.7626	  1.0000
  9.0137	  6.9934	-13.0516	 -8.7135	  0.0000
  0.3108	  6.6308	  1.0622	 -0.8026	  1.0000
  0.6734	  6.6308	 -1.4684	 -0.8396	  0.0000
  1.0361	  6.6308	  0.9137	 -0.3222	  1.0000
  1.3987	  6.6308	  1.0985	 -0.2423	  1.0000
  1.7613	  6.6308	  1.0112	 -0.1283	  1.0000
  2.1239	  6.6308	  0.6361	  0.4638	  1.0000
  2.4865	  6.6308	  1.1438	  0.8456	  1.0000
  2.8492	  6.6308	  0.4910	 -0.2054	  1.0000
  3.2118	  6.6308	  0.3932	 -0.8039	  1.0000
  3.5744	  6.6308	 -2.9801	 -0.5635	  0.0000
  3.9370	  6.6308	 -0.7442	 -1.2260	  1.0000
  4.2996	  6.6308	 13.3556	-13.8361	  0.0000
  4.6622	  6.6308	 -0.0594	 -0.5211	  1.0000
  5.0249	  6.6308	 -0.5495	 -0.7387	  1.0000
  5.3875	  6.6308	 -0.5127	 -0.9671	  1.0000
  5.7501	  6.6308	 -0.2344	 -0.1232	  1.0000
  6.1127	  6.6308	  0.0364	 -1.1157	  0.0000
