# x	y	u	v	mask
  0.3108	  6.9934	 -2.0833	 -1.2967	  1.0000
  0.6734	  6.9934	 -0.3026	 -0.7487	  0.0000
  1.0361	  6.9934	-12.5159	 -9.8340	  0.0000
  1.3987	  6.9934	  6.9373	 13.4846	  0.0000
  1.7613	  6.9934	  0.4513	  0.4086	  0.0000
  2.1239	  6.9934	 -0.9388	  0.7286	  1.0000
  2.4865	  6.9934	 -0.4672	  0.2036	  1.0000
  2.8492	  6.9934	 -0.5789	 -1.3580	  0.0000
  3.2118	  6.9934	 -7.8115	 -0.9778	  0.0000
  3.5744	  6.9934	 -2.6153	 -1.6495	  1.0000
  3.9370	  6.9934	 -3.3817	 -1.7611	  1.0000
  4.2996	  6.9934	 -3.5454	 -1.6482	  1.0000
  4.6622	  6.9934	 -3.0167	 -1.5233	  1.0000
  5.0249	  6.9934	 -2.2603	 -0.6517	  1.0000
  5.3875	  6.9934	 -1.4800	 -0.0874	  1.0000
  5.7501	  6.9934	 -0.9580	  0.2246	  1.0000
  6.1127	  6.9934	 -0.1972	  0.6861	  1.0000
  6.4753	  6.9934	  6.8038	  2.6408	  0.0000
  6.8380	  6.9934	  0.7820	  0.6879	  1.0000
  7.2006	  6.9934	  0.1697	 -0.0420	  1.0000
  7.5632	  6.9934	 -0.3617	 -0.4779	  1.0000
  7.9258	  6.9934	 -0.4634	 -0.1674	  0.0000
  8.2884	  6.9934	 -7.4338	 -7.6152	  0.0000
  8.6511	  6.9934	 -1.7755	 -1.0323	  1.0000
  9.0137	  6.9934	 -2.1576	 -1.1885	  1.0000
  0.3108	  6.6308	 -8.7682	  5.1294	  0.0000
  0.6734	  6.6308	  8.6413	-11.9728	  0.0000
  1.0361	  6.6308	 -4.0614	 -3.3705	  0.0000
  1.3987	  6.6308	  4.9024	  0.3677	  0.0000
  1.7613	  6.6308	 -0.4765	 -0.4060	  1.0000
  2.1239	  6.6308	 -0.9671	  0.4569	  1.0000
  2.4865	  6.6308	 -0.6628	  0.0280	  1.0000
  2.8492	  6.6308	 -1.0958	 -0.5308	  1.0000
  3.2118	  6.6308	 14.0416	 -0.3993	  0.0000
  3.5744	  6.6308	 -5.7827	 -5.9663	  0.0000
  3.9370	  6.6308	  7.5343	 -7.6250	  0.0000
  4.2996	  6.6308	 -3.5474	 -1.6193	  1.0000
  4.6622	  6.6308	 -7.6376	 -7.6851	  0.0000
  5.0249	  6.6308	 -9.9425	  7.6553	  0.0000
  5.3875	  6.6308	 -1.8726	  0.0955	  1.0000
  5.7501	  6.6308	 -1.3818	  0.3746	  1.0000
  6.1127	  6.6308	 -0.8334	 -1.3697	  0.0000
  6.4753	  6.6308	 11.4909	 -1.0583	  0.0000
  6.8380	  6.6308	  0.1761	  0.8487	  1.0000
  7.2006	  6.6308	 -0.0050	  0.0374	  1.0000
  7.5632	  6.6308	 -0.7418	 -0.4036	  0.0000
  7.9258	  6.6308	 -1.0865	 -0.7371	  1.0000
  8.2884	  6.6308	 -0.1647	 -0.2035	  0.0000
  8.6511	  6.6308	 -7.6696	 -2.5103	  0.0000
  9.0137	  6.6308	 -1.4721	 -1.0266	  1.0000
  0.3108	  6.2681	 -5.4603	-12.8788	  0.0000
  0.6734	  6.2681	 -1.0217	 -0.4843	  1.0000
  1.0361	  6.2681	 -2.1006	 -3.0193	  0.0000
  1.3987	  6.2681	 -1.1333	 -0.2728	  1.0000
  1.7613	  6.2681	  7.8775	 -8.8852	  0.0000
  2.1239	  6.2681	 -1.4772	  0.4944	  1.0000
  2.4865	  6.2681	 -1.2763	  0.1901	  1.0000
  2.8492	  6.2681	 -1.7180	 -0.2770	  1.0000
  3.2118	  6.2681	 -2.6386	 -0.7098	  1.0000
  3.5744	  6.2681	 -6.6185	 -7.2612	  0.0000
  3.9370	  6.2681	 -3.8662	 -1.4688	  1.0000
  4.2996	  6.2681	 -4.0282	 -1.4276	  1.0000
  4.6622	  6.2681	 -3.8888	 -1.2310	  1.0000
  5.0249	  6.2681	 -8.7929	 -7.5393	  0.0000
  5.3875	  6.2681	 -2.4446	 -0.3497	  1.0000
  5.7501	  6.2681	 11.3192	 11.4520	  0.0000
  6.1127	  6.2681	  5.8003	  7.7856	  0.0000
  6.4753	  6.2681	 -0.6812	  0.3560	  1.0000
  6.8380	  6.2681	 -0.2883	 -0.5251	  0.0000
  7.2006	  6.2681	 -0.3525	  0.0496	  0.0000
  7.5632	  6.2681	 -0.3195	 -0.3845	  1.0000
  7.9258	  6.2681	 -1.0106	 -0.7141	  1.0000
  8.2884	  6.2681	 -0.9886	 -0.1424	  0.0000
