# x	y	u	v	mask
  0.3108	  6.9934	  3.3692	 -4.0058	  1.0000
  0.6734	  6.9934	  0.8482	  0.2469	  0.0000
  1.0361	  6.9934	  2.8939	 -2.6766	  1.0000
  1.3987	  6.9934	  2.5652	 -2.0777	  1.0000
  1.7613	  6.9934	  1.6506	 -0.6056	  1.0000
  2.1239	  6.9934	  1.3044	  1.2394	  1.0000
  2.4865	  6.9934	  0.6332	  2.4250	  1.0000
  2.8492	  6.9934	  0.5045	  3.2283	  1.0000
  3.2118	  6.9934	  0.4329	  3.2051	  1.0000
  3.5744	  6.9934	 -8.0352	 10.9493	  0.0000
  3.9370	  6.9934	  0.2628	  1.6760	  1.0000
  4.2996	  6.9934	  1.0574	  0.5705	  1.0000
  4.6622	  6.9934	  1.0642	 -0.1034	  1.0000
  5.0249	  6.9934	  1.5183	 -1.1380	  1.0000
  5.3875	  6.9934	  1.7112	 -1.3937	  1.0000
  5.7501	  6.9934	  6.2383	 14.8821	  0.0000
  6.1127	  6.9934	  2.3898	 -0.0873	  1.0000
  6.4753	  6.9934	 -1.3788	 -5.3163	  0.0000
  6.8380	  6.9934	 -0.1006	  0.6142	  0.0000
  7.2006	  6.9934	  2.6209	  1.0993	  1.0000
  7.5632	  6.9934	  2.3121	  1.1506	  1.0000
  7.9258	  6.9934	  1.6479	  0.6675	  1.0000
  8.2884	  6.9934	  1.0738	  0.0312	  1.0000
  8.6511	  6.9934	  0.6591	 -0.8785	  1.0000
  9.0137	  6.9934	  0.3162	 -0.7807	  1.0000
  0.3108	  6.6308	  3.6157	 -4.3839	  1.0000
  0.6734	  6.6308	 13.5152	-12.3512	  0.0000
  1.0361	  6.6308	  5.4805	 -0.6106	  0.0000
  1.3987	  6.6308	  3.0783	  1.3229	  0.0000
  1.7613	  6.6308	  1.8529	 -1.6759	  1.0000
  2.1239	  6.6308	  1.7259	  0.1813	  1.0000
  2.4865	  6.6308	  1.2022	  1.3199	  1.0000
  2.8492	  6.6308	  1.0073	  2.4654	  1.0000
  3.2118	  6.6308	  0.8160	  2.9057	  1.0000
  3.5744	  6.6308	  0.6483	  3.0884	  1.0000
  3.9370	  6.6308	  0.2109	  1.6359	  1.0000
  4.2996	  6.6308	  1.1302	  0.6883	  1.0000
  4.6622	  6.6308	  0.8865	 -0.1818	  1.0000
  5.0249	  6.6308	-11.0119	 -7.5958	  0.0000
  5.3875	  6.6308	  1.1922	 -1.4057	  1.0000
  5.7501	  6.6308	  1.4370	 -0.9130	  1.0000
  6.1127	  6.6308	  1.8446	 -0.4937	  1.0000
  6.4753	  6.6308	  2.4493	  0.6879	  1.0000
  6.8380	  6.6308	 13.1415	 13.4274	  0.0000
  7.2006	  6.6308	  2.5449	  1.0476	  1.0000
  7.5632	  6.6308	  5.7241	 -7.6389	  0.0000
  7.9258	  6.6308	  1.4566	  0.9163	  1.0000
  8.2884	  6.6308	  0.8979	  0.4079	  1.0000
  8.6511	  6.6308	 -0.5952	  0.4469	  0.0000
  9.0137	  6.6308	  0.0184	 -0.2133	  1.0000
  0.3108	  6.2681	  3.1144	 -3.8445	  1.0000
  0.6734	  6.2681	  2.7383	 -3.4740	  1.0000
  1.0361	  6.2681	  2.1788	 -0.4077	  0.0000
  1.3987	  6.2681	  2.3533	 -2.3884	  1.0000
  1.7613	  6.2681	 -1.5595	  7.6391	  0.0000
  2.1239	  6.2681	  1.4130	  0.2132	  1.0000
  2.4865	  6.2681	  1.2413	  1.5966	  1.0000
  2.8492	  6.2681	  1.2642	  2.6148	  1.0000
  3.2118	  6.2681	  1.4948	  2.7479	  1.0000
  3.5744	  6.2681	  1.3599	  2.9530	  1.0000
  3.9370	  6.2681	  0.9618	  1.7404	  1.0000
  4.2996	  6.2681	  1.6224	  0.8785	  1.0000
  4.6622	  6.2681	  1.2708	  0.0752	  1.0000
  5.0249	  6.2681	 13.0353	-13.3275	  0.0000
  5.3875	  6.2681	  1.1653	 -1.4558	  1.0000
  5.7501	  6.2681	  1.3940	 -0.7687	  1.0000
  6.1127	  6.2681	  1.7424	 -0.4201	  1.0000
  6.4753	  6.2681	  2.2557	  0.6089	  1.0000
  6.8380	  6.2681	  2.3090	  1.1983	  1.0000
  7.2006	  6.2681	 -7.9097	  7.6407	  0.0000
  7.5632	  6.2681	 -0.0918	  0.5900	  0.0000
  7.9258	  6.2681	  1.5442	  1.1577	  1.0000
  8.2884	  6.2681	 -0.3191	  0.4213	  0.0000
  8.6511	  6.2681	  0.6646	  0.1799	  1.0000
  9.0137	  6.2681	 -7.5947	-11.0310	  0.0000
  0.3108	  5.9055	  3.0052	 -3.1263	  1.0000
  0.6734	  5.9055	  0.8198	 -7.5833	  0.0000
  1.0361	  5.9055	  2.6841	 -2.7232	  1.0000
  1.3987	  5.9055	 -2.1071	-10.9224	  0.0000
  1.7613	  5.9055	  7.7427	 -1.7063	  0.0000
  2.1239	  5.9055	  1.7957	  0.2203	  1.0000
  2.4865	  5.9055	  1.7575	  1.5141	  1.0000
  2.8492	  5.9055	-13.3658	  9.3628	  0.0000
  3.2118	  5.9055	  7.7323	  9.3793	  0.0000
  3.5744	  5.9055	  1.6549	  2.9356	  1.0000
  3.9370	  5.9055	  6.1550	  5.1425	  0.0000
  4.2996	  5.9055	  1.7096	  1.1089	  1.0000
  4.6622	  5.9055	  1.2546	  0.3745	  1.0000
  5.0249	  5.9055	 -7.5340	-14.2632	  0.0000
  5.3875	  5.9055	  9.3251	  2.8833	  0.0000
  5.7501	  5.9055	  1.1223	 -0.4303	  1.0000
  6.1127	  5.9055	  1.6773	 -0.4597	  1.0000
  6.4753	  5.9055	  2.1218	  0.4396	  1.0000
