# x	y	u	v	mask
  0.3108	  6.9934	 -7.6574	  7.7344	  0.0000
  0.6734	  6.9934	  2.7088	  0.3718	  1.0000
  1.0361	  6.9934	 13.7671	-13.7341	  0.0000
  1.3987	  6.9934	  0.7805	  0.9145	  0.0000
  1.7613	  6.9934	  7.6474	  0.5064	  0.0000
  2.1239	  6.9934	  0.1917	 -0.4116	  1.0000
  2.4865	  6.9934	 -2.2812	 -0.9238	  1.0000
  2.8492	  6.9934	 -3.3494	 -1.3479	  1.0000
  3.2118	  6.9934	 -5.1719	 -1.4115	  1.0000
  3.5744	  6.9934	 -6.4363	 -1.8640	  1.0000
  3.9370	  6.9934	 -6.6350	 -2.1677	  1.0000
  4.2996	  6.9934	 -6.8726	 -2.2042	  1.0000
  4.6622	  6.9934	 -6.0450	 -2.2192	  1.0000
  5.0249	  6.9934	 -5.0981	 -1.6773	  1.0000
  5.3875	  6.9934	 -4.0333	 -1.0919	  1.0000
  5.7501	  6.9934	 -2.2102	 -0.6229	  1.0000
  6.1127	  6.9934	 -1.0808	  0.0434	  1.0000
  6.4753	  6.9934	 -0.1088	  0.9856	  1.0000
  6.8380	  6.9934	  0.8477	  1.4358	  1.0000
  7.2006	  6.9934	  1.0696	  1.6960	  1.0000
  7.5632	  6.9934	  0.9215	  1.4424	  1.0000
  7.9258	  6.9934	 -0.0778	  0.5339	  0.0000
  8.2884	  6.9934	  0.1406	  0.8715	  1.0000
  8.6511	  6.9934	  0.1121	  0.1537	  0.0000
  9.0137	  6.9934	 -0.5702	  0.1604	  1.0000
  0.3108	  6.6308	  1.1798	  0.0682	  1.0000
  0.6734	  6.6308	 -1.4624	 -1.0034	  0.0000
  1.0361	  6.6308	  5.5674	 -7.6781	  0.0000
  1.3987	  6.6308	  0.8838	 -0.1925	  1.0000
  1.7613	  6.6308	  0.7934	 -0.5096	  1.0000
  2.1239	  6.6308	 -0.1893	 -0.4727	  1.0000
  2.4865	  6.6308	 -2.2589	 -0.9996	  1.0000
  2.8492	  6.6308	 -3.2840	 -1.4478	  1.0000
  3.2118	  6.6308	 -6.0158	 -2.6998	  0.0000
  3.5744	  6.6308	 -4.8561	 -1.3995	  0.0000
  3.9370	  6.6308	 -6.5526	 -2.3437	  1.0000
  4.2996	  6.6308	 -6.8756	 -2.4040	  1.0000
  4.6622	  6.6308	 -6.2254	 -2.4115	  1.0000
  5.0249	  6.6308	 -0.4087	 -7.6455	  0.0000
  5.3875	  6.6308	 -4.6108	 -1.5780	  1.0000
  5.7501	  6.6308	 -2.5479	 -0.9607	  1.0000
  6.1127	  6.6308	 -0.1813	 -0.4106	  0.0000
  6.4753	  6.6308	 -0.5142	  0.4999	  1.0000
  6.8380	  6.6308	 13.2834	  7.8634	  0.0000
  7.2006	  6.6308	  0.7560	  1.2355	  1.0000
  7.5632	  6.6308	 -0.1472	  0.3040	  0.0000
  7.9258	  6.6308	  0.0800	  0.9540	  0.0000
  8.2884	  6.6308	  0.0352	  0.1789	  0.0000
  8.6511	  6.6308	 -8.2382	 -4.3927	  0.0000
  9.0137	  6.6308	 -0.4113	  0.3048	  1.0000
  0.3108	  6.2681	  0.2201	  0.9095	  1.0000
  0.6734	  6.2681	 -0.9834	 -0.7251	  0.0000
  1.0361	  6.2681	  9.4547	 12.6304	  0.0000
  1.3987	  6.2681	  0.1074	  0.2527	  1.0000
  1.7613	  6.2681	  0.2336	 -0.1439	  1.0000
  2.1239	  6.2681	 -0.7709	 -0.4616	  1.0000
  2.4865	  6.2681	 -2.4219	 -1.1657	  1.0000
  2.8492	  6.2681	 -3.3382	 -1.6223	  1.0000
  3.2118	  6.2681	 -8.9544	  1.6356	  0.0000
  3.5744	  6.2681	 -6.0718	 -2.4200	  1.0000
  3.9370	  6.2681	 -6.3748	 -2.6783	  1.0000
  4.2996	  6.2681	 -8.6648	  6.7554	  0.0000
  4.6622	  6.2681	 -6.3390	 -2.9225	  1.0000
  5.0249	  6.2681	 -5.7313	 -2.4650	  1.0000
  5.3875	  6.2681	 -5.0077	 -2.1177	  1.0000
  5.7501	  6.2681	 -3.1629	 -1.4748	  1.0000
  6.1127	  6.2681	 -2.6192	  5.1067	  0.0000
  6.4753	  6.2681	 -1.1653	  0.0386	  1.0000
  6.8380	  6.2681	 -0.0276	  0.5944	  1.0000
  7.2006	  6.2681	  0.3506	  1.0745	  1.0000
  7.5632	  6.2681	  6.5273	  9.3824	  0.0000
  7.9258	  6.2681	  0.6637	  1.0843	  1.0000
  8.2884	  6.2681	  0.1382	  0.2805	  0.0000
  8.6511	  6.2681	  0.1133	  0.7930	  1.0000
  9.0137	  6.2681	 -0.2165	  0.4393	  1.0000
  0.3108	  5.9055	 -0.4095	  1.0913	  1.0000
  0.6734	  5.9055	  0.7866	 -7.6702	  0.0000
  1.0361	  5.9055	  9.9791	 12.2377	  0.0000
  1.3987	  5.9055	 -0.4751	  0.2052	  1.0000
  1.7613	  5.9055	 -0.2967	 -0.3602	  1.0000
  2.1239	  5.9055	 -0.9636	 -0.8880	  1.0000
  2.4865	  5.9055	 -2.4244	 -1.5438	  1.0000
  2.8492	  5.9055	 -3.2390	 -1.9891	  1.0000
  3.2118	  5.9055	 -4.7568	 -2.2930	  1.0000
  3.5744	  5.9055	-10.7451	 -5.8278	  0.0000
  3.9370	  5.9055	 -6.2290	 -2.5178	  0.0000
  4.2996	  5.9055	-12.0940	 -3.1144	  0.0000
  4.6622	  5.9055	 -5.1691	 -2.9150	  0.0000
  5.0249	  5.9055	 -5.9003	 -2.3736	  1.0000
  5.3875	  5.9055	 -5.2640	 -2.0269	  1.0000
  5.7501	  5.9055	 -3.6366	 -1.4190	  1.0000
  6.1127	  5.9055	 -2.6699	 -0.7407	  1.0000
  6.4753	  5.9055	 -1.6265	  0.0968	  1.0000
  6.8380	  5.9055	 -0.3504	  0.4687	  1.0000
  7.2006	  5.9055	  0.2133	  0.9728	  1.0000
  7.5632	  5.9055	  0.4847	  0.9802	  1.0000
  7.9258	  5.9055	  0.6446	  1.0244	  1.0000
  8.2884	  5.9055	  0.3291	  0.8744	  1.0000
  8.6511	  5.9055	  0.3207	  0.8025	  1.0000
  9.0137	  5.9055	  0.0762	  0.5215	  1.0000
  0.3108	  5.5429	-10.4306	 -7.9277	  0.0000
  0.6734	  5.5429	 -0.7572	  0.7885	  1.0000
  1.0361	  5.5429	 -0.7881	  0.4211	  1.0000
  1.3987	  5.5429	 -1.1623	  0.0568	  1.0000
  1.7613	  5.5429	 -1.0691	 -0.4448	  1.0000
  2.1239	  5.5429	 -1.3405	 -1.0362	  1.0000
  2.4865	  5.5429	 -2.3945	 -2.0135	  1.0000
  2.8492	  5.5429	 -1.4797	 -1.2225	  0.0000
  3.2118	  5.5429	 -4.1553	 -1.7233	  0.0000
  3.5744	  5.5429	 -4.7852	 -3.0740	  1.0000
  3.9370	  5.5429	 -7.5594	 -3.0826	  0.0000
  4.2996	  5.5429	-13.4007	 -7.1338	  0.0000
  4.6622	  5.5429	 -5.9958	 -2.5595	  0.0000
  5.0249	  5.5429	 -5.9104	 -2.3848	  1.0000
  5.3875	  5.5429	 -5.4814	 -2.1323	  1.0000
  5.7501	  5.5429	 -4.3153	 -1.5593	  1.0000
  6.1127	  5.5429	 -3.4024	 -0.9412	  1.0000
  6.4753	  5.5429	 -7.6996	 -7.7235	  0.0000
  6.8380	  5.5429	  7.7544	  1.3370	  0.0000
  7.2006	  5.5429	 -0.2555	  0.6356	  1.0000
  7.5632	  5.5429	  0.0885	  0.2135	  0.0000
  7.9258	  5.5429	 -0.0837	  0.5192	  0.0000
  8.2884	  5.5429	  0.6241	  0.9807	  1.0000
  8.6511	  5.5429	  0.7318	  1.0196	  1.0000
  9.0137	  5.5429	 -0.7012	  0.0932	  0.0000
  0.3108	  5.1803	-12.3468	  1.5680	  0.0000
