# x	y	u	v	mask
  0.3108	  6.9934	 -1.0892	  4.3171	  1.0000
  0.6734	  6.9934	 -0.1891	  4.2950	  1.0000
  1.0361	  6.9934	  2.0185	  6.7335	  0.0000
  1.3987	  6.9934	  1.2996	  3.6868	  1.0000
  1.7613	  6.9934	  9.4831	  6.6039	  0.0000
  2.1239	  6.9934	  1.8657	  2.4972	  1.0000
  2.4865	  6.9934	  9.5056	  7.7384	  0.0000
  2.8492	  6.9934	  0.5711	  1.5728	  1.0000
  3.2118	  6.9934	 -0.5470	  0.5805	  1.0000
  3.5744	  6.9934	 -2.2276	  0.4878	  1.0000
  3.9370	  6.9934	 -3.4152	 -0.2582	  1.0000
  4.2996	  6.9934	 -3.1346	 -0.6724	  1.0000
  4.6622	  6.9934	 -3.2133	 -1.0485	  1.0000
  5.0249	  6.9934	 -2.9018	 -1.7125	  1.0000
  5.3875	  6.9934	 -1.3713	 -1.7284	  1.0000
  5.7501	  6.9934	 -0.6326	 -1.3786	  1.0000
  6.1127	  6.9934	  7.5223	 -5.3426	  0.0000
  6.4753	  6.9934	  0.2169	  0.6483	  0.0000
  6.8380	  6.9934	  0.9739	 -1.0434	  1.0000
  7.2006	  6.9934	  0.6876	 -0.5921	  1.0000
  7.5632	  6.9934	  0.3707	  0.2159	  0.0000
  7.9258	  6.9934	  0.3180	 -0.1319	  0.0000
  8.2884	  6.9934	  0.3267	 -0.0992	  0.0000
  8.6511	  6.9934	 -1.0692	 -0.6003	  1.0000
  9.0137	  6.9934	 -1.3767	 -0.7083	  1.0000
  0.3108	  6.6308	 -1.8254	  4.0715	  1.0000
  0.6734	  6.6308	 -0.9252	  4.0338	  1.0000
  1.0361	  6.6308	  0.5270	  0.4202	  0.0000
  1.3987	  6.6308	  0.5497	  3.5807	  1.0000
  1.7613	  6.6308	  1.0899	  3.3167	  1.0000
  2.1239	  6.6308	  1.6710	  2.8465	  1.0000
  2.4865	  6.6308	  1.4164	  2.5392	  1.0000
  2.8492	  6.6308	-11.5743	 -7.5668	  0.0000
  3.2118	  6.6308	 -0.4253	  1.1223	  1.0000
  3.5744	  6.6308	 -1.8417	  1.0182	  1.0000
  3.9370	  6.6308	 -2.9562	  0.2812	  1.0000
  4.2996	  6.6308	 -2.8003	 -0.1224	  1.0000
  4.6622	  6.6308	 -3.1600	 -0.5007	  1.0000
  5.0249	  6.6308	 -2.8253	 -1.1576	  1.0000
  5.3875	  6.6308	 -1.8221	 -1.5039	  1.0000
  5.7501	  6.6308	 -1.0990	 -1.4150	  1.0000
  6.1127	  6.6308	  1.9030	  2.5020	  0.0000
  6.4753	  6.6308	 10.6008	 -9.6823	  0.0000
  6.8380	  6.6308	  0.5182	  0.0265	  0.0000
