# x	y	u	v	mask
  0.3108	  6.9934	 -3.1017	  2.3561	  1.0000
  0.6734	  6.9934	  0.1656	  0.3741	  0.0000
  1.0361	  6.9934	 -7.1468	  6.0834	  0.0000
  1.3987	  6.9934	 -1.1091	  1.3178	  1.0000
  1.7613	  6.9934	  0.1988	  1.0855	  1.0000
  2.1239	  6.9934	 -0.4238	 -0.3051	  0.0000
  2.4865	  6.9934	  1.2605	 -0.0985	  1.0000
  2.8492	  6.9934	 12.2321	  6.9067	  0.0000
  3.2118	  6.9934	  0.7177	 -0.4899	  1.0000
  3.5744	  6.9934	  0.8304	 -0.8934	  1.0000
  3.9370	  6.9934	 -0.5577	  0.4593	  0.0000
  4.2996	  6.9934	 -0.3957	 -1.7451	  1.0000
  4.6622	  6.9934	 -0.4728	 -1.7593	  1.0000
  5.0249	  6.9934	 -0.3611	 -1.7457	  1.0000
  5.3875	  6.9934	  7.7066	 -7.5920	  0.0000
  5.7501	  6.9934	  7.5379	 -0.6530	  0.0000
  6.1127	  6.9934	  0.1256	 -0.4584	  1.0000
  6.4753	  6.9934	 -0.0047	 -0.2205	  1.0000
  6.8380	  6.9934	 -8.1412	 -3.7311	  0.0000
  7.2006	  6.9934	  0.1272	 -1.2610	  1.0000
  7.5632	  6.9934	 -0.2399	 -1.9420	  1.0000
  7.9258	  6.9934	 -7.7555	 -7.6930	  0.0000
  8.2884	  6.9934	  0.1084	 -3.3058	  1.0000
  8.6511	  6.9934	 -0.7090	 -4.5911	  1.0000
  9.0137	  6.9934	 -0.1761	 -5.0030	  1.0000
  0.3108	  6.6308	-10.8613	  7.0923	  0.0000
  0.6734	  6.6308	-12.7314	 11.3061	  0.0000
  1.0361	  6.6308	 -2.7703	  1.9631	  0.0000
  1.3987	  6.6308	 -1.1468	  1.5567	  1.0000
  1.7613	  6.6308	 -0.0283	  1.3694	  1.0000
  2.1239	  6.6308	  0.8013	  0.8991	  1.0000
  2.4865	  6.6308	  1.2355	  0.3080	  1.0000
  2.8492	  6.6308	  0.9458	  0.2951	  1.0000
  3.2118	  6.6308	  1.0300	 -0.2758	  1.0000
  3.5744	  6.6308	 -1.9722	  0.4869	  0.0000
  3.9370	  6.6308	 -0.1181	 -0.5145	  1.0000
  4.2996	  6.6308	 -0.5600	 -1.0241	  1.0000
  4.6622	  6.6308	 -0.8177	 -1.2270	  1.0000
  5.0249	  6.6308	 -0.6119	 -1.5794	  1.0000
  5.3875	  6.6308	 -0.3104	 -1.2356	  1.0000
  5.7501	  6.6308	 -0.9371	 -1.1308	  1.0000
  6.1127	  6.6308	 -0.5714	 -0.6455	  1.0000
  6.4753	  6.6308	  5.5155	  7.7305	  0.0000
  6.8380	  6.6308	 -1.8169	 -2.8498	  0.0000
  7.2006	  6.6308	 -1.5977	 -1.7935	  0.0000
  7.5632	  6.6308	 -9.3713	 -7.5550	  0.0000
  7.9258	  6.6308	 13.5144	-10.2449	  0.0000
  8.2884	  6.6308	 -0.3465	 -2.8864	  1.0000
  8.6511	  6.6308	 -1.7506	 -0.9784	  0.0000
  9.0137	  6.6308	 -0.7096	 -4.1181	  1.0000
  0.3108	  6.2681	 -2.7348	  2.0449	  1.0000
  0.6734	  6.2681	 -2.0218	  2.1773	  1.0000
  1.0361	  6.2681	 -0.7359	  0.3489	  0.0000
  1.3987	  6.2681	 -1.1610	  1.2943	  1.0000
  1.7613	  6.2681	 -0.2176	  1.3367	  1.0000
  2.1239	  6.2681	  0.4787	  0.9502	  1.0000
  2.4865	  6.2681	  0.8647	  0.6582	  1.0000
  2.8492	  6.2681	  0.6157	  0.6414	  1.0000
  3.2118	  6.2681	  0.4888	 -0.0396	  1.0000
  3.5744	  6.2681	 -5.6149	 -0.2172	  0.0000
  3.9370	  6.2681	 -0.2704	 -0.0322	  1.0000
  4.2996	  6.2681	 -0.7066	 -0.5902	  1.0000
  4.6622	  6.2681	 10.3218	 -3.5511	  0.0000
  5.0249	  6.2681	 -5.0588	-12.6098	  0.0000
  5.3875	  6.2681	 -2.7187	  1.4516	  0.0000
