# x	y	u	v	mask
  0.3108	  6.9934	 -2.7454	 -0.7173	  1.0000
  0.6734	  6.9934	  0.1743	 -0.2684	  0.0000
  1.0361	  6.9934	-14.6845	  4.9157	  0.0000
  1.3987	  6.9934	  8.3082	 -5.8983	  0.0000
  1.7613	  6.9934	 -1.3238	 -0.6992	  1.0000
  2.1239	  6.9934	 -0.2051	 -0.6705	  0.0000
  2.4865	  6.9934	 -1.0051	 -0.4968	  1.0000
  2.8492	  6.9934	 -1.0162	 -0.0481	  1.0000
  3.2118	  6.9934	 -4.8465	  4.9808	  0.0000
  3.5744	  6.9934	 -2.0110	  1.0527	  0.0000
  3.9370	  6.9934	 -1.8328	  0.6303	  0.0000
  4.2996	  6.9934	 -0.1523	 -0.7291	  0.0000
  4.6622	  6.9934	 -1.3495	  0.2127	  0.0000
  5.0249	  6.9934	 -2.0055	  0.3788	  1.0000
  5.3875	  6.9934	 -1.7707	  0.7868	  1.0000
  5.7501	  6.9934	  6.0907	 -0.2072	  0.0000
  6.1127	  6.9934	 -0.3438	 -0.8849	  0.0000
  6.4753	  6.9934	 -0.3912	 -0.9338	  0.0000
  6.8380	  6.9934	 -4.6345	 -5.2829	  0.0000
  7.2006	  6.9934	 -0.2044	 -2.2942	  1.0000
  7.5632	  6.9934	 -0.3912	 -3.2490	  1.0000
  7.9258	  6.9934	 -7.6740	 -7.7307	  0.0000
  8.2884	  6.9934	  6.0019	 -7.6038	  0.0000
  8.6511	  6.9934	 -0.2216	 -4.4039	  1.0000
  9.0137	  6.9934	 -7.6851	 -7.7992	  0.0000
  0.3108	  6.6308	-12.1962	  6.6254	  0.0000
  0.6734	  6.6308	 -1.1950	  0.1916	  1.0000
  1.0361	  6.6308	 -4.7895	  4.4240	  0.0000
  1.3987	  6.6308	  0.1040	 -0.9211	  0.0000
  1.7613	  6.6308	 -1.4283	  0.2339	  0.0000
  2.1239	  6.6308	 -0.6737	  0.3425	  1.0000
  2.4865	  6.6308	 -0.2566	  0.1259	  1.0000
  2.8492	  6.6308	 -0.5919	  0.1771	  1.0000
  3.2118	  6.6308	 -0.7613	 -0.0597	  1.0000
  3.5744	  6.6308	 -1.1170	 -0.2419	  1.0000
  3.9370	  6.6308	 -1.3600	 -0.3903	  0.0000
  4.2996	  6.6308	 -7.4915	  3.5270	  0.0000
  4.6622	  6.6308	 -7.5737	 -7.6526	  0.0000
  5.0249	  6.6308	 -1.9104	  0.0700	  1.0000
  5.3875	  6.6308	-12.4434	 14.4375	  0.0000
  5.7501	  6.6308	  7.0997	  7.2440	  0.0000
  6.1127	  6.6308	 -5.5996	 11.8256	  0.0000
  6.4753	  6.6308	 -1.0528	 -0.4701	  1.0000
  6.8380	  6.6308	 -0.1337	 -0.6366	  0.0000
  7.2006	  6.6308	 -0.9904	 -0.5526	  0.0000
  7.5632	  6.6308	 -0.0002	 -2.6593	  1.0000
  7.9258	  6.6308	 13.7188	-10.1950	  0.0000
  8.2884	  6.6308	  0.2602	 -3.2760	  1.0000
  8.6511	  6.6308	 -0.4288	 -0.1196	  0.0000
  9.0137	  6.6308	  0.0551	 -3.8911	  1.0000
  0.3108	  6.2681	 -1.2573	 -0.2338	  1.0000
  0.6734	  6.2681	  0.2100	 -0.6660	  0.0000
  1.0361	  6.2681	 -1.0291	 -0.4804	  1.0000
  1.3987	  6.2681	 -0.9301	 -0.4408	  1.0000
  1.7613	  6.2681	 -0.6237	 -0.5085	  1.0000
  2.1239	  6.2681	 -0.7743	 -0.2390	  1.0000
  2.4865	  6.2681	 -0.5788	 -0.2749	  1.0000
  2.8492	  6.2681	 -0.8322	 -0.0376	  1.0000
  3.2118	  6.2681	 12.0510	 15.0164	  0.0000
  3.5744	  6.2681	 -1.1294	  0.0494	  1.0000
  3.9370	  6.2681	 -1.5242	 -0.0494	  1.0000
  4.2996	  6.2681	 -2.1151	  0.2556	  1.0000
  4.6622	  6.2681	 -1.6981	  0.0742	  1.0000
  5.0249	  6.2681	-10.0388	 -5.7710	  0.0000
  5.3875	  6.2681	 -1.8570	  0.1542	  1.0000
  5.7501	  6.2681	  5.7889	 -8.7735	  0.0000
  6.1127	  6.2681	 -1.5497	 -0.6532	  1.0000
  6.4753	  6.2681	  6.5229	  6.0030	  0.0000
  6.8380	  6.2681	  0.0633	 -1.8840	  1.0000
  7.2006	  6.2681	  0.0909	 -2.0538	  1.0000
  7.5632	  6.2681	  0.1580	 -0.1025	  0.0000
  7.9258	  6.2681	 -0.1788	 -3.4063	  1.0000
  8.2884	  6.2681	  0.2798	 -3.2899	  1.0000
  8.6511	  6.2681	 -7.4720	 -5.8389	  0.0000
  9.0137	  6.2681	 -0.3468	 -3.6318	  1.0000
  0.3108	  5.9055	 -0.6936	  0.0178	  1.0000
  0.6734	  5.9055	  0.3469	 -7.5487	  0.0000
  1.0361	  5.9055	 -0.3222	 -0.2810	  1.0000
  1.3987	  5.9055	-10.2830	-11.3045	  0.0000
  1.7613	  5.9055	 -0.1457	 -0.3462	  1.0000
  2.1239	  5.9055	 -0.3100	 -0.1262	  1.0000
  2.4865	  5.9055	 -0.2104	 -0.0693	  1.0000
  2.8492	  5.9055	 -0.5056	 -0.0557	  1.0000
  3.2118	  5.9055	-13.4319	-13.7205	  0.0000
  3.5744	  5.9055	 -0.9049	 -0.1461	  0.0000
