# x	y	u	v	mask
  0.3108	  6.9934	 -0.1834	  0.1731	  1.0000
  0.6734	  6.9934	 -7.7166	  5.3607	  0.0000
  1.0361	  6.9934	 -0.4421	  0.2925	  1.0000
  1.3987	  6.9934	  0.7766	  0.5372	  0.0000
  1.7613	  6.9934	  7.5728	  2.2636	  0.0000
  2.1239	  6.9934	  0.5730	  0.3594	  1.0000
  2.4865	  6.9934	  0.5601	 -0.0533	  1.0000
  2.8492	  6.9934	 -0.1194	  0.3193	  0.0000
  3.2118	  6.9934	 -0.2265	 -0.7636	  1.0000
  3.5744	  6.9934	  0.3290	 -7.3475	  0.0000
  3.9370	  6.9934	 -0.6672	 -0.7355	  1.0000
  4.2996	  6.9934	  3.5773	 -0.6416	  0.0000
  4.6622	  6.9934	 -0.7026	 -0.8534	  1.0000
  5.0249	  6.9934	-13.8493	 -0.1860	  0.0000
  5.3875	  6.9934	  0.0728	 -0.9256	  1.0000
  5.7501	  6.9934	  0.6366	 -1.3852	  1.0000
  6.1127	  6.9934	  1.2719	 -1.7143	  1.0000
  6.4753	  6.9934	 10.0349	-13.1681	  0.0000
  6.8380	  6.9934	  0.9006	 -0.4033	  0.0000
  7.2006	  6.9934	  2.9005	 -2.3200	  1.0000
  7.5632	  6.9934	  3.0749	 -2.4738	  1.0000
  7.9258	  6.9934	  2.2073	 -1.7709	  1.0000
  8.2884	  6.9934	  2.2284	 -1.8593	  1.0000
  8.6511	  6.9934	  2.2103	 -1.8486	  1.0000
  9.0137	  6.9934	  2.2536	 -1.9663	  1.0000
  0.3108	  6.6308	  0.5354	  0.8121	  1.0000
  0.6734	  6.6308	-13.9071	-10.3177	  0.0000
  1.0361	  6.6308	  0.0007	 -0.0404	  0.0000
  1.3987	  6.6308	 -0.4732	 -0.3025	  0.0000
  1.7613	  6.6308	  0.4614	  0.4930	  1.0000
  2.1239	  6.6308	 -7.4092	  7.6757	  0.0000
  2.4865	  6.6308	  1.3339	  0.6439	  1.0000
  2.8492	  6.6308	  0.7634	 -0.4149	  1.0000
  3.2118	  6.6308	  0.0864	 -0.4231	  1.0000
  3.5744	  6.6308	  0.9610	 -1.8938	  0.0000
  3.9370	  6.6308	 -2.4816	 -3.8939	  0.0000
  4.2996	  6.6308	 -2.9081	 15.1337	  0.0000
  4.6622	  6.6308	 -0.9552	 -0.1184	  0.0000
  5.0249	  6.6308	 -6.1845	 11.9256	  0.0000
  5.3875	  6.6308	 -0.5824	 -0.9528	  1.0000
  5.7501	  6.6308	  2.0325	 -0.3603	  0.0000
  6.1127	  6.6308	  0.9237	 -1.0889	  0.0000
  6.4753	  6.6308	  9.5209	-13.4785	  0.0000
  6.8380	  6.6308	  2.2670	 -1.8055	  1.0000
  7.2006	  6.6308	  2.4441	 -1.7010	  1.0000
  7.5632	  6.6308	  0.4457	 -0.0216	  0.0000
  7.9258	  6.6308	 12.7056	-10.4129	  0.0000
  8.2884	  6.6308	  0.3415	 -0.1511	  0.0000
  8.6511	  6.6308	  2.1280	 -1.5780	  1.0000
  9.0137	  6.6308	  2.2060	 -1.6661	  1.0000
  0.3108	  6.2681	  0.3203	  1.6397	  1.0000
  0.6734	  6.2681	  0.6279	  1.6908	  1.0000
  1.0361	  6.2681	 -9.7278	  7.2423	  0.0000
  1.3987	  6.2681	 13.2182	  7.8424	  0.0000
  1.7613	  6.2681	  0.5738	 -1.0491	  0.0000
  2.1239	  6.2681	 -8.9368	 -6.1374	  0.0000
  2.4865	  6.2681	  1.2126	  0.6539	  1.0000
  2.8492	  6.2681	  0.6787	 -0.0777	  1.0000
  3.2118	  6.2681	  0.0509	 -0.3188	  1.0000
  3.5744	  6.2681	  0.1758	 -0.4001	  1.0000
  3.9370	  6.2681	 11.4581	-10.2904	  0.0000
  4.2996	  6.2681	 -6.8811	 -6.6031	  0.0000
  4.6622	  6.2681	  0.8576	  6.5192	  0.0000
  5.0249	  6.2681	 -1.3092	 -0.6702	  1.0000
  5.3875	  6.2681	 -0.6661	 -1.3799	  1.0000
  5.7501	  6.2681	 -0.0503	 -1.6046	  1.0000
  6.1127	  6.2681	  0.0116	  1.9061	  0.0000
  6.4753	  6.2681	  9.7922	  3.0644	  0.0000
  6.8380	  6.2681	  1.7851	 -0.9138	  0.0000
