# x	y	u	v	mask
  0.3108	  6.9934	  0.5855	  2.9246	  1.0000
  0.6734	  6.9934	  0.3906	  2.5355	  1.0000
  1.0361	  6.9934	  0.0295	  2.4381	  1.0000
  1.3987	  6.9934	  0.0654	  0.4195	  0.0000
  1.7613	  6.9934	 -0.6144	  1.1361	  1.0000
  2.1239	  6.9934	 -0.8964	  0.6505	  1.0000
  2.4865	  6.9934	 -8.1282	 -9.9482	  0.0000
  2.8492	  6.9934	  0.5843	  2.6155	  0.0000
  3.2118	  6.9934	 -5.5463	  7.8478	  0.0000
  3.5744	  6.9934	  1.0929	  0.7696	  0.0000
  3.9370	  6.9934	 -0.7309	  0.7290	  1.0000
  4.2996	  6.9934	 -0.1701	  0.1998	  1.0000
  4.6622	  6.9934	  0.5372	  0.9391	  1.0000
  5.0249	  6.9934	  0.8319	  0.8804	  1.0000
  5.3875	  6.9934	  1.6174	  0.5191	  1.0000
  5.7501	  6.9934	  0.7557	  7.3370	  0.0000
  6.1127	  6.9934	  1.7617	  1.1920	  1.0000
  6.4753	  6.9934	  1.6669	  1.1793	  1.0000
  6.8380	  6.9934	  1.0638	  1.6721	  1.0000
  7.2006	  6.9934	  0.5986	  1.3099	  1.0000
  7.5632	  6.9934	 -0.0048	  0.7299	  0.0000
  7.9258	  6.9934	 -0.0371	  0.4971	  0.0000
  8.2884	  6.9934	  0.0835	  0.5115	  0.0000
  8.6511	  6.9934	 -7.6040	  0.0460	  0.0000
  9.0137	  6.9934	 -2.4493	  2.5651	  1.0000
  0.3108	  6.6308	  0.7575	  2.5406	  1.0000
  0.6734	  6.6308	-10.4042	  7.8023	  0.0000
  1.0361	  6.6308	  0.0290	  0.6767	  0.0000
  1.3987	  6.6308	  7.7269	  1.4936	  0.0000
  1.7613	  6.6308	  0.3544	  1.0936	  0.0000
  2.1239	  6.6308	 -4.4685	  6.6269	  0.0000
  2.4865	  6.6308	  0.0970	  3.5628	  0.0000
  2.8492	  6.6308	 -1.1739	  0.7748	  1.0000
  3.2118	  6.6308	 -0.0191	  2.8817	  0.0000
  3.5744	  6.6308	 -0.8608	  3.2196	  0.0000
  3.9370	  6.6308	 -0.7276	  0.6964	  1.0000
  4.2996	  6.6308	 -0.2390	  0.2517	  1.0000
  4.6622	  6.6308	  0.3589	  0.8214	  1.0000
  5.0249	  6.6308	  0.6095	  0.7883	  1.0000
  5.3875	  6.6308	  1.2588	  0.4697	  1.0000
  5.7501	  6.6308	  0.5541	  6.7208	  0.0000
  6.1127	  6.6308	  1.2786	  0.6015	  1.0000
  6.4753	  6.6308	  1.2091	  0.6064	  1.0000
  6.8380	  6.6308	  7.6330	  7.5899	  0.0000
  7.2006	  6.6308	  0.2532	  0.7854	  1.0000
  7.5632	  6.6308	  0.0341	  0.4805	  0.0000
  7.9258	  6.6308	  0.0855	  0.6603	  0.0000
  8.2884	  6.6308	  0.0670	  0.7759	  0.0000
  8.6511	  6.6308	 -5.5711	 14.5574	  0.0000
  9.0137	  6.6308	 -2.1606	  2.2974	  1.0000
  0.3108	  6.2681	  1.2252	  2.0311	  1.0000
  0.6734	  6.2681	 -0.2106	 -0.1151	  0.0000
  1.0361	  6.2681	  0.7691	  1.7835	  1.0000
  1.3987	  6.2681	  0.4286	  1.4101	  1.0000
  1.7613	  6.2681	 -0.1248	  1.1127	  1.0000
  2.1239	  6.2681	 -0.4383	  0.7941	  1.0000
  2.4865	  6.2681	  1.0327	 -3.7364	  0.0000
  2.8492	  6.2681	 -1.0867	  0.7912	  1.0000
  3.2118	  6.2681	 -9.7748	-11.3329	  0.0000
  3.5744	  6.2681	 -1.0932	  0.4694	  1.0000
  3.9370	  6.2681	  0.5617	  1.6228	  0.0000
  4.2996	  6.2681	  0.9555	 -0.5728	  0.0000
  4.6622	  6.2681	 -0.1555	  0.3200	  1.0000
  5.0249	  6.2681	  0.0726	  0.2818	  1.0000
  5.3875	  6.2681	  8.4160	-10.4897	  0.0000
  5.7501	  6.2681	  0.4046	  0.9451	  0.0000
  6.1127	  6.2681	 -5.7663	  8.5878	  0.0000
  6.4753	  6.2681	  7.6618	  4.6353	  0.0000
  6.8380	  6.2681	  0.1812	  0.4990	  0.0000
  7.2006	  6.2681	  4.1833	  0.5404	  0.0000
  7.5632	  6.2681	  0.1090	  0.5397	  0.0000
  7.9258	  6.2681	 -1.5491	  1.2871	  1.0000
  8.2884	  6.2681	 -1.8939	  1.2394	  1.0000
  8.6511	  6.2681	 -2.0340	  1.1332	  1.0000
  9.0137	  6.2681	 -1.9247	  1.7207	  1.0000
