# x	y	u	v	mask
  0.3108	  6.9934	 -6.3550	  7.6021	  0.0000
  0.6734	  6.9934	 -0.6436	  2.3234	  0.0000
  1.0361	  6.9934	-10.7572	 -3.2742	  0.0000
  1.3987	  6.9934	  0.4172	  0.2833	  0.0000
  1.7613	  6.9934	  0.2407	  0.7133	  1.0000
  2.1239	  6.9934	 -6.0849	  1.0763	  0.0000
  2.4865	  6.9934	  1.1886	  0.7405	  1.0000
  2.8492	  6.9934	  0.4204	  0.6085	  1.0000
  3.2118	  6.9934	 -9.0838	 11.7960	  0.0000
  3.5744	  6.9934	 12.5651	 -7.8740	  0.0000
  3.9370	  6.9934	 -7.8694	 -9.0154	  0.0000
  4.2996	  6.9934	 -1.3565	  0.5651	  1.0000
  4.6622	  6.9934	 -1.5792	 -0.3697	  0.0000
  5.0249	  6.9934	 -1.8371	  0.5265	  1.0000
  5.3875	  6.9934	 -1.2791	  0.6957	  1.0000
  5.7501	  6.9934	 -0.9905	  0.5963	  1.0000
  6.1127	  6.9934	 -0.0550	  0.4810	  0.0000
  6.4753	  6.9934	 -0.1710	 -0.0540	  1.0000
  6.8380	  6.9934	 -0.3457	 -0.2183	  1.0000
  7.2006	  6.9934	 -0.1484	 -0.3273	  1.0000
  7.5632	  6.9934	 -0.0741	 -0.4565	  1.0000
  7.9258	  6.9934	 -0.6827	 -0.8514	  0.0000
  8.2884	  6.9934	 -0.5084	 -0.7206	  0.0000
  8.6511	  6.9934	 -0.6198	 -0.8466	  1.0000
  9.0137	  6.9934	 -0.7288	 -0.9312	  1.0000
  0.3108	  6.6308	  8.7436	 13.8210	  0.0000
  0.6734	  6.6308	 -0.1069	  2.3251	  1.0000
  1.0361	  6.6308	  0.0809	  0.0975	  0.0000
  1.3987	  6.6308	  0.2003	  1.6266	  1.0000
  1.7613	  6.6308	 -3.9241	  3.6210	  0.0000
  2.1239	  6.6308	 -4.9378	  4.8983	  0.0000
  2.4865	  6.6308	  1.1996	  1.0073	  1.0000
  2.8492	  6.6308	 12.8612	  9.3003	  0.0000
  3.2118	  6.6308	 -0.0626	  0.8130	  1.0000
  3.5744	  6.6308	  0.0064	 -4.5603	  0.0000
  3.9370	  6.6308	 -1.2905	  1.0513	  1.0000
  4.2996	  6.6308	 -1.8120	  0.6640	  1.0000
  4.6622	  6.6308	 -1.8205	  0.3175	  1.0000
  5.0249	  6.6308	 -2.3827	  0.5016	  1.0000
  5.3875	  6.6308	 -1.4087	  0.1785	  0.0000
  5.7501	  6.6308	 -1.3357	  0.1910	  1.0000
  6.1127	  6.6308	  0.9972	 -0.5485	  0.0000
  6.4753	  6.6308	 -0.5166	 -0.1934	  1.0000
  6.8380	  6.6308	 -0.5722	 -0.3233	  1.0000
  7.2006	  6.6308	 -0.3850	 -0.4518	  1.0000
  7.5632	  6.6308	 -0.2474	 -0.5430	  1.0000
  7.9258	  6.6308	 -0.4181	 -0.5390	  0.0000
  8.2884	  6.6308	 -0.5710	 -0.5370	  0.0000
  8.6511	  6.6308	 -0.5707	 -0.8061	  1.0000
  9.0137	  6.6308	 -0.6042	 -0.8603	  1.0000
  0.3108	  6.2681	  0.6882	  2.2637	  1.0000
  0.6734	  6.2681	  0.5210	  2.2779	  1.0000
  1.0361	  6.2681	  0.4087	  1.9856	  1.0000
  1.3987	  6.2681	  7.6604	  7.6943	  0.0000
  1.7613	  6.2681	  1.3204	  7.6464	  0.0000
  2.1239	  6.2681	  7.8011	 -7.9755	  0.0000
  2.4865	  6.2681	  4.1827	 -7.7417	  0.0000
  2.8492	  6.2681	  1.1621	  2.4681	  0.0000
  3.2118	  6.2681	  0.1239	  0.8988	  1.0000
  3.5744	  6.2681	 -0.0169	  0.8419	  1.0000
  3.9370	  6.2681	 -1.1491	  0.9357	  1.0000
  4.2996	  6.2681	 -1.7102	  0.5898	  1.0000
  4.6622	  6.2681	 -1.2991	 -0.0445	  1.0000
  5.0249	  6.2681	-12.1840	 15.1656	  0.0000
  5.3875	  6.2681	  3.9996	 -7.5704	  0.0000
  5.7501	  6.2681	 -1.4300	 -0.1677	  1.0000
  6.1127	  6.2681	 -1.3023	  0.0604	  1.0000
  6.4753	  6.2681	 -0.3449	 -0.2290	  1.0000
  6.8380	  6.2681	 -0.3589	 -0.5616	  0.0000
  7.2006	  6.2681	 -0.3774	 -0.5871	  1.0000
  7.5632	  6.2681	 -0.2447	 -0.6870	  1.0000
  7.9258	  6.2681	 -0.2391	 -0.7194	  1.0000
  8.2884	  6.2681	 -0.6147	 -0.5916	  0.0000
  8.6511	  6.2681	 -0.0230	 -1.2201	  1.0000
  9.0137	  6.2681	 -7.1808	 -4.7793	  0.0000
  0.3108	  5.9055	  7.6246	 10.3911	  0.0000
  0.6734	  5.9055	  0.3290	  2.3240	  1.0000
  1.0361	  5.9055	-11.6907	 -7.6389	  0.0000
  1.3987	  5.9055	  0.4230	-10.9967	  0.0000
  1.7613	  5.9055	  0.7478	  1.1610	  1.0000
  2.1239	  5.9055	  0.9497	  1.7259	  0.0000
  2.4865	  5.9055	  1.0216	  0.9884	  1.0000
  2.8492	  5.9055	  0.8233	  1.1086	  1.0000
  3.2118	  5.9055	  0.2060	  0.9109	  1.0000
  3.5744	  5.9055	  0.1815	  1.0627	  1.0000
  3.9370	  5.9055	 -0.8168	  1.1460	  1.0000
  4.2996	  5.9055	 -1.3906	  0.7747	  1.0000
  4.6622	  5.9055	 -1.1474	  0.1866	  1.0000
  5.0249	  5.9055	 -1.7695	  0.5329	  1.0000
  5.3875	  5.9055	  2.1561	  7.5451	  0.0000
  5.7501	  5.9055	 -1.5776	  0.0261	  1.0000
  6.1127	  5.9055	 -1.5181	  0.2013	  1.0000
  6.4753	  5.9055	 -0.7830	 -0.0606	  1.0000
  6.8380	  5.9055	 -0.4540	 -0.0519	  1.0000
  7.2006	  5.9055	 -0.4357	 -0.2666	  1.0000
  7.5632	  5.9055	 -0.2525	 -0.3663	  1.0000
  7.9258	  5.9055	 -0.1643	 -0.4570	  1.0000
  8.2884	  5.9055	  0.0976	 -0.4738	  1.0000
  8.6511	  5.9055	  1.5639	  0.8822	  0.0000
  9.0137	  5.9055	  0.2240	 -0.8057	  1.0000
  0.3108	  5.5429	  0.4652	  3.0624	  0.0000
  0.6734	  5.5429	  0.4238	  2.3099	  1.0000
  1.0361	  5.5429	  0.1683	  2.0150	  1.0000
