# x	y	u	v	mask
  0.3108	  6.9934	 -3.9163	 -3.0959	  1.0000
  0.6734	  6.9934	  1.5059	 -6.7692	  0.0000
  1.0361	  6.9934	-13.6762	 -7.9732	  0.0000
  1.3987	  6.9934	 -2.3488	 -1.5564	  1.0000
  1.7613	  6.9934	  0.1146	  0.1948	  0.0000
  2.1239	  6.9934	 -1.3653	 -0.6767	  1.0000
  2.4865	  6.9934	 -0.5748	 -0.6978	  1.0000
  2.8492	  6.9934	 -0.4786	 -0.8389	  1.0000
  3.2118	  6.9934	 -1.4337	  1.0754	  0.0000
  3.5744	  6.9934	 -0.8202	 -1.2713	  1.0000
  3.9370	  6.9934	 -0.9941	 -1.3055	  1.0000
  4.2996	  6.9934	-13.4686	  9.8904	  0.0000
  4.6622	  6.9934	 -3.4416	 -2.0194	  0.0000
  5.0249	  6.9934	 -1.4866	 -0.3223	  1.0000
  5.3875	  6.9934	 -1.7040	  0.6717	  1.0000
  5.7501	  6.9934	 -0.8433	  1.1441	  1.0000
  6.1127	  6.9934	 -0.8041	  2.0973	  1.0000
  6.4753	  6.9934	-14.0222	  7.8039	  0.0000
  6.8380	  6.9934	 -0.4765	  2.7048	  1.0000
  7.2006	  6.9934	 -0.5573	  2.6197	  1.0000
  7.5632	  6.9934	 -0.8813	  2.1784	  1.0000
  7.9258	  6.9934	 -0.2688	  0.1019	  0.0000
  8.2884	  6.9934	 -8.8897	 -4.4046	  0.0000
  8.6511	  6.9934	 -1.2371	  0.5680	  1.0000
  9.0137	  6.9934	 -1.6002	 -0.4592	  1.0000
  0.3108	  6.6308	 -3.7519	 -2.1988	  1.0000
  0.6734	  6.6308	 -3.2780	 -1.8053	  1.0000
  1.0361	  6.6308	 -2.7885	 -0.1963	  0.0000
  1.3987	  6.6308	 -2.2799	 -0.9481	  1.0000
  1.7613	  6.6308	 -1.6786	 -0.6655	  1.0000
  2.1239	  6.6308	 -1.1785	 -0.2354	  1.0000
  2.4865	  6.6308	  5.4464	  7.6090	  0.0000
  2.8492	  6.6308	 -2.9883	 -1.1517	  0.0000
  3.2118	  6.6308	 -0.8459	 -0.7652	  1.0000
  3.5744	  6.6308	 -3.2117	 -1.6847	  0.0000
  3.9370	  6.6308	 -1.1953	 -1.8625	  1.0000
  4.2996	  6.6308	 -1.3481	 -1.6461	  1.0000
  4.6622	  6.6308	 -1.5070	 -1.3963	  1.0000
  5.0249	  6.6308	 -1.5807	 -0.7813	  1.0000
  5.3875	  6.6308	 -2.0227	  0.1204	  1.0000
  5.7501	  6.6308	 -1.2864	  0.6325	  1.0000
