# x	y	u	v	mask
  0.3108	  6.9934	  0.8767	  0.8181	  1.0000
  0.6734	  6.9934	 10.5614	  3.5623	  0.0000
  1.0361	  6.9934	  1.9175	-14.2657	  0.0000
  1.3987	  6.9934	 -0.1340	  0.7485	  0.0000
  1.7613	  6.9934	  0.0928	  1.3191	  1.0000
  2.1239	  6.9934	 -0.3104	  1.9364	  1.0000
  2.4865	  6.9934	 -0.8023	  2.1350	  1.0000
  2.8492	  6.9934	 -0.7894	 -1.2098	  0.0000
  3.2118	  6.9934	 -7.5860	  0.6533	  0.0000
  3.5744	  6.9934	 -9.4648	 13.7575	  0.0000
  3.9370	  6.9934	 -2.2419	  0.9357	  1.0000
  4.2996	  6.9934	 -2.4769	  1.0686	  1.0000
  4.6622	  6.9934	 -2.3530	  0.2870	  1.0000
  5.0249	  6.9934	 -2.2435	 -0.2213	  1.0000
  5.3875	  6.9934	 -1.6875	 -0.5463	  1.0000
  5.7501	  6.9934	 -0.9839	 -0.4077	  1.0000
  6.1127	  6.9934	 -0.3860	  0.0516	  1.0000
  6.4753	  6.9934	  0.4422	  0.4710	  1.0000
  6.8380	  6.9934	  0.3018	  0.1493	  1.0000
  7.2006	  6.9934	  0.2618	  0.5758	  1.0000
  7.5632	  6.9934	 11.9007	 10.3219	  0.0000
  7.9258	  6.9934	 -0.0268	 -0.8128	  0.0000
  8.2884	  6.9934	 -0.0094	 -0.6717	  0.0000
  8.6511	  6.9934	  0.9586	  0.9408	  1.0000
  9.0137	  6.9934	  0.4131	  0.6342	  1.0000
  0.3108	  6.6308	  0.8909	  0.3208	  1.0000
  0.6734	  6.6308	 -1.2492	 -1.6107	  0.0000
  1.0361	  6.6308	-14.9373	 12.6350	  0.0000
  1.3987	  6.6308	 -0.3126	  0.0797	  0.0000
  1.7613	  6.6308	  0.3741	  1.1416	  1.0000
  2.1239	  6.6308	 -3.7645	  7.6354	  0.0000
  2.4865	  6.6308	 -7.4688	  7.6619	  0.0000
  2.8492	  6.6308	 -1.1610	  2.0484	  1.0000
  3.2118	  6.6308	 -1.6648	  2.0650	  1.0000
  3.5744	  6.6308	 -2.1985	  1.3054	  1.0000
  3.9370	  6.6308	-11.6361	  5.0674	  0.0000
  4.2996	  6.6308	 -2.6456	  0.5796	  1.0000
  4.6622	  6.6308	 -2.5827	 -0.1705	  1.0000
  5.0249	  6.6308	 -2.7506	 -0.2637	  1.0000
  5.3875	  6.6308	 -1.8782	 -0.3533	  1.0000
  5.7501	  6.6308	  7.8775	 -5.4143	  0.0000
  6.1127	  6.6308	 -0.3570	 -0.5738	  0.0000
  6.4753	  6.6308	  0.0875	  0.4510	  1.0000
  6.8380	  6.6308	 -7.0797	 -9.4073	  0.0000
  7.2006	  6.6308	  0.0600	  0.6400	  1.0000
  7.5632	  6.6308	 -0.0465	 -0.7415	  0.0000
  7.9258	  6.6308	  0.5015	  0.4331	  1.0000
  8.2884	  6.6308	  0.4667	  0.5157	  1.0000
  8.6511	  6.6308	 -8.8265	 -3.4149	  0.0000
  9.0137	  6.6308	  0.1826	  0.3835	  1.0000
  0.3108	  6.2681	  1.2066	  0.7530	  1.0000
  0.6734	  6.2681	  0.9886	  0.4721	  1.0000
  1.0361	  6.2681	  0.5333	  0.6643	  1.0000
  1.3987	  6.2681	  0.3049	  1.0409	  1.0000
  1.7613	  6.2681	  0.2028	  1.0667	  1.0000
  2.1239	  6.2681	 -0.3964	  1.4133	  1.0000
  2.4865	  6.2681	 -3.9679	 -3.3501	  0.0000
  2.8492	  6.2681	 12.1670	  7.5062	  0.0000
  3.2118	  6.2681	 10.9133	  6.4621	  0.0000
  3.5744	  6.2681	 -2.0700	  1.6047	  1.0000
  3.9370	  6.2681	 -2.1445	  0.6905	  1.0000
  4.2996	  6.2681	 -5.5957	 -5.7161	  0.0000
  4.6622	  6.2681	 -6.4263	 -7.5517	  0.0000
  5.0249	  6.2681	 -2.2167	 -0.7923	  1.0000
  5.3875	  6.2681	 -1.8541	 -1.0418	  1.0000
  5.7501	  6.2681	 -1.4705	 -1.1450	  1.0000
  6.1127	  6.2681	 -8.2683	  9.6190	  0.0000
  6.4753	  6.2681	 -0.2272	 -0.5254	  1.0000
  6.8380	  6.2681	  0.1281	 -0.6849	  0.0000
  7.2006	  6.2681	  0.1797	 -0.0504	  1.0000
  7.5632	  6.2681	  0.3662	 -0.0968	  1.0000
  7.9258	  6.2681	  0.1583	 -0.1324	  1.0000
  8.2884	  6.2681	  0.2469	  0.0554	  1.0000
  8.6511	  6.2681	  2.1219	 -0.7486	  0.0000
  9.0137	  6.2681	 -0.0482	 -0.0295	  1.0000
  0.3108	  5.9055	  0.5124	  0.4439	  1.0000
  0.6734	  5.9055	  0.4375	 -7.7080	  0.0000
  1.0361	  5.9055	  9.7136	 13.7660	  0.0000
  1.3987	  5.9055	 -0.2758	  0.6149	  1.0000
  1.7613	  5.9055	 -0.2520	  0.4834	  1.0000
  2.1239	  5.9055	 -0.8212	  0.7707	  1.0000
  2.4865	  5.9055	 -2.7502	 -2.1579	  0.0000
  2.8492	  5.9055	  2.2355	 -4.1762	  0.0000
  3.2118	  5.9055	 -1.5588	  1.3161	  1.0000
  3.5744	  5.9055	 -1.9943	  1.0021	  1.0000
  3.9370	  5.9055	 -2.0569	  0.1840	  1.0000
  4.2996	  5.9055	 -2.2995	  0.0027	  1.0000
  4.6622	  5.9055	 -4.7216	 -5.0960	  0.0000
  5.0249	  5.9055	 -2.0985	 -1.2132	  1.0000
  5.3875	  5.9055	 11.4678	 12.3524	  0.0000
  5.7501	  5.9055	 -1.8707	 -1.6917	  1.0000
  6.1127	  5.9055	 -4.8777	 -5.6052	  0.0000
  6.4753	  5.9055	 -5.2392	 -5.7805	  0.0000
  6.8380	  5.9055	 11.8619	 11.9754	  0.0000
  7.2006	  5.9055	 -0.0928	 -0.6013	  1.0000
  7.5632	  5.9055	  0.1335	 -0.6235	  1.0000
  7.9258	  5.9055	  0.1315	 -0.5848	  1.0000
  8.2884	  5.9055	  0.3846	 -0.1935	  1.0000
  8.6511	  5.9055	  7.8037	  9.5598	  0.0000
  9.0137	  5.9055	  0.2083	 -0.2457	  1.0000
  0.3108	  5.5429	 -0.1739	  0.5529	  1.0000
  0.6734	  5.5429	 -0.2416	  0.2385	  1.0000
  1.0361	  5.5429	 -0.7096	  0.2056	  1.0000
  1.3987	  5.5429	  5.7985	 -7.6572	  0.0000
  1.7613	  5.5429	 -0.5649	 -6.8123	  0.0000
  2.1239	  5.5429	 -1.0801	  0.8293	  1.0000
  2.4865	  5.5429	  9.0289	 14.3859	  0.0000
  2.8492	  5.5429	 -1.4138	  0.9380	  1.0000
  3.2118	  5.5429	 -1.7469	  0.9586	  1.0000
  3.5744	  5.5429	 -3.8692	 -3.1814	  0.0000
  3.9370	  5.5429	 -2.2061	 -0.1724	  1.0000
  4.2996	  5.5429	 -2.4129	 -0.3114	  1.0000
  4.6622	  5.5429	 -7.8430	 -1.5212	  0.0000
  5.0249	  5.5429	 -2.6092	 -1.6888	  1.0000
  5.3875	  5.5429	 -2.6522	 -1.8745	  1.0000
  5.7501	  5.5429	 -2.4916	 -2.2320	  1.0000
  6.1127	  5.5429	-12.8121	  7.7921	  0.0000
  6.4753	  5.5429	 12.8647	  5.2533	  0.0000
  6.8380	  5.5429	 -1.1737	 -1.8831	  1.0000
  7.2006	  5.5429	 -0.7198	 -1.4010	  1.0000
  7.5632	  5.5429	  0.0850	 -0.5090	  0.0000
  7.9258	  5.5429	 -0.1580	 -1.1752	  1.0000
  8.2884	  5.5429	  0.1022	 -0.8082	  1.0000
  8.6511	  5.5429	  0.2499	 -0.7218	  1.0000
  9.0137	  5.5429	  0.2045	 -0.5492	  1.0000
  0.3108	  5.1803	  7.5734	  1.6224	  0.0000
  0.6734	  5.1803	  4.8085	 11.7778	  0.0000
  1.0361	  5.1803	 -0.8941	 -0.1500	  1.0000
  1.3987	  5.1803	 -0.9625	 -0.0482	  1.0000
