# x	y	u	v	mask
  0.3108	  6.9934	  2.2081	  1.9585	  1.0000
  0.6734	  6.9934	  2.5716	  2.4958	  1.0000
  1.0361	  6.9934	  2.3855	  2.4116	  1.0000
  1.3987	  6.9934	  1.1736	 -0.1453	  0.0000
  1.7613	  6.9934	 12.9387	  6.6277	  0.0000
  2.1239	  6.9934	  0.5550	  0.3554	  0.0000
  2.4865	  6.9934	  1.5125	  1.3089	  1.0000
  2.8492	  6.9934	  1.4606	  0.6095	  1.0000
  3.2118	  6.9934	 -1.4729	  0.8900	  0.0000
  3.5744	  6.9934	 -0.5901	-12.6292	  0.0000
  3.9370	  6.9934	 -0.4537	  0.0165	  1.0000
  4.2996	  6.9934	  6.2646	  2.5825	  0.0000
  4.6622	  6.9934	 -1.5275	  3.7474	  0.0000
  5.0249	  6.9934	 -0.2518	  0.6861	  1.0000
  5.3875	  6.9934	 -0.0939	  1.3343	  1.0000
  5.7501	  6.9934	  0.2998	  0.8376	  1.0000
  6.1127	  6.9934	  0.9405	  0.9270	  1.0000
  6.4753	  6.9934	  0.1727	  0.5662	  0.0000
  6.8380	  6.9934	  0.7611	 -0.2996	  0.0000
  7.2006	  6.9934	  2.2543	 -0.6361	  1.0000
  7.5632	  6.9934	  2.3867	 -0.8787	  1.0000
  7.9258	  6.9934	 13.5480	 -6.2039	  0.0000
  8.2884	  6.9934	 -4.8409	 -6.6348	  0.0000
  8.6511	  6.9934	  2.9534	 -2.0833	  1.0000
  9.0137	  6.9934	  2.6338	 -2.0501	  1.0000
  0.3108	  6.6308	  1.5626	  1.5732	  1.0000
  0.6734	  6.6308	 13.0172	 11.3819	  0.0000
  1.0361	  6.6308	 -1.5885	 -7.3178	  0.0000
  1.3987	  6.6308	  1.6477	  7.7328	  0.0000
  1.7613	  6.6308	 13.9450	  7.5602	  0.0000
  2.1239	  6.6308	  1.9887	  2.1633	  1.0000
  2.4865	  6.6308	  1.6043	  1.2152	  1.0000
  2.8492	  6.6308	  1.4778	  0.6889	  1.0000
  3.2118	  6.6308	  0.7241	  0.7647	  1.0000
  3.5744	  6.6308	  0.3054	 -0.0896	  1.0000
  3.9370	  6.6308	  1.2387	 -1.0874	  0.0000
  4.2996	  6.6308	 -0.4465	 -0.0069	  1.0000
  4.6622	  6.6308	-10.2283	 -4.1240	  0.0000
  5.0249	  6.6308	  0.0033	  0.3941	  1.0000
  5.3875	  6.6308	  0.2397	  0.8438	  1.0000
  5.7501	  6.6308	  0.6077	  0.3845	  1.0000
  6.1127	  6.6308	  1.3046	  0.5183	  1.0000
  6.4753	  6.6308	  1.6884	 -0.3023	  1.0000
  6.8380	  6.6308	 -1.6051	  4.7843	  0.0000
  7.2006	  6.6308	  1.9514	 -1.1634	  1.0000
  7.5632	  6.6308	  0.6262	  0.2157	  0.0000
  7.9258	  6.6308	  8.6050	 -7.6226	  0.0000
  8.2884	  6.6308	  0.7538	  0.1362	  0.0000
  8.6511	  6.6308	 -7.7590	 -2.5139	  0.0000
  9.0137	  6.6308	  2.3986	 -1.7372	  1.0000
  0.3108	  6.2681	  1.5523	  1.9155	  1.0000
  0.6734	  6.2681	 -1.5333	 -7.5285	  0.0000
  1.0361	  6.2681	 -0.3373	  0.6891	  0.0000
  1.3987	  6.2681	 -6.4331	  5.0087	  0.0000
  1.7613	  6.2681	  2.0246	  2.4007	  1.0000
  2.1239	  6.2681	  1.5571	  2.3108	  1.0000
  2.4865	  6.2681	  1.4998	  1.1691	  1.0000
  2.8492	  6.2681	  1.0742	  0.4668	  1.0000
  3.2118	  6.2681	  4.7265	  5.7045	  0.0000
  3.5744	  6.2681	  5.1603	 -5.6233	  0.0000
  3.9370	  6.2681	 -0.6125	 -0.8431	  1.0000
  4.2996	  6.2681	 -7.6880	 13.0423	  0.0000
  4.6622	  6.2681	 -0.1928	 -0.9725	  1.0000
  5.0249	  6.2681	 -1.4927	  7.7508	  0.0000
  5.3875	  6.2681	  0.1871	  0.5844	  1.0000
  5.7501	  6.2681	  0.5513	  0.2155	  1.0000
  6.1127	  6.2681	  0.8654	  2.1771	  0.0000
  6.4753	  6.2681	 14.3789	  1.8843	  0.0000
  6.8380	  6.2681	  6.2143	 -3.6782	  0.0000
  7.2006	  6.2681	  1.4008	 -1.0420	  0.0000
  7.5632	  6.2681	  2.1105	 -1.2703	  1.0000
  7.9258	  6.2681	  2.2332	 -1.7537	  1.0000
  8.2884	  6.2681	  0.5248	  0.5788	  0.0000
  8.6511	  6.2681	  2.1090	 -2.1095	  1.0000
  9.0137	  6.2681	  0.3197	 -0.2368	  0.0000
  0.3108	  5.9055	  1.6835	  2.1789	  1.0000
  0.6734	  5.9055	  1.0014	 -7.7734	  0.0000
  1.0361	  5.9055	 14.3614	 14.3458	  0.0000
  1.3987	  5.9055	  2.1097	  2.6922	  1.0000
  1.7613	  5.9055	-12.8759	  1.5583	  0.0000
  2.1239	  5.9055	  1.1809	  1.7466	  0.0000
  2.4865	  5.9055	  1.3977	  1.5686	  0.0000
  2.8492	  5.9055	  0.7247	  0.4931	  1.0000
  3.2118	  5.9055	  0.0109	  0.2699	  1.0000
  3.5744	  5.9055	 -0.1172	 -0.6675	  1.0000
  3.9370	  5.9055	 -0.6331	 -0.8395	  1.0000
  4.2996	  5.9055	 -0.5301	 -0.7310	  1.0000
  4.6622	  5.9055	 -0.1543	 -0.9772	  1.0000
  5.0249	  5.9055	 -7.7108	 -3.6406	  0.0000
