# x	y	u	v	mask
  0.3108	  6.9934	 -2.9744	 -1.7346	  1.0000
  0.6734	  6.9934	-10.2290	 -5.5287	  0.0000
  1.0361	  6.9934	 -1.1045	 -7.3805	  0.0000
  1.3987	  6.9934	 -2.4047	 -1.2172	  1.0000
  1.7613	  6.9934	 -1.9655	 -1.0666	  1.0000
  2.1239	  6.9934	 -1.2274	 -0.5609	  1.0000
  2.4865	  6.9934	 -0.8399	 -0.5120	  1.0000
  2.8492	  6.9934	  6.5117	  2.2756	  0.0000
  3.2118	  6.9934	 -0.7712	 -0.6132	  1.0000
  3.5744	  6.9934	 -0.5597	 -1.1854	  1.0000
  3.9370	  6.9934	 -1.1352	 -2.0179	  0.0000
  4.2996	  6.9934	 -1.2398	 -2.2447	  0.0000
  4.6622	  6.9934	 -1.0595	 -1.9030	  1.0000
  5.0249	  6.9934	 -1.3345	 -1.7946	  1.0000
  5.3875	  6.9934	 -0.6712	 -2.4056	  1.0000
  5.7501	  6.9934	 -0.0887	 -2.4347	  1.0000
  6.1127	  6.9934	  0.0188	 -2.1199	  1.0000
  6.4753	  6.9934	 -0.0963	 -1.8754	  1.0000
  6.8380	  6.9934	  0.1635	 -1.7981	  1.0000
  7.2006	  6.9934	 -0.5577	 -1.9655	  1.0000
  7.5632	  6.9934	 -0.9327	 -1.9295	  1.0000
  7.9258	  6.9934	  0.5461	 -0.5822	  0.0000
  8.2884	  6.9934	  0.6968	 -0.5589	  0.0000
  8.6511	  6.9934	 -2.6174	 -1.1757	  1.0000
  9.0137	  6.9934	 -3.0602	 -1.0318	  1.0000
  0.3108	  6.6308	 -2.4796	 -1.8010	  1.0000
  0.6734	  6.6308	 -2.3465	 -1.7600	  1.0000
  1.0361	  6.6308	  0.0143	 -1.1166	  0.0000
  1.3987	  6.6308	 -2.0800	 -1.3804	  1.0000
  1.7613	  6.6308	 -1.6790	 -1.2203	  1.0000
  2.1239	  6.6308	 -7.5660	  5.4851	  0.0000
  2.4865	  6.6308	 -0.8366	 -0.7579	  1.0000
  2.8492	  6.6308	 -1.5354	 -2.7482	  0.0000
  3.2118	  6.6308	 -1.2827	 -2.1097	  0.0000
  3.5744	  6.6308	 -0.6289	 -1.2887	  1.0000
  3.9370	  6.6308	 -0.5743	 -1.5865	  1.0000
  4.2996	  6.6308	 -1.0654	 -1.6516	  1.0000
  4.6622	  6.6308	 -1.1905	 -1.9090	  1.0000
  5.0249	  6.6308	  5.0161	 -8.3036	  0.0000
  5.3875	  6.6308	 -1.1932	 -5.3183	  0.0000
  5.7501	  6.6308	  7.9548	 -2.8569	  0.0000
  6.1127	  6.6308	 -0.0829	 -0.5907	  0.0000
  6.4753	  6.6308	 -0.7051	 -1.6375	  1.0000
  6.8380	  6.6308	  3.6197	 -3.6953	  0.0000
  7.2006	  6.6308	 -1.0234	 -1.6214	  1.0000
  7.5632	  6.6308	  0.4724	 -0.4986	  0.0000
  7.9258	  6.6308	 -1.4560	 -1.1734	  1.0000
  8.2884	  6.6308	-13.8332	-14.0289	  0.0000
  8.6511	  6.6308	 -7.9776	 -3.7980	  0.0000
  9.0137	  6.6308	 -2.6563	 -0.9101	  1.0000
  0.3108	  6.2681	 -1.9204	 -1.6304	  1.0000
  0.6734	  6.2681	 -0.0542	 -1.7038	  0.0000
  1.0361	  6.2681	 -1.8812	 -1.4079	  1.0000
  1.3987	  6.2681	-11.8320	 12.7611	  0.0000
  1.7613	  6.2681	 -1.5919	 -1.3025	  1.0000
  2.1239	  6.2681	 -1.1245	 -0.9511	  1.0000
  2.4865	  6.2681	 -1.1479	 -0.7117	  1.0000
  2.8492	  6.2681	 -1.0082	 -0.7619	  1.0000
  3.2118	  6.2681	  2.6070	  8.3255	  0.0000
  3.5744	  6.2681	 -1.0128	 -1.1805	  1.0000
  3.9370	  6.2681	-12.2562	 13.0161	  0.0000
  4.2996	  6.2681	 -1.5137	 -1.2368	  1.0000
  4.6622	  6.2681	 -1.6266	 -1.5940	  1.0000
  5.0249	  6.2681	 -1.4512	 -1.8003	  1.0000
  5.3875	  6.2681	 -1.5256	 -2.4250	  1.0000
  5.7501	  6.2681	 -1.1738	 -2.2397	  1.0000
  6.1127	  6.2681	 -1.0080	 -1.9927	  1.0000
  6.4753	  6.2681	  2.1572	 -6.3424	  0.0000
  6.8380	  6.2681	  0.4332	 -0.5091	  0.0000
  7.2006	  6.2681	  2.5331	  2.1186	  0.0000
  7.5632	  6.2681	 -1.3204	 -1.6891	  1.0000
  7.9258	  6.2681	 -1.2920	 -0.9426	  1.0000
  8.2884	  6.2681	 -1.5092	 -0.9863	  1.0000
  8.6511	  6.2681	  0.9870	 -0.5947	  0.0000
  9.0137	  6.2681	 -5.2708	 -0.8040	  0.0000
