# x	y	u	v	mask
  0.3108	  6.9934	  2.3755	 -0.8347	  1.0000
  0.6734	  6.9934	  1.4619	 -9.3895	  0.0000
  1.0361	  6.9934	  2.2736	  0.1329	  1.0000
  1.3987	  6.9934	 10.7862	  6.2373	  0.0000
  1.7613	  6.9934	  0.3240	 -0.7020	  0.0000
  2.1239	  6.9934	  1.9715	  2.0598	  1.0000
  2.4865	  6.9934	  1.5968	  2.3656	  1.0000
  2.8492	  6.9934	 11.7344	  5.8479	  0.0000
  3.2118	  6.9934	 -2.0413	  0.5948	  0.0000
  3.5744	  6.9934	 -0.8485	  1.3282	  1.0000
  3.9370	  6.9934	 -2.0280	  0.2193	  1.0000
  4.2996	  6.9934	 -2.6362	 -0.0885	  1.0000
  4.6622	  6.9934	 -2.4753	 -0.6717	  1.0000
  5.0249	  6.9934	 -2.4081	 -0.9942	  1.0000
  5.3875	  6.9934	 -1.5607	 -0.9608	  1.0000
  5.7501	  6.9934	 -0.4686	 -0.7148	  1.0000
  6.1127	  6.9934	  0.0379	 -0.9829	  1.0000
  6.4753	  6.9934	 -0.0370	 -0.5082	  0.0000
  6.8380	  6.9934	  2.9740	 -0.0054	  1.0000
  7.2006	  6.9934	  3.1538	 -0.6175	  1.0000
  7.5632	  6.9934	  2.4688	 -1.2701	  1.0000
  7.9258	  6.9934	 11.4222	 -7.1534	  0.0000
  8.2884	  6.9934	 -7.0795	 -8.6312	  0.0000
  8.6511	  6.9934	  1.8277	 -2.2675	  1.0000
  9.0137	  6.9934	  0.4729	 -3.0537	  1.0000
  0.3108	  6.6308	  1.7228	 -0.4752	  1.0000
  0.6734	  6.6308	  1.7381	 -0.1805	  1.0000
  1.0361	  6.6308	  1.8222	  0.4285	  1.0000
  1.3987	  6.6308	  2.2650	  0.6474	  1.0000
  1.7613	  6.6308	 -0.2989	 -0.6453	  0.0000
  2.1239	  6.6308	  2.0976	  2.1622	  1.0000
  2.4865	  6.6308	  1.7436	  2.4484	  1.0000
  2.8492	  6.6308	 -2.8393	 -1.9373	  0.0000
  3.2118	  6.6308	 -0.3536	  1.3956	  1.0000
  3.5744	  6.6308	 -1.1468	  1.4797	  1.0000
  3.9370	  6.6308	 -5.2677	 -1.5837	  0.0000
  4.2996	  6.6308	 -3.0529	  0.2602	  1.0000
  4.6622	  6.6308	 -2.5587	 -0.0271	  1.0000
  5.0249	  6.6308	  2.3565	 -7.7634	  0.0000
  5.3875	  6.6308	 -1.9270	 -0.0701	  1.0000
  5.7501	  6.6308	 -0.8589	  0.1521	  1.0000
  6.1127	  6.6308	  0.5769	 -2.4687	  0.0000
