# x	y	u	v	mask
  0.3108	  6.9934	  1.8145	  1.3928	  1.0000
  0.6734	  6.9934	 -4.5717	 11.5103	  0.0000
  1.0361	  6.9934	  2.0797	  1.5382	  1.0000
  1.3987	  6.9934	  7.6944	 -7.6400	  0.0000
  1.7613	  6.9934	  2.2301	  1.2443	  1.0000
  2.1239	  6.9934	  2.3194	  0.7098	  1.0000
  2.4865	  6.9934	  2.3925	  0.1828	  1.0000
  2.8492	  6.9934	  8.0960	  8.2113	  0.0000
  3.2118	  6.9934	 -0.4744	  0.0354	  0.0000
  3.5744	  6.9934	  1.4055	 -1.4950	  1.0000
  3.9370	  6.9934	  1.1642	 -1.5569	  1.0000
  4.2996	  6.9934	  0.6216	 -1.8359	  1.0000
  4.6622	  6.9934	  0.3478	 -2.3236	  1.0000
  5.0249	  6.9934	 -0.0621	 -0.0370	  0.0000
  5.3875	  6.9934	 -0.4737	 -1.1329	  1.0000
  5.7501	  6.9934	 -0.5280	 -0.9649	  1.0000
  6.1127	  6.9934	 -0.8099	 -0.2634	  1.0000
  6.4753	  6.9934	 -0.2932	  0.0825	  1.0000
  6.8380	  6.9934	 -0.3216	  0.3010	  1.0000
  7.2006	  6.9934	 -0.4199	  1.3801	  1.0000
  7.5632	  6.9934	 13.5974	  6.8487	  0.0000
  7.9258	  6.9934	  0.0541	  0.1431	  0.0000
  8.2884	  6.9934	  0.0409	  0.0475	  0.0000
  8.6511	  6.9934	 -7.5769	 -3.5988	  0.0000
  9.0137	  6.9934	 -2.3046	  0.4001	  1.0000
  0.3108	  6.6308	  1.6003	  1.1251	  1.0000
  0.6734	  6.6308	  1.6536	  1.1340	  1.0000
  1.0361	  6.6308	 -0.0378	 -0.1093	  0.0000
  1.3987	  6.6308	  1.7897	  1.0529	  1.0000
  1.7613	  6.6308	  1.9714	  0.9587	  1.0000
  2.1239	  6.6308	  2.0607	  0.5144	  1.0000
  2.4865	  6.6308	  0.0325	  0.1851	  0.0000
  2.8492	  6.6308	 -0.0577	 -0.9505	  0.0000
  3.2118	  6.6308	  1.5379	 -0.7798	  1.0000
  3.5744	  6.6308	 -0.4667	  0.0667	  0.0000
  3.9370	  6.6308	  1.0761	 -1.5964	  1.0000
  4.2996	  6.6308	 -0.0650	 -1.0935	  0.0000
  4.6622	  6.6308	 -1.0303	  0.0690	  0.0000
  5.0249	  6.6308	 -0.0258	 -0.3864	  0.0000
  5.3875	  6.6308	  0.5254	 -0.4526	  0.0000
  5.7501	  6.6308	 -4.9563	-12.8881	  0.0000
  6.1127	  6.6308	 -0.8507	 -0.5378	  0.0000
  6.4753	  6.6308	 -0.4296	 -0.2326	  1.0000
  6.8380	  6.6308	 -0.4485	 -0.0062	  1.0000
  7.2006	  6.6308	 -0.2841	  0.1731	  0.0000
  7.5632	  6.6308	  0.0655	  0.1415	  0.0000
  7.9258	  6.6308	 -0.8775	  0.4530	  1.0000
  8.2884	  6.6308	 -8.0267	 11.9705	  0.0000
  8.6511	  6.6308	 -1.1513	  0.5170	  1.0000
  9.0137	  6.6308	 -7.5937	 -7.7055	  0.0000
  0.3108	  6.2681	  1.7842	  0.9751	  1.0000
  0.6734	  6.2681	 -0.0457	 -1.1774	  0.0000
  1.0361	  6.2681	  1.8839	  1.0577	  1.0000
  1.3987	  6.2681	  7.7335	  7.6173	  0.0000
  1.7613	  6.2681	  1.9301	  1.1051	  1.0000
  2.1239	  6.2681	  1.9736	  0.7081	  1.0000
  2.4865	  6.2681	  0.4512	 -1.5174	  0.0000
  2.8492	  6.2681	  0.2050	 -1.3470	  0.0000
  3.2118	  6.2681	 -0.1011	 -0.7955	  0.0000
  3.5744	  6.2681	  1.2453	 -1.1658	  1.0000
  3.9370	  6.2681	  0.9747	 -1.2615	  1.0000
  4.2996	  6.2681	  0.4326	 -1.5846	  1.0000
  4.6622	  6.2681	  6.3246	-11.0760	  0.0000
  5.0249	  6.2681	 -0.3749	 -1.4260	  1.0000
  5.3875	  6.2681	 -0.3770	 -1.5411	  1.0000
  5.7501	  6.2681	 -0.5863	 -1.1007	  1.0000
  6.1127	  6.2681	 -2.3537	  3.2000	  0.0000
  6.4753	  6.2681	 -0.4128	 -0.3814	  1.0000
  6.8380	  6.2681	  0.1100	  0.1342	  0.0000
  7.2006	  6.2681	 -0.5593	  0.4342	  1.0000
  7.5632	  6.2681	 -0.2984	  0.1822	  1.0000
  7.9258	  6.2681	 -0.7921	  0.4024	  1.0000
  8.2884	  6.2681	 -0.8885	  0.5036	  1.0000
  8.6511	  6.2681	  0.1899	  0.0699	  0.0000
  9.0137	  6.2681	 -1.8317	  0.3700	  1.0000
  0.3108	  5.9055	  1.6728	  0.7849	  1.0000
  0.6734	  5.9055	  1.6507	  0.7730	  1.0000
  1.0361	  5.9055	  1.7610	  0.8281	  1.0000
  1.3987	  5.9055	 -0.3123	 -0.9790	  0.0000
  1.7613	  5.9055	  1.8478	  0.8968	  1.0000
  2.1239	  5.9055	  5.7166	  7.7727	  0.0000
  2.4865	  5.9055	  2.1465	  0.2993	  1.0000
  2.8492	  5.9055	  5.7884	 -2.2819	  0.0000
  3.2118	  5.9055	  0.2478	 -1.0612	  0.0000
  3.5744	  5.9055	  6.2774	 -7.2140	  0.0000
  3.9370	  5.9055	 -1.7692	 -6.8182	  0.0000
  4.2996	  5.9055	  0.1500	 -0.1518	  0.0000
  4.6622	  5.9055	  0.6974	 -1.3104	  1.0000
  5.0249	  5.9055	 -0.2118	 -1.0287	  1.0000
  5.3875	  5.9055	 -0.5345	 -0.7182	  0.0000
  5.7501	  5.9055	 -0.1875	 -0.9870	  1.0000
  6.1127	  5.9055	 -9.8881	 14.5090	  0.0000
  6.4753	  5.9055	  3.3698	 -4.5506	  0.0000
  6.8380	  5.9055	 -0.0337	 -0.9922	  0.0000
  7.2006	  5.9055	 -0.1350	  0.5351	  1.0000
  7.5632	  5.9055	 -0.0620	  0.0553	  0.0000
  7.9258	  5.9055	 -0.5896	  0.8567	  1.0000
  8.2884	  5.9055	 -0.6359	  1.0403	  1.0000
  8.6511	  5.9055	 -0.9366	  0.8662	  1.0000
  9.0137	  5.9055	 -1.6633	  0.4889	  1.0000
  0.3108	  5.5429	  1.1803	  0.3792	  1.0000
  0.6734	  5.5429	 -0.1113	 -0.5796	  0.0000
  1.0361	  5.5429	  1.3989	  0.5513	  1.0000
  1.3987	  5.5429	  1.4251	  0.4821	  1.0000
  1.7613	  5.5429	  1.4250	  0.5095	  1.0000
  2.1239	  5.5429	  1.5873	  0.3199	  1.0000
  2.4865	  5.5429	  1.6728	  0.2955	  1.0000
  2.8492	  5.5429	  0.4161	 -2.1470	  0.0000
  3.2118	  5.5429	  0.5152	 -1.1626	  0.0000
  3.5744	  5.5429	  0.3507	 -0.8508	  0.0000
  3.9370	  5.5429	 -4.3339	  1.5329	  0.0000
  4.2996	  5.5429	  8.6469	 -7.9548	  0.0000
  4.6622	  5.5429	 -0.0019	 -0.6126	  0.0000
