# x	y	u	v	mask
  0.3108	  6.9934	 -0.0908	 -0.5107	  0.0000
  0.6734	  6.9934	 -3.7111	  7.7371	  0.0000
  1.0361	  6.9934	 -3.2532	 -0.4068	  1.0000
  1.3987	  6.9934	 -2.9752	 -0.7094	  1.0000
  1.7613	  6.9934	 -2.4142	 -1.0810	  1.0000
  2.1239	  6.9934	 -1.9843	 -1.8086	  1.0000
  2.4865	  6.9934	 -1.7024	 -1.9602	  1.0000
  2.8492	  6.9934	 -1.1879	 -0.6856	  0.0000
  3.2118	  6.9934	 -1.3655	 -2.2270	  1.0000
  3.5744	  6.9934	 -1.7003	 -1.9639	  1.0000
  3.9370	  6.9934	 -1.5785	 -2.0706	  1.0000
  4.2996	  6.9934	 -1.9415	 -2.4384	  1.0000
  4.6622	  6.9934	 -1.8790	 -1.8486	  1.0000
  5.0249	  6.9934	 -2.1136	 -1.1617	  1.0000
  5.3875	  6.9934	 -2.4711	 -1.2257	  1.0000
  5.7501	  6.9934	  3.5521	  7.5879	  0.0000
  6.1127	  6.9934	  3.8335	 -7.2825	  0.0000
  6.4753	  6.9934	  0.0135	  0.4625	  0.0000
  6.8380	  6.9934	 -3.2612	  1.6461	  1.0000
  7.2006	  6.9934	 -3.4946	  1.3261	  1.0000
  7.5632	  6.9934	 -3.4460	  0.7060	  1.0000
  7.9258	  6.9934	  0.0767	  0.2757	  0.0000
  8.2884	  6.9934	 -0.0370	  0.2058	  0.0000
  8.6511	  6.9934	 -3.3743	 -0.0055	  1.0000
  9.0137	  6.9934	 -3.7877	 -0.0824	  1.0000
  0.3108	  6.6308	 -7.6103	  7.6960	  0.0000
  0.6734	  6.6308	 -3.1844	 -0.2528	  1.0000
  1.0361	  6.6308	 -2.8796	 -0.4794	  1.0000
  1.3987	  6.6308	 -2.6168	 -0.7389	  1.0000
  1.7613	  6.6308	-14.2043	 -7.7354	  0.0000
  2.1239	  6.6308	 -1.1643	 -1.2519	  0.0000
  2.4865	  6.6308	 -1.4203	 -1.7998	  1.0000
  2.8492	  6.6308	  3.5382	  5.5345	  0.0000
  3.2118	  6.6308	 -1.2915	 -1.7804	  1.0000
  3.5744	  6.6308	 -1.5903	 -1.6004	  1.0000
  3.9370	  6.6308	 -1.5416	 -1.6845	  1.0000
  4.2996	  6.6308	 -0.3348	 -0.1474	  0.0000
  4.6622	  6.6308	 -1.9074	 -1.4736	  1.0000
  5.0249	  6.6308	  4.6598	-11.4325	  0.0000
  5.3875	  6.6308	 -0.6464	 -6.4976	  0.0000
  5.7501	  6.6308	-14.0476	 -3.1685	  0.0000
