# x	y	u	v	mask
  0.3108	  6.9934	 -0.9266	 -0.6481	  1.0000
  0.6734	  6.9934	 -0.0871	 -0.0150	  0.0000
  1.0361	  6.9934	 12.5472	 -1.4601	  0.0000
  1.3987	  6.9934	  0.8550	  0.8298	  1.0000
  1.7613	  6.9934	 -2.9904	 -3.5668	  0.0000
  2.1239	  6.9934	 13.2279	  9.3034	  0.0000
  2.4865	  6.9934	 -0.4969	  1.4252	  0.0000
  2.8492	  6.9934	 14.6402	  3.2616	  0.0000
  3.2118	  6.9934	 -2.4871	 -0.1616	  0.0000
  3.5744	  6.9934	 -1.6605	  1.5562	  0.0000
  3.9370	  6.9934	 -0.0265	  2.0483	  0.0000
  4.2996	  6.9934	 13.3832	 12.3655	  0.0000
  4.6622	  6.9934	 -0.6078	  1.4714	  0.0000
  5.0249	  6.9934	  0.3559	  0.7959	  1.0000
  5.3875	  6.9934	 -1.1517	  0.9227	  1.0000
  5.7501	  6.9934	 -1.4369	  1.3366	  1.0000
  6.1127	  6.9934	 -1.3791	  1.6747	  1.0000
  6.4753	  6.9934	 -9.6440	  8.5256	  0.0000
  6.8380	  6.9934	 -1.3570	  1.8188	  1.0000
  7.2006	  6.9934	 -1.0724	  1.6040	  1.0000
  7.5632	  6.9934	 -1.5916	  0.5461	  1.0000
  7.9258	  6.9934	 -1.0606	  0.0714	  1.0000
  8.2884	  6.9934	 -1.0120	 -0.6816	  1.0000
  8.6511	  6.9934	 -7.6672	 -7.6964	  0.0000
  9.0137	  6.9934	 -1.7341	 -1.5350	  1.0000
  0.3108	  6.6308	 -0.3738	  0.2972	  1.0000
  0.6734	  6.6308	-12.0285	 -9.5623	  0.0000
  1.0361	  6.6308	 -0.0474	 -0.1004	  0.0000
  1.3987	  6.6308	  6.0908	  7.7911	  0.0000
  1.7613	  6.6308	  2.1919	  1.1372	  1.0000
  2.1239	  6.6308	  3.0734	  2.0383	  1.0000
  2.4865	  6.6308	  2.9750	  1.5568	  1.0000
  2.8492	  6.6308	  2.9388	  0.8659	  1.0000
  3.2118	  6.6308	  2.9460	  1.0190	  1.0000
  3.5744	  6.6308	 -1.0401	  1.6710	  0.0000
  3.9370	  6.6308	 -1.9100	  2.1216	  0.0000
  4.2996	  6.6308	  0.9335	 -0.2926	  1.0000
  4.6622	  6.6308	  3.5415	  7.5476	  0.0000
  5.0249	  6.6308	 -0.5442	  1.2498	  0.0000
  5.3875	  6.6308	 -1.3130	  1.0429	  1.0000
  5.7501	  6.6308	 -1.5484	  1.3945	  1.0000
  6.1127	  6.6308	  0.8500	 -0.1512	  0.0000
  6.4753	  6.6308	 -8.5423	 -6.2089	  0.0000
  6.8380	  6.6308	 -3.4372	 13.0535	  0.0000
  7.2006	  6.6308	  5.6576	 12.1697	  0.0000
  7.5632	  6.6308	 -1.4560	  1.2024	  1.0000
  7.9258	  6.6308	 -0.6606	  0.3915	  1.0000
  8.2884	  6.6308	  1.2309	  0.0575	  0.0000
  8.6511	  6.6308	 -4.8707	 -4.4112	  0.0000
  9.0137	  6.6308	 -1.6331	 -1.3409	  1.0000
  0.3108	  6.2681	 -0.4357	  1.1721	  1.0000
  0.6734	  6.2681	-12.9871	-13.6800	  0.0000
  1.0361	  6.2681	 -8.2057	  7.7380	  0.0000
  1.3987	  6.2681	  0.5250	  1.7027	  1.0000
  1.7613	  6.2681	  1.4606	  1.7848	  1.0000
  2.1239	  6.2681	  6.1286	 10.2979	  0.0000
  2.4865	  6.2681	  2.5394	  1.8128	  1.0000
  2.8492	  6.2681	  2.4940	  1.2394	  1.0000
  3.2118	  6.2681	  2.4719	  1.3366	  1.0000
  3.5744	  6.2681	  2.0504	  0.3906	  1.0000
  3.9370	  6.2681	  2.3133	  0.1011	  1.0000
  4.2996	  6.2681	  0.8270	 -0.2579	  1.0000
  4.6622	  6.2681	  0.0812	 -0.3414	  1.0000
  5.0249	  6.2681	 -0.0400	  0.0924	  1.0000
  5.3875	  6.2681	 -1.4096	  0.5045	  1.0000
  5.7501	  6.2681	 -1.6016	  0.8116	  1.0000
  6.1127	  6.2681	  0.5099	  8.9709	  0.0000
  6.4753	  6.2681	 -1.8693	  1.9742	  1.0000
  6.8380	  6.2681	  1.0778	  0.4469	  0.0000
  7.2006	  6.2681	  0.9194	 -0.0092	  0.0000
  7.5632	  6.2681	 -1.4579	  1.4355	  1.0000
  7.9258	  6.2681	 -0.7559	  0.7214	  1.0000
  8.2884	  6.2681	 -0.6815	  0.2485	  1.0000
  8.6511	  6.2681	 -1.2883	 -1.1156	  1.0000
  9.0137	  6.2681	 -1.5566	 -1.1252	  1.0000
  0.3108	  5.9055	 -0.1561	  1.5276	  1.0000
  0.6734	  5.9055	  1.4489	 -7.7897	  0.0000
  1.0361	  5.9055	  0.6363	  1.9050	  1.0000
  1.3987	  5.9055	  0.6155	  1.8389	  1.0000
  1.7613	  5.9055	  1.4185	  1.8715	  1.0000
  2.1239	  5.9055	  2.2194	  2.3821	  1.0000
  2.4865	  5.9055	  2.0686	  1.5572	  1.0000
  2.8492	  5.9055	 10.0072	  1.1346	  0.0000
  3.2118	  5.9055	  4.2576	 -2.1722	  0.0000
  3.5744	  5.9055	  1.8990	-11.3550	  0.0000
  3.9370	  5.9055	 13.1448	 -5.1669	  0.0000
  4.2996	  5.9055	-12.9259	 -4.3818	  0.0000
  4.6622	  5.9055	 -0.5335	 -0.4531	  1.0000
  5.0249	  5.9055	 14.1656	 -6.4662	  0.0000
  5.3875	  5.9055	-11.4328	 -7.2573	  0.0000
  5.7501	  5.9055	 -0.9999	  1.5657	  0.0000
  6.1127	  5.9055	 -1.4754	  1.0932	  0.0000
  6.4753	  5.9055	 -7.5480	 -2.1833	  0.0000
  6.8380	  5.9055	 -1.4107	  1.9825	  1.0000
  7.2006	  5.9055	 -0.9777	  1.9679	  1.0000
  7.5632	  5.9055	  6.0923	-12.8810	  0.0000
  7.9258	  5.9055	 -0.8402	  0.5992	  1.0000
  8.2884	  5.9055	 -0.7456	  0.1303	  1.0000
  8.6511	  5.9055	 -1.2568	 -1.0944	  1.0000
  9.0137	  5.9055	 -1.5220	 -1.1665	  1.0000
  0.3108	  5.5429	 -0.4919	  1.6923	  1.0000
  0.6734	  5.5429	  0.4157	  0.3450	  0.0000
  1.0361	  5.5429	  0.2006	  1.9379	  1.0000
  1.3987	  5.5429	  8.7267	 12.8238	  0.0000
  1.7613	  5.5429	  0.6947	  1.7538	  1.0000
  2.1239	  5.5429	  1.6463	  2.5829	  1.0000
