# x	y	u	v	mask
  0.3108	  6.9934	 -1.4716	  0.3687	  1.0000
  0.6734	  6.9934	 -0.0075	  0.9710	  0.0000
  1.0361	  6.9934	-12.0746	 -7.7787	  0.0000
  1.3987	  6.9934	  7.5688	 -7.5661	  0.0000
  1.7613	  6.9934	  0.4127	 -0.3341	  1.0000
  2.1239	  6.9934	 -0.7127	 -0.5659	  0.0000
  2.4865	  6.9934	  1.8608	 -0.1268	  1.0000
  2.8492	  6.9934	  1.3070	 -0.1328	  1.0000
  3.2118	  6.9934	  0.8849	 -0.3765	  1.0000
  3.5744	  6.9934	 -1.1342	 -0.5343	  0.0000
  3.9370	  6.9934	 -1.7908	 -0.0370	  0.0000
  4.2996	  6.9934	 -9.8595	 -7.2858	  0.0000
  4.6622	  6.9934	 -0.4377	 -0.8107	  1.0000
  5.0249	  6.9934	 -0.6068	 -0.4108	  1.0000
  5.3875	  6.9934	 -0.4774	 -0.1843	  1.0000
  5.7501	  6.9934	  0.6167	  0.5110	  1.0000
  6.1127	  6.9934	  1.1572	  0.8362	  1.0000
  6.4753	  6.9934	  0.4640	  0.4965	  0.0000
  6.8380	  6.9934	 -0.2115	  0.8009	  0.0000
  7.2006	  6.9934	  1.8664	 -0.1280	  1.0000
  7.5632	  6.9934	  1.7762	 -0.7486	  1.0000
  7.9258	  6.9934	 -7.8273	 -7.6778	  0.0000
  8.2884	  6.9934	  3.9690	 -3.7050	  0.0000
  8.6511	  6.9934	  1.7578	 -3.0856	  1.0000
  9.0137	  6.9934	  2.4222	 -3.6035	  1.0000
  0.3108	  6.6308	 -7.8026	  7.1691	  0.0000
  0.6734	  6.6308	 -9.4627	 10.1257	  0.0000
  1.0361	  6.6308	 -0.5459	  0.5634	  0.0000
  1.3987	  6.6308	  7.5978	  2.7038	  0.0000
  1.7613	  6.6308	 -1.4413	  0.5780	  0.0000
  2.1239	  6.6308	  0.8124	  0.0617	  1.0000
  2.4865	  6.6308	  1.5351	  0.0220	  1.0000
  2.8492	  6.6308	  1.0793	 -0.0804	  1.0000
  3.2118	  6.6308	 -1.5060	 -0.6046	  0.0000
