# x	y	u	v	mask
  0.3108	  6.9934	 -7.6665	  8.7379	  0.0000
  0.6734	  6.9934	  0.7774	  1.1983	  1.0000
  1.0361	  6.9934	 -1.8088	 -6.4933	  0.0000
  1.3987	  6.9934	 -0.4582	  1.5159	  1.0000
  1.7613	  6.9934	  6.8151	 -0.2034	  0.0000
  2.1239	  6.9934	 -0.3388	 -0.6479	  0.0000
  2.4865	  6.9934	 -2.4263	  1.5205	  1.0000
  2.8492	  6.9934	-12.0134	 14.6634	  0.0000
  3.2118	  6.9934	 -4.1643	  1.2190	  1.0000
  3.5744	  6.9934	 -3.8346	  0.6582	  1.0000
  3.9370	  6.9934	 -3.5338	 -0.2509	  1.0000
  4.2996	  6.9934	 -3.1986	 -1.0387	  1.0000
  4.6622	  6.9934	 -2.7961	 -0.6003	  1.0000
  5.0249	  6.9934	 -5.6220	 -5.8196	  0.0000
  5.3875	  6.9934	 -6.7718	 -6.4619	  0.0000
  5.7501	  6.9934	 -1.7240	  7.6061	  0.0000
  6.1127	  6.9934	 -0.1837	 -1.5305	  1.0000
  6.4753	  6.9934	  0.3510	 -1.0856	  1.0000
  6.8380	  6.9934	  0.8016	 -0.9875	  1.0000
  7.2006	  6.9934	  0.8927	 -1.4853	  1.0000
  7.5632	  6.9934	  0.6585	 -1.4852	  1.0000
  7.9258	  6.9934	  0.0359	  0.1204	  0.0000
  8.2884	  6.9934	  0.0019	  0.0073	  0.0000
  8.6511	  6.9934	 -0.8210	 -2.3202	  1.0000
  9.0137	  6.9934	 -1.1902	 -2.8119	  1.0000
  0.3108	  6.6308	  0.7733	  0.9114	  1.0000
  0.6734	  6.6308	  1.4359	  1.3161	  1.0000
  1.0361	  6.6308	  0.5625	  0.7501	  0.0000
  1.3987	  6.6308	  0.5602	  1.0869	  1.0000
  1.7613	  6.6308	  7.1242	  6.1833	  0.0000
  2.1239	  6.6308	 -5.0492	  7.6278	  0.0000
  2.4865	  6.6308	 -7.6271	  7.5987	  0.0000
  2.8492	  6.6308	 -2.9042	  0.7229	  1.0000
  3.2118	  6.6308	 -3.9516	  0.2383	  1.0000
  3.5744	  6.6308	 -4.4381	  7.7871	  0.0000
  3.9370	  6.6308	 -5.1610	 -1.5713	  0.0000
  4.2996	  6.6308	  2.4230	 -0.5196	  0.0000
  4.6622	  6.6308	 11.1666	 -7.4559	  0.0000
  5.0249	  6.6308	 -1.4555	 -6.8682	  0.0000
  5.3875	  6.6308	 -1.5488	 -0.7771	  1.0000
  5.7501	  6.6308	 -0.7689	 -0.8162	  1.0000
  6.1127	  6.6308	 -8.1770	-11.1907	  0.0000
  6.4753	  6.6308	  0.1072	 -0.4245	  1.0000
  6.8380	  6.6308	  1.7384	 -1.5280	  0.0000
  7.2006	  6.6308	  0.7076	 -0.7638	  1.0000
  7.5632	  6.6308	  0.1173	  0.1038	  0.0000
  7.9258	  6.6308	  0.0450	 -1.8075	  1.0000
  8.2884	  6.6308	 -0.3163	 -1.9868	  1.0000
  8.6511	  6.6308	 -6.5702	-12.9926	  0.0000
  9.0137	  6.6308	 -7.5972	 -7.6892	  0.0000
  0.3108	  6.2681	  0.9597	  0.7140	  1.0000
  0.6734	  6.2681	 -1.2109	 -0.5878	  0.0000
  1.0361	  6.2681	  0.6827	  0.9088	  1.0000
  1.3987	  6.2681	  7.6991	  7.6138	  0.0000
  1.7613	  6.2681	 -0.6449	  0.6482	  1.0000
  2.1239	  6.2681	 -1.5320	  0.2621	  1.0000
  2.4865	  6.2681	 -8.4894	  1.9640	  0.0000
  2.8492	  6.2681	 -2.2979	 -1.0354	  0.0000
  3.2118	  6.2681	 -4.2281	 -0.0183	  1.0000
  3.5744	  6.2681	 -4.1524	 -0.9531	  0.0000
  3.9370	  6.2681	 -6.3292	  7.8295	  0.0000
  4.2996	  6.2681	 -3.6505	 -0.9084	  1.0000
  4.6622	  6.2681	 -3.0644	 -0.3997	  1.0000
  5.0249	  6.2681	 -2.5356	 -0.6268	  1.0000
  5.3875	  6.2681	 -1.4713	 -0.1626	  1.0000
  5.7501	  6.2681	 -0.3984	  0.5084	  0.0000
  6.1127	  6.2681	 10.5400	 -0.9515	  0.0000
  6.4753	  6.2681	  0.3445	  0.1337	  1.0000
  6.8380	  6.2681	 -0.0047	  0.1875	  0.0000
  7.2006	  6.2681	  0.8686	 -0.3195	  1.0000
  7.5632	  6.2681	  0.8891	 -0.4723	  1.0000
  7.9258	  6.2681	  0.3108	 -1.5339	  1.0000
  8.2884	  6.2681	  0.0019	 -1.7148	  1.0000
  8.6511	  6.2681	  0.2825	  0.0148	  0.0000
  9.0137	  6.2681	 -0.4587	 -2.1283	  1.0000
  0.3108	  5.9055	  0.7476	  0.1338	  1.0000
  0.6734	  5.9055	  0.8853	  0.3392	  1.0000
  1.0361	  5.9055	  0.8018	  0.3859	  1.0000
  1.3987	  5.9055	 -3.5688	 -4.3202	  0.0000
  1.7613	  5.9055	 -0.5080	  0.1539	  1.0000
  2.1239	  5.9055	 -1.1607	  0.0155	  1.0000
  2.4865	  5.9055	 -2.2799	 -0.0247	  1.0000
  2.8492	  5.9055	 -3.0915	  0.0059	  1.0000
  3.2118	  5.9055	  0.0127	 -7.5179	  0.0000
  3.5744	  5.9055	 -8.8259	 -7.6417	  0.0000
  3.9370	  5.9055	 -4.5924	  1.7101	  0.0000
  4.2996	  5.9055	 -7.6856	  2.3707	  0.0000
  4.6622	  5.9055	 -3.2072	 -0.0406	  1.0000
  5.0249	  5.9055	 -2.6901	 -0.1960	  1.0000
  5.3875	  5.9055	 -1.8913	 -0.0687	  1.0000
  5.7501	  5.9055	 -1.0057	  0.1391	  1.0000
  6.1127	  5.9055	 -4.3825	 -2.6325	  0.0000
  6.4753	  5.9055	 -0.6286	 14.0126	  0.0000
  6.8380	  5.9055	 13.4126	-12.1026	  0.0000
  7.2006	  5.9055	  3.4404	 -7.8129	  0.0000
  7.5632	  5.9055	  0.0476	  0.1225	  0.0000
  7.9258	  5.9055	  0.5342	 -1.2944	  1.0000
  8.2884	  5.9055	  0.1814	 -1.6894	  1.0000
  8.6511	  5.9055	 -0.1808	 -1.5369	  1.0000
  9.0137	  5.9055	 -0.3822	 -1.8717	  1.0000
  0.3108	  5.5429	  1.0131	 -0.1162	  1.0000
  0.6734	  5.5429	  0.8866	  0.1523	  1.0000
  1.0361	  5.5429	  9.6687	  1.9789	  0.0000
  1.3987	  5.5429	  0.4437	  0.0224	  1.0000
  1.7613	  5.5429	  7.7408	  7.8191	  0.0000
  2.1239	  5.5429	 -1.1795	 -0.2191	  1.0000
  2.4865	  5.5429	 13.2564	-12.9581	  0.0000
  2.8492	  5.5429	 -3.3125	 -0.2111	  1.0000
  3.2118	  5.5429	-14.1001	 -7.2340	  0.0000
  3.5744	  5.5429	 -4.4269	 -2.2077	  0.0000
  3.9370	  5.5429	 -7.5667	 -2.4886	  0.0000
  4.2996	  5.5429	 -3.6661	 -0.1018	  1.0000
  4.6622	  5.5429	 -7.5835	 -2.7280	  0.0000
  5.0249	  5.5429	 -2.5875	  0.5863	  1.0000
  5.3875	  5.5429	 -3.0141	 -0.0357	  0.0000
  5.7501	  5.5429	 -2.2703	 -0.4100	  0.0000
  6.1127	  5.5429	 -0.1454	  0.5656	  1.0000
  6.4753	  5.5429	  3.2572	  4.2390	  0.0000
  6.8380	  5.5429	 -5.1583	 10.8287	  0.0000
  7.2006	  5.5429	  0.4060	 -0.2530	  1.0000
  7.5632	  5.5429	  0.1456	  0.2439	  0.0000
  7.9258	  5.5429	  0.4527	 -1.1625	  1.0000
  8.2884	  5.5429	 -0.0622	  0.1990	  0.0000
  8.6511	  5.5429	  0.5212	  0.1441	  0.0000
  9.0137	  5.5429	 -0.4879	 -1.9348	  1.0000
  0.3108	  5.1803	  7.6074	  2.2226	  0.0000
  0.6734	  5.1803	  0.4623	 -0.1391	  1.0000
  1.0361	  5.1803	  0.5197	 -0.1787	  1.0000
  1.3987	  5.1803	 -1.9245	 -1.9757	  0.0000
  1.7613	  5.1803	 -7.6271	 -4.1198	  0.0000
  2.1239	  5.1803	 -2.4849	 -1.4894	  0.0000
  2.4865	  5.1803	 -2.2399	 -0.9240	  1.0000
  2.8492	  5.1803	-14.4796	 -5.0612	  0.0000
  3.2118	  5.1803	 -3.6753	 -1.3623	  0.0000
  3.5744	  5.1803	 -4.2327	 -0.2112	  1.0000
  3.9370	  5.1803	 -4.5774	  0.1429	  1.0000
  4.2996	  5.1803	 -3.8950	  0.2750	  1.0000
  4.6622	  5.1803	 -7.5537	 -1.8822	  0.0000
  5.0249	  5.1803	 -2.7108	  1.3727	  1.0000
  5.3875	  5.1803	  9.5338	  5.2939	  0.0000
  5.7501	  5.1803	 -2.1578	  0.9029	  0.0000
  6.1127	  5.1803	 -7.5233	  5.3805	  0.0000
  6.4753	  5.1803	  7.7680	  7.7700	  0.0000
  6.8380	  5.1803	  1.9200	  0.9656	  0.0000
  7.2006	  5.1803	  0.7687	 -0.1543	  1.0000
  7.5632	  5.1803	  0.3086	 -0.0749	  0.0000
  7.9258	  5.1803	  8.1242	 -1.2055	  0.0000
  8.2884	  5.1803	  0.2478	  0.2419	  0.0000
  8.6511	  5.1803	  0.2412	 -0.9357	  1.0000
  9.0137	  5.1803	  0.1224	 -1.0978	  1.0000
  0.3108	  4.8177	  0.5127	 -0.6033	  1.0000
  0.6734	  4.8177	 -8.2006	-10.8485	  0.0000
  1.0361	  4.8177	  7.6391	  1.8680	  0.0000
  1.3987	  4.8177	 -2.0328	 -2.3359	  0.0000
  1.7613	  4.8177	 -2.7508	 -2.4275	  0.0000
  2.1239	  4.8177	 13.9501	 -0.6911	  0.0000
  2.4865	  4.8177	 -1.9717	 -1.3309	  1.0000
  2.8492	  4.8177	 -4.1543	 -2.5799	  0.0000
  3.2118	  4.8177	 -2.9699	 -0.8719	  1.0000
  3.5744	  4.8177	 -3.6739	 -0.5609	  1.0000
  3.9370	  4.8177	 -4.1867	 -0.1679	  1.0000
  4.2996	  4.8177	 -3.4000	 -0.0540	  1.0000
  4.6622	  4.8177	 -7.6094	 11.1954	  0.0000
  5.0249	  4.8177	 -2.9635	  1.1338	  1.0000
  5.3875	  4.8177	 -2.1895	  1.2645	  1.0000
  5.7501	  4.8177	 -1.2614	  0.9769	  1.0000
  6.1127	  4.8177	 -1.1498	  0.9823	  0.0000
  6.4753	  4.8177	-10.9160	-14.0247	  0.0000
  6.8380	  4.8177	  5.5731	 10.2186	  0.0000
  7.2006	  4.8177	  5.9433	 -7.7538	  0.0000
  7.5632	  4.8177	  0.9762	 -0.5104	  1.0000
  7.9258	  4.8177	 -0.3101	  0.6721	  0.0000
  8.2884	  4.8177	  0.5432	 -1.0386	  1.0000
  8.6511	  4.8177	  0.2717	 -0.8202	  1.0000
  9.0137	  4.8177	  0.1769	 -0.8612	  1.0000
  0.3108	  4.4550	  0.3340	  0.2673	  1.0000
  0.6734	  4.4550	 -5.2422	 -3.1901	  0.0000
  1.0361	  4.4550	  0.4341	  0.3877	  1.0000
  1.3987	  4.4550	  0.5053	  0.2583	  1.0000
  1.7613	  4.4550	 -0.5665	  0.1721	  1.0000
  2.1239	  4.4550	 -0.8929	 -0.1439	  1.0000
  2.4865	  4.4550	 -1.6877	 -0.4264	  1.0000
  2.8492	  4.4550	-11.9024	  4.4580	  0.0000
  3.2118	  4.4550	 -4.6488	 -2.3668	  0.0000
  3.5744	  4.4550	 -3.4353	 -0.2740	  1.0000
  3.9370	  4.4550	 -7.8573	  7.6812	  0.0000
  4.2996	  4.4550	 -3.1555	  0.0350	  1.0000
  4.6622	  4.4550	 -2.5430	  0.5658	  1.0000
  5.0249	  4.4550	 -2.6234	  0.8295	  1.0000
  5.3875	  4.4550	 -1.8563	  0.5323	  1.0000
  5.7501	  4.4550	  7.5517	  8.4019	  0.0000
  6.1127	  4.4550	 -7.6415	  7.6528	  0.0000
  6.4753	  4.4550	 -0.0386	 -0.3787	  1.0000
  6.8380	  4.4550	  0.4311	 -0.4263	  1.0000
  7.2006	  4.4550	  1.2462	  4.2836	  0.0000
  7.5632	  4.4550	  0.7440	 -0.8656	  1.0000
  7.9258	  4.4550	  0.6934	 -0.6976	  1.0000
  8.2884	  4.4550	 -9.2356	 -7.5598	  0.0000
  8.6511	  4.4550	  0.2617	 -0.0145	  0.0000
  9.0137	  4.4550	  0.2511	 -0.7022	  1.0000
  0.3108	  4.0924	 -0.1559	  0.1252	  1.0000
  0.6734	  4.0924	 -0.2178	  0.2932	  1.0000
  1.0361	  4.0924	 -0.0764	  0.2448	  1.0000
  1.3987	  4.0924	 -0.1816	  0.4493	  1.0000
  1.7613	  4.0924	 -1.1979	  0.4282	  1.0000
  2.1239	  4.0924	 -1.1191	  0.3707	  1.0000
  2.4865	  4.0924	  1.0221	  7.5815	  0.0000
  2.8492	  4.0924	 -2.2604	 -0.1639	  1.0000
  3.2118	  4.0924	 -2.4684	 -0.1043	  1.0000
  3.5744	  4.0924	 -3.0570	  0.1328	  1.0000
  3.9370	  4.0924	 -3.3248	  0.0241	  1.0000
  4.2996	  4.0924	  5.9732	 13.5092	  0.0000
  4.6622	  4.0924	 -2.1453	  0.2690	  1.0000
  5.0249	  4.0924	 -2.1331	  0.3094	  1.0000
  5.3875	  4.0924	 -7.6309	 -7.5415	  0.0000
  5.7501	  4.0924	 -0.9685	 -0.2187	  1.0000
  6.1127	  4.0924	 -0.3113	 -0.6898	  1.0000
  6.4753	  4.0924	  0.2052	 -1.0027	  1.0000
  6.8380	  4.0924	  7.6130	 -7.7985	  0.0000
  7.2006	  4.0924	  0.5923	 -1.1489	  1.0000
  7.5632	  4.0924	  0.7721	 -1.1373	  1.0000
  7.9258	  4.0924	  0.8148	 -0.7161	  1.0000
  8.2884	  4.0924	  0.5561	 -0.8266	  1.0000
  8.6511	  4.0924	  0.0074	  0.5800	  0.0000
  9.0137	  4.0924	  0.3246	 -0.5125	  1.0000
  0.3108	  3.7298	 -0.3468	 -0.2451	  1.0000
  0.6734	  3.7298	 -0.0176	  0.4379	  1.0000
  1.0361	  3.7298	  0.1494	  0.4467	  1.0000
  1.3987	  3.7298	  0.0820	  0.7199	  1.0000
  1.7613	  3.7298	 -0.5553	  1.0218	  1.0000
  2.1239	  3.7298	 -3.2579	 -2.2452	  0.0000
  2.4865	  3.7298	 -0.7501	  0.9607	  1.0000
  2.8492	  3.7298	 -7.5430	 -2.0068	  0.0000
  3.2118	  3.7298	 -2.8849	 -7.7103	  0.0000
  3.5744	  3.7298	 12.3475	 -2.9596	  0.0000
  3.9370	  3.7298	 -3.7638	 -1.3329	  0.0000
  4.2996	  3.7298	 -2.7384	 -0.3042	  1.0000
