# x	y	u	v	mask
  0.3108	  6.9934	 -2.4316	 -1.6490	  1.0000
  0.6734	  6.9934	  0.2755	 -0.1825	  0.0000
  1.0361	  6.9934	-13.2956	 -8.3771	  0.0000
  1.3987	  6.9934	  7.5442	 -7.5903	  0.0000
  1.7613	  6.9934	 -1.1664	  0.2165	  1.0000
  2.1239	  6.9934	 -0.4109	 -0.7191	  0.0000
  2.4865	  6.9934	 -1.3367	  0.6825	  1.0000
  2.8492	  6.9934	 10.7650	  6.5839	  0.0000
  3.2118	  6.9934	 -3.0556	  3.3392	  0.0000
  3.5744	  6.9934	 -2.0952	  0.7678	  1.0000
  3.9370	  6.9934	 -1.2044	  1.0713	  0.0000
  4.2996	  6.9934	 -1.1837	  0.9598	  0.0000
  4.6622	  6.9934	 -0.4243	 -0.2655	  0.0000
  5.0249	  6.9934	 -3.5914	  1.8576	  1.0000
  5.3875	  6.9934	 -3.5235	  1.7706	  1.0000
  5.7501	  6.9934	 -3.4446	  1.1663	  1.0000
  6.1127	  6.9934	 -3.3578	  1.4685	  1.0000
  6.4753	  6.9934	  0.2242	 -0.2100	  0.0000
  6.8380	  6.9934	 -0.4026	 -0.2062	  0.0000
  7.2006	  6.9934	 -1.7112	 -0.5772	  1.0000
  7.5632	  6.9934	 -1.7815	 -1.8135	  1.0000
  7.9258	  6.9934	 -7.7442	 -7.7041	  0.0000
  8.2884	  6.9934	 -1.3955	 -2.5358	  1.0000
  8.6511	  6.9934	 -6.6856	 -7.5778	  0.0000
  9.0137	  6.9934	 -1.0596	 -3.7608	  1.0000
  0.3108	  6.6308	 -2.7491	 -2.0634	  1.0000
  0.6734	  6.6308	 -2.6238	 -1.3629	  1.0000
  1.0361	  6.6308	 -1.1174	  0.4571	  0.0000
  1.3987	  6.6308	  0.6709	 -0.1853	  0.0000
  1.7613	  6.6308	 -0.9700	  0.2034	  0.0000
  2.1239	  6.6308	 -1.6094	  0.1892	  1.0000
  2.4865	  6.6308	 -1.3286	  0.4870	  1.0000
  2.8492	  6.6308	 -1.1084	  0.9363	  1.0000
  3.2118	  6.6308	 -1.2676	  0.5654	  0.0000
  3.5744	  6.6308	 -6.7361	 -3.6841	  0.0000
  3.9370	  6.6308	 -1.2121	  0.0893	  0.0000
  4.2996	  6.6308	-11.5485	  6.6305	  0.0000
  4.6622	  6.6308	 -7.6434	 -7.6176	  0.0000
  5.0249	  6.6308	 -3.3008	  1.6356	  1.0000
  5.3875	  6.6308	-11.4751	 12.1595	  0.0000
  5.7501	  6.6308	  9.2359	  6.8495	  0.0000
  6.1127	  6.6308	 -7.8880	 11.6900	  0.0000
  6.4753	  6.6308	  0.1058	  0.0750	  0.0000
  6.8380	  6.6308	  0.1728	 -0.3072	  0.0000
  7.2006	  6.6308	 -1.3381	 -0.4708	  0.0000
  7.5632	  6.6308	 -1.6104	 -1.7437	  1.0000
  7.9258	  6.6308	 13.5286	 -9.3931	  0.0000
  8.2884	  6.6308	  6.8451	 -4.4890	  0.0000
  8.6511	  6.6308	 -0.2841	  0.1308	  0.0000
  9.0137	  6.6308	 -0.8410	 -3.3242	  1.0000
  0.3108	  6.2681	 -2.6030	 -1.4901	  1.0000
  0.6734	  6.2681	 -2.4663	 -0.9731	  1.0000
  1.0361	  6.2681	 -2.6320	 -0.9805	  1.0000
  1.3987	  6.2681	 -2.4258	 -0.8109	  1.0000
  1.7613	  6.2681	 -6.7224	  6.2744	  0.0000
  2.1239	  6.2681	 -1.8512	  0.2034	  1.0000
  2.4865	  6.2681	 -1.4620	  0.2981	  1.0000
  2.8492	  6.2681	  7.6864	  7.8755	  0.0000
  3.2118	  6.2681	 -1.8084	  1.1230	  1.0000
  3.5744	  6.2681	 -1.1863	  0.4209	  0.0000
  3.9370	  6.2681	 -2.3350	  1.5041	  1.0000
  4.2996	  6.2681	 -3.2757	  1.5130	  1.0000
  4.6622	  6.2681	 -3.3201	  0.3823	  0.0000
  5.0249	  6.2681	-12.1802	 -3.7874	  0.0000
  5.3875	  6.2681	 -1.4413	 -0.3350	  0.0000
  5.7501	  6.2681	 -3.1467	  0.8693	  1.0000
  6.1127	  6.2681	 -5.4084	 -0.1044	  0.0000
  6.4753	  6.2681	 -2.4767	  0.4421	  1.0000
