# x	y	u	v	mask
  0.3108	  6.9934	  2.5217	 -2.9248	  1.0000
  0.6734	  6.9934	  1.2202	  0.4118	  0.0000
  1.0361	  6.9934	 -2.3049	 -1.8265	  0.0000
  1.3987	  6.9934	  3.4826	 -1.4302	  1.0000
  1.7613	  6.9934	  4.2709	 -0.4240	  1.0000
  2.1239	  6.9934	  4.6846	  0.4660	  1.0000
  2.4865	  6.9934	  4.2925	  0.6381	  1.0000
  2.8492	  6.9934	 12.1919	  7.4138	  0.0000
  3.2118	  6.9934	  1.9898	  0.9583	  1.0000
  3.5744	  6.9934	  0.2840	  0.1792	  1.0000
  3.9370	  6.9934	 -1.3926	  0.3121	  1.0000
  4.2996	  6.9934	 -3.2655	  0.2261	  1.0000
  4.6622	  6.9934	 -7.7625	 -7.8702	  0.0000
  5.0249	  6.9934	 -4.9636	  0.5776	  1.0000
  5.3875	  6.9934	 -4.6958	  0.8627	  1.0000
  5.7501	  6.9934	 -3.4691	  1.1944	  1.0000
  6.1127	  6.9934	 -1.8536	  0.1627	  0.0000
  6.4753	  6.9934	 -0.6598	 -4.4083	  0.0000
  6.8380	  6.9934	  0.1011	  0.2503	  1.0000
  7.2006	  6.9934	  1.5608	 -0.4848	  1.0000
  7.5632	  6.9934	  2.2452	 -1.1089	  1.0000
  7.9258	  6.9934	  2.5780	 -1.6126	  1.0000
  8.2884	  6.9934	  5.1397	 -3.0294	  0.0000
  8.6511	  6.9934	  2.9958	 -2.4842	  1.0000
  9.0137	  6.9934	  3.0177	 -2.8074	  1.0000
  0.3108	  6.6308	  2.3141	 -2.9606	  1.0000
  0.6734	  6.6308	  2.7723	 -2.3923	  1.0000
  1.0361	  6.6308	  7.5674	 -1.5363	  0.0000
  1.3987	  6.6308	  3.1933	 -1.3880	  1.0000
  1.7613	  6.6308	  3.9147	 -0.4195	  1.0000
  2.1239	  6.6308	  3.8772	  0.1101	  1.0000
  2.4865	  6.6308	  3.4660	  0.2936	  1.0000
  2.8492	  6.6308	  2.9751	  0.8609	  1.0000
  3.2118	  6.6308	  1.2991	  0.8605	  1.0000
  3.5744	  6.6308	 -0.3655	  0.2312	  1.0000
  3.9370	  6.6308	 -1.9688	  0.3635	  1.0000
  4.2996	  6.6308	 -3.7628	  0.2963	  1.0000
  4.6622	  6.6308	 -4.7115	  0.3821	  1.0000
  5.0249	  6.6308	 -5.0651	  0.9493	  1.0000
  5.3875	  6.6308	 -4.8980	  1.2350	  1.0000
  5.7501	  6.6308	 -3.7899	  1.4786	  1.0000
  6.1127	  6.6308	 -1.9830	  5.7201	  0.0000
  6.4753	  6.6308	 -1.1123	  1.5323	  1.0000
  6.8380	  6.6308	  0.0167	  0.9557	  1.0000
  7.2006	  6.6308	  1.4204	  0.3251	  1.0000
  7.5632	  6.6308	  2.1837	 -0.2482	  1.0000
  7.9258	  6.6308	 -2.1047	-13.3692	  0.0000
  8.2884	  6.6308	  2.6248	 -0.8649	  1.0000
  8.6511	  6.6308	  0.0956	  0.7654	  0.0000
  9.0137	  6.6308	  2.8474	 -1.0832	  1.0000
  0.3108	  6.2681	  2.0489	 -2.7466	  1.0000
  0.6734	  6.2681	  5.5713	 -7.6403	  0.0000
  1.0361	  6.2681	  2.6820	 -1.7514	  1.0000
  1.3987	  6.2681	  2.8840	 -1.2892	  1.0000
  1.7613	  6.2681	  3.5886	 -0.3209	  1.0000
  2.1239	  6.2681	  3.6341	  0.1392	  1.0000
  2.4865	  6.2681	  3.2339	  0.3519	  1.0000
  2.8492	  6.2681	  7.6991	  7.7132	  0.0000
  3.2118	  6.2681	  1.1544	  0.9673	  1.0000
  3.5744	  6.2681	 -0.4620	  0.4566	  1.0000
  3.9370	  6.2681	 -2.0269	  0.6108	  1.0000
  4.2996	  6.2681	 -3.7777	  0.5499	  1.0000
  4.6622	  6.2681	 -7.7429	 -7.0878	  0.0000
  5.0249	  6.2681	 -7.7531	  5.7596	  0.0000
  5.3875	  6.2681	 -5.2274	  1.3306	  1.0000
  5.7501	  6.2681	 -4.1769	  1.5118	  1.0000
  6.1127	  6.2681	 -2.8516	  1.9174	  1.0000
  6.4753	  6.2681	  6.0945	  5.0184	  0.0000
  6.8380	  6.2681	  3.1855	  4.1497	  0.0000
  7.2006	  6.2681	  1.0429	  0.3341	  1.0000
  7.5632	  6.2681	  1.9305	 -0.0985	  1.0000
  7.9258	  6.2681	 -0.4565	  0.6529	  0.0000
  8.2884	  6.2681	  9.6018	-12.0501	  0.0000
  8.6511	  6.2681	  2.8081	 -0.6886	  1.0000
  9.0137	  6.2681	  2.8413	 -0.7946	  1.0000
  0.3108	  5.9055	  1.8930	 -2.2209	  1.0000
  0.6734	  5.9055	  2.2803	 -1.8174	  1.0000
  1.0361	  5.9055	  2.4313	 -1.4173	  1.0000
  1.3987	  5.9055	  2.6078	 -1.0332	  1.0000
  1.7613	  5.9055	  3.2789	 -0.1699	  1.0000
  2.1239	  5.9055	  3.4943	  0.3561	  1.0000
  2.4865	  5.9055	  3.0928	  0.5268	  1.0000
  2.8492	  5.9055	  7.6886	 -0.6885	  0.0000
  3.2118	  5.9055	  1.1310	  1.1084	  1.0000
  3.5744	  5.9055	 -0.4246	  0.8459	  1.0000
  3.9370	  5.9055	 -1.9450	  1.0589	  1.0000
  4.2996	  5.9055	 -3.6759	  1.0405	  1.0000
  4.6622	  5.9055	 -7.5508	 -4.9386	  0.0000
  5.0249	  5.9055	 -5.4033	  1.6548	  1.0000
  5.3875	  5.9055	 -7.7033	 12.2259	  0.0000
  5.7501	  5.9055	 -4.6167	  1.8040	  1.0000
  6.1127	  5.9055	 -3.3435	  2.0010	  1.0000
  6.4753	  5.9055	 -1.9924	  1.5985	  1.0000
  6.8380	  5.9055	 -0.7596	  1.0249	  1.0000
  7.2006	  5.9055	  0.5454	  0.5464	  1.0000
  7.5632	  5.9055	  1.4618	 -0.0696	  1.0000
  7.9258	  5.9055	  1.9184	 -0.1335	  1.0000
  8.2884	  5.9055	  7.7994	 -0.7380	  0.0000
  8.6511	  5.9055	  2.5780	 -0.2874	  1.0000
  9.0137	  5.9055	  2.6017	 -0.3454	  1.0000
  0.3108	  5.5429	  1.5219	 -1.8625	  1.0000
  0.6734	  5.5429	  2.0428	 -1.3120	  1.0000
  1.0361	  5.5429	  2.0461	 -1.0218	  1.0000
  1.3987	  5.5429	  0.2830	 -7.5613	  0.0000
  1.7613	  5.5429	  2.5194	 -0.0757	  1.0000
  2.1239	  5.5429	  2.4605	  0.5436	  1.0000
  2.4865	  5.5429	  1.9880	  0.6975	  1.0000
  2.8492	  5.5429	  1.7379	  0.9877	  1.0000
  3.2118	  5.5429	-10.7036	 -7.4845	  0.0000
  3.5744	  5.5429	 -0.9267	  0.9500	  1.0000
  3.9370	  5.5429	 -2.2183	  1.3251	  1.0000
  4.2996	  5.5429	 -3.7072	  1.4821	  1.0000
  4.6622	  5.5429	 -4.7504	  1.3959	  1.0000
  5.0249	  5.5429	 -5.3553	  2.0095	  1.0000
  5.3875	  5.5429	 -5.4785	  2.2246	  1.0000
  5.7501	  5.5429	 -4.8283	  2.1377	  1.0000
  6.1127	  5.5429	 -3.7437	  2.2140	  1.0000
  6.4753	  5.5429	 -2.4492	  1.7782	  1.0000
  6.8380	  5.5429	 -1.2351	  1.2105	  1.0000
  7.2006	  5.5429	  0.0883	  0.9482	  1.0000
  7.5632	  5.5429	  1.6031	  1.8578	  0.0000
  7.9258	  5.5429	 10.3539	 13.3635	  0.0000
  8.2884	  5.5429	  2.2206	  0.7199	  1.0000
  8.6511	  5.5429	  2.5378	  0.7512	  1.0000
  9.0137	  5.5429	 -7.5425	  7.9339	  0.0000
  0.3108	  5.1803	  1.1171	 -1.5588	  1.0000
  0.6734	  5.1803	  0.4039	  0.9940	  0.0000
  1.0361	  5.1803	  1.5439	 -0.6323	  1.0000
  1.3987	  5.1803	  1.5731	 -0.3371	  1.0000
  1.7613	  5.1803	  2.0142	  0.3528	  1.0000
  2.1239	  5.1803	  1.8768	  0.9426	  1.0000
  2.4865	  5.1803	  1.6327	  1.1803	  1.0000
  2.8492	  5.1803	  1.5241	  1.6844	  1.0000
  3.2118	  5.1803	  0.5132	  1.7707	  1.0000
  3.5744	  5.1803	 -0.5347	  1.6714	  1.0000
  3.9370	  5.1803	 -1.6976	  2.0424	  1.0000
  4.2996	  5.1803	 -3.1324	  2.1858	  1.0000
  4.6622	  5.1803	 -4.0892	  2.0732	  1.0000
  5.0249	  5.1803	 -4.8495	  2.4552	  1.0000
  5.3875	  5.1803	 -5.1279	  2.4522	  1.0000
  5.7501	  5.1803	 -4.7847	  2.1716	  1.0000
  6.1127	  5.1803	 -7.6941	 -0.0251	  0.0000
  6.4753	  5.1803	 -7.4914	  1.2197	  0.0000
  6.8380	  5.1803	 -1.4131	  1.0915	  1.0000
  7.2006	  5.1803	 -0.2902	  1.0116	  1.0000
  7.5632	  5.1803	  1.0647	  0.8271	  1.0000
  7.9258	  5.1803	  5.9005	 -3.1341	  0.0000
  8.2884	  5.1803	 -0.0872	  0.9208	  0.0000
  8.6511	  5.1803	  2.4388	  1.1896	  1.0000
  9.0137	  5.1803	  2.3417	  1.7585	  1.0000
  0.3108	  4.8177	  0.9356	 -0.3020	  1.0000
  0.6734	  4.8177	  1.1835	  0.1566	  1.0000
  1.0361	  4.8177	  1.1242	  0.4079	  1.0000
  1.3987	  4.8177	  1.1340	  0.6300	  1.0000
  1.7613	  4.8177	  1.3107	  1.0435	  1.0000
  2.1239	  4.8177	  1.1042	  1.4255	  1.0000
  2.4865	  4.8177	  1.0345	  1.7222	  1.0000
  2.8492	  4.8177	  1.1121	  2.1600	  1.0000
  3.2118	  4.8177	  9.8052	  7.5998	  0.0000
  3.5744	  4.8177	 -0.2120	  2.1193	  1.0000
  3.9370	  4.8177	 -1.1295	  2.3295	  1.0000
  4.2996	  4.8177	 -2.3122	  2.5043	  1.0000
  4.6622	  4.8177	 -7.7500	  8.4331	  0.0000
  5.0249	  4.8177	 -3.9018	  2.5115	  1.0000
  5.3875	  4.8177	 -4.4406	  2.3250	  1.0000
  5.7501	  4.8177	 -4.4303	  1.8651	  1.0000
  6.1127	  4.8177	 -7.6181	 13.2335	  0.0000
  6.4753	  4.8177	 -2.9447	  0.9992	  1.0000
  6.8380	  4.8177	 -7.5503	 -6.4275	  0.0000
  7.2006	  4.8177	 -0.8855	  0.7355	  1.0000
  7.5632	  4.8177	  0.4613	  0.6438	  1.0000
  7.9258	  4.8177	  0.9745	  0.9458	  1.0000
  8.2884	  4.8177	  1.4675	  1.2438	  1.0000
  8.6511	  4.8177	  0.0013	  1.2197	  0.0000
  9.0137	  4.8177	  1.9614	  2.2743	  1.0000
  0.3108	  4.4550	  0.7453	  0.6721	  1.0000
  0.6734	  4.4550	  1.5201	 -7.8751	  0.0000
  1.0361	  4.4550	  0.4718	  1.2252	  1.0000
  1.3987	  4.4550	 -7.7411	  7.7074	  0.0000
  1.7613	  4.4550	  7.7382	  8.2050	  0.0000
  2.1239	  4.4550	 -0.0016	  2.1613	  1.0000
  2.4865	  4.4550	  0.0596	  2.3272	  1.0000
  2.8492	  4.4550	  0.3188	  2.4087	  1.0000
  3.2118	  4.4550	  0.1398	  2.2333	  1.0000
  3.5744	  4.4550	  0.0400	  2.1853	  1.0000
  3.9370	  4.4550	 -0.5504	  2.2750	  1.0000
  4.2996	  4.4550	 -1.3022	  2.0107	  1.0000
  4.6622	  4.4550	 -1.6305	  1.6506	  1.0000
  5.0249	  4.4550	 -2.6290	  2.1221	  1.0000
  5.3875	  4.4550	 -3.2620	  1.9424	  1.0000
  5.7501	  4.4550	 -7.7469	 -5.1959	  0.0000
  6.1127	  4.4550	 -3.4699	  1.1939	  1.0000
  6.4753	  4.4550	 -2.4335	  0.4132	  1.0000
  6.8380	  4.4550	 -1.4859	  0.2721	  1.0000
  7.2006	  4.4550	 -0.8982	  0.5248	  1.0000
  7.5632	  4.4550	  0.5275	  0.2411	  1.0000
  7.9258	  4.4550	  0.9123	  0.7811	  1.0000
  8.2884	  4.4550	  1.3409	  1.1707	  1.0000
  8.6511	  4.4550	 12.9980	 13.8075	  0.0000
  9.0137	  4.4550	 -0.1154	  1.4926	  0.0000
  0.3108	  4.0924	  0.6580	  0.9959	  1.0000
  0.6734	  4.0924	  0.5719	  1.4685	  1.0000
  1.0361	  4.0924	  0.1188	  1.6051	  1.0000
  1.3987	  4.0924	  0.5756	 -7.8283	  0.0000
  1.7613	  4.0924	 -0.4408	  2.6622	  1.0000
  2.1239	  4.0924	 -0.6183	  2.9784	  1.0000
  2.4865	  4.0924	 -0.4012	  3.0271	  1.0000
  2.8492	  4.0924	  0.0823	  2.7292	  1.0000
  3.2118	  4.0924	  0.3114	  2.2793	  1.0000
  3.5744	  4.0924	  0.6589	  2.1240	  1.0000
  3.9370	  4.0924	  0.4204	  2.1654	  1.0000
  4.2996	  4.0924	  0.1553	  1.7789	  1.0000
  4.6622	  4.0924	  0.0913	  1.1541	  1.0000
  5.0249	  4.0924	 -0.8697	  1.6135	  1.0000
  5.3875	  4.0924	 -1.5524	  1.4795	  1.0000
  5.7501	  4.0924	 -1.9501	  1.1620	  1.0000
  6.1127	  4.0924	 -2.3054	  0.8752	  1.0000
  6.4753	  4.0924	 -1.5595	  0.0134	  1.0000
  6.8380	  4.0924	 -1.0587	 -0.3862	  1.0000
  7.2006	  4.0924	 -0.8528	 -0.2121	  1.0000
  7.5632	  4.0924	  7.9554	-10.8458	  0.0000
  7.9258	  4.0924	  0.7549	  0.0445	  1.0000
  8.2884	  4.0924	 -7.6549	 10.7761	  0.0000
  8.6511	  4.0924	  1.6877	  0.6261	  1.0000
  9.0137	  4.0924	 -0.1216	  0.9583	  0.0000
  0.3108	  3.7298	  7.8469	 10.1949	  0.0000
  0.6734	  3.7298	  2.7781	  7.7084	  0.0000
  1.0361	  3.7298	 -2.9404	 -1.1618	  0.0000
  1.3987	  3.7298	 -0.6754	  2.4793	  1.0000
  1.7613	  3.7298	 -1.4155	  3.3612	  1.0000
  2.1239	  3.7298	 -1.8202	  3.7100	  1.0000
  2.4865	  3.7298	 -1.1937	  3.4567	  1.0000
  2.8492	  3.7298	 -0.4721	  3.1272	  1.0000
  3.2118	  3.7298	  0.1554	  2.3665	  1.0000
  3.5744	  3.7298	  0.9308	  1.8488	  1.0000
  3.9370	  3.7298	  1.1009	  1.6626	  1.0000
  4.2996	  3.7298	  1.3306	  1.1594	  1.0000
  4.6622	  3.7298	  1.7744	  0.2038	  1.0000
  5.0249	  3.7298	  0.9136	  0.7244	  1.0000
  5.3875	  3.7298	  0.2577	  0.6844	  1.0000
  5.7501	  3.7298	 -0.3259	  0.5153	  1.0000
  6.1127	  3.7298	 -0.9905	  0.4880	  1.0000
  6.4753	  3.7298	 -0.4941	 -0.3824	  1.0000
  6.8380	  3.7298	 -0.3074	 -0.6809	  1.0000
  7.2006	  3.7298	 -7.8819	 -7.5941	  0.0000
  7.5632	  3.7298	  0.7520	 -0.6465	  1.0000
  7.9258	  3.7298	  0.8265	 -0.0893	  1.0000
  8.2884	  3.7298	  1.0192	  0.2535	  1.0000
  8.6511	  3.7298	  1.6527	  0.5002	  1.0000
  9.0137	  3.7298	 -0.0195	  0.9882	  0.0000
  0.3108	  3.3672	  8.6324	 -7.7523	  0.0000
  0.6734	  3.3672	 -7.5331	 13.5826	  0.0000
  1.0361	  3.3672	 -0.8543	  2.9829	  1.0000
  1.3987	  3.3672	  2.2552	  7.5777	  0.0000
  1.7613	  3.3672	 -2.0764	  3.9623	  1.0000
  2.1239	  3.3672	-10.9372	  3.1764	  0.0000
  2.4865	  3.3672	 -2.0200	  3.8542	  1.0000
  2.8492	  3.3672	 -1.0477	  3.3543	  1.0000
  3.2118	  3.3672	 -0.0467	  2.2867	  1.0000
  3.5744	  3.3672	  1.1427	  1.4362	  1.0000
  3.9370	  3.3672	  1.6688	  1.0990	  1.0000
  4.2996	  3.3672	  2.4044	  0.4409	  1.0000
  4.6622	  3.3672	  7.8625	  0.1278	  0.0000
  5.0249	  3.3672	  2.7585	 -0.1677	  1.0000
  5.3875	  3.3672	  2.1229	 -0.0762	  1.0000
  5.7501	  3.3672	  1.5538	  0.1031	  1.0000
  6.1127	  3.3672	 -7.7886	 14.1447	  0.0000
  6.4753	  3.3672	  0.9930	 -0.5137	  1.0000
  6.8380	  3.3672	  0.9808	 -0.7745	  1.0000
  7.2006	  3.3672	  0.7539	 -0.3938	  1.0000
  7.5632	  3.3672	  7.9219	-10.7783	  0.0000
  7.9258	  3.3672	  1.4938	 -0.0686	  1.0000
  8.2884	  3.3672	  1.4803	  0.0927	  1.0000
  8.6511	  3.3672	  2.0739	  0.2837	  1.0000
  9.0137	  3.3672	  1.5573	  1.3635	  1.0000
  0.3108	  3.0046	  4.7912	-13.8037	  0.0000
  0.6734	  3.0046	 -0.6424	  3.3270	  1.0000
  1.0361	  3.0046	 -1.1598	  3.4792	  1.0000
  1.3987	  3.0046	 -1.2520	  3.6185	  1.0000
  1.7613	  3.0046	 -2.2800	  4.5522	  1.0000
  2.1239	  3.0046	 -2.7136	  4.5854	  1.0000
  2.4865	  3.0046	 -1.9233	  4.1583	  1.0000
  2.8492	  3.0046	 -0.9252	  3.5713	  1.0000
  3.2118	  3.0046	  0.4648	  2.4923	  1.0000
  3.5744	  3.0046	  1.9080	  1.5246	  1.0000
  3.9370	  3.0046	  2.6969	  0.9745	  1.0000
  4.2996	  3.0046	  3.7012	  0.0622	  1.0000
  4.6622	  3.0046	  4.9827	 -0.8021	  1.0000
  5.0249	  3.0046	  4.5182	 -0.4472	  1.0000
  5.3875	  3.0046	  3.9660	 -0.2721	  1.0000
  5.7501	  3.0046	 10.4771	  3.5365	  0.0000
  6.1127	  3.0046	  2.4804	  0.2628	  1.0000
  6.4753	  3.0046	  2.6547	 -0.3728	  1.0000
  6.8380	  3.0046	  2.4374	 -0.4758	  1.0000
  7.2006	  3.0046	  1.9603	 -0.3559	  1.0000
  7.5632	  3.0046	  2.3820	 -0.7638	  1.0000
  7.9258	  3.0046	  2.0495	 -0.2252	  1.0000
  8.2884	  3.0046	  1.9107	 -0.1447	  1.0000
  8.6511	  3.0046	  2.3387	  0.0312	  1.0000
  9.0137	  3.0046	  1.6893	  1.0005	  1.0000
  0.3108	  2.6419	 -0.2688	  3.4580	  1.0000
  0.6734	  2.6419	 -0.8246	  3.6778	  1.0000
  1.0361	  2.6419	-14.0010	 11.5202	  0.0000
  1.3987	  2.6419	 -0.5910	 -7.7571	  0.0000
  1.7613	  2.6419	 -2.3781	  4.6594	  1.0000
  2.1239	  2.6419	 -2.7006	  4.6028	  1.0000
  2.4865	  2.6419	 -4.7491	  9.9329	  0.0000
  2.8492	  2.6419	 -0.9955	  3.1505	  1.0000
  3.2118	  2.6419	  0.3290	  1.9612	  1.0000
  3.5744	  2.6419	  1.8186	  0.9561	  1.0000
  3.9370	  2.6419	  2.6217	  0.2824	  1.0000
  4.2996	  2.6419	  3.7285	 -0.7083	  1.0000
  4.6622	  2.6419	  7.8203	-12.3961	  0.0000
  5.0249	  2.6419	  4.7107	 -1.2062	  1.0000
  5.3875	  2.6419	  4.3305	 -0.9840	  1.0000
  5.7501	  2.6419	  7.8062	 -9.2409	  0.0000
  6.1127	  2.6419	  3.1067	 -0.2869	  1.0000
  6.4753	  2.6419	  3.2348	 -0.7002	  1.0000
  6.8380	  2.6419	  3.0541	 -0.3937	  1.0000
  7.2006	  2.6419	  2.7451	 -0.3392	  1.0000
  7.5632	  2.6419	  3.1421	 -0.5557	  1.0000
  7.9258	  2.6419	  2.7992	  0.0970	  1.0000
