# x	y	u	v	mask
  0.3108	  6.9934	  1.1520	 -3.3069	  1.0000
  0.6734	  6.9934	  0.3996	 -3.5967	  1.0000
  1.0361	  6.9934	 -2.7990	 -9.5582	  0.0000
  1.3987	  6.9934	  7.3040	 -7.3096	  0.0000
  1.7613	  6.9934	  0.6106	 -2.1964	  1.0000
  2.1239	  6.9934	 -0.7697	 -1.3223	  0.0000
  2.4865	  6.9934	  0.6521	 -0.3226	  1.0000
  2.8492	  6.9934	 10.7203	  6.3267	  0.0000
  3.2118	  6.9934	 -2.5774	  2.6695	  0.0000
  3.5744	  6.9934	 -0.0269	  0.5761	  1.0000
  3.9370	  6.9934	 -1.1764	  0.3495	  0.0000
  4.2996	  6.9934	 -2.4729	  1.0871	  0.0000
  4.6622	  6.9934	 -0.9265	  0.9892	  1.0000
  5.0249	  6.9934	 -0.9654	  0.6214	  1.0000
  5.3875	  6.9934	-14.5448	 -6.6816	  0.0000
  5.7501	  6.9934	 -0.8463	  0.8679	  1.0000
  6.1127	  6.9934	 -0.4224	 -1.2653	  0.0000
  6.4753	  6.9934	  0.2550	 -0.7344	  0.0000
  6.8380	  6.9934	 -5.9036	 -4.1347	  0.0000
  7.2006	  6.9934	 -4.3492	 -7.8514	  0.0000
  7.5632	  6.9934	  0.0447	 -1.8363	  1.0000
  7.9258	  6.9934	 -7.7662	 -7.6554	  0.0000
  8.2884	  6.9934	  4.0942	 -4.8400	  0.0000
  8.6511	  6.9934	 -7.2776	 -7.6792	  0.0000
  9.0137	  6.9934	 -1.1474	 -3.6125	  1.0000
  0.3108	  6.6308	  0.7055	 -2.1956	  1.0000
  0.6734	  6.6308	  0.1472	 -2.4750	  1.0000
  1.0361	  6.6308	 -0.3554	 -0.6283	  0.0000
  1.3987	  6.6308	  7.7407	  4.5131	  0.0000
  1.7613	  6.6308	  0.3279	 -1.5532	  1.0000
  2.1239	  6.6308	  0.5752	 -1.1029	  1.0000
