# x	y	u	v	mask
  0.3108	  6.9934	 -0.6207	 -2.3049	  1.0000
  0.6734	  6.9934	 -0.1720	 -0.1962	  0.0000
  1.0361	  6.9934	-13.6351	-11.2193	  0.0000
  1.3987	  6.9934	 -0.6088	 -1.3400	  1.0000
  1.7613	  6.9934	  7.7204	  1.1436	  0.0000
  2.1239	  6.9934	 -0.0825	 -0.6838	  0.0000
  2.4865	  6.9934	 -1.5821	  2.2072	  0.0000
  2.8492	  6.9934	 13.6007	  3.3448	  0.0000
  3.2118	  6.9934	 -1.3950	  0.6529	  0.0000
  3.5744	  6.9934	 -1.1013	 -1.6294	  1.0000
  3.9370	  6.9934	 -1.0646	 -1.7234	  1.0000
  4.2996	  6.9934	 -0.0011	 -1.1744	  0.0000
  4.6622	  6.9934	  0.5923	 -1.1464	  0.0000
  5.0249	  6.9934	-11.7037	  7.0310	  0.0000
  5.3875	  6.9934	 -1.2787	 -0.2959	  1.0000
  5.7501	  6.9934	 -1.4741	 -0.3082	  1.0000
  6.1127	  6.9934	 -1.3950	  0.0709	  1.0000
  6.4753	  6.9934	 -1.2342	  0.2660	  1.0000
  6.8380	  6.9934	  1.0332	 -1.4351	  0.0000
  7.2006	  6.9934	 -0.5242	  0.3532	  1.0000
  7.5632	  6.9934	 -0.3917	  1.0146	  1.0000
  7.9258	  6.9934	  0.1331	  0.7645	  1.0000
  8.2884	  6.9934	 -4.0368	 -6.6248	  0.0000
  8.6511	  6.9934	  0.1604	  0.8963	  1.0000
  9.0137	  6.9934	  0.3043	  1.1426	  1.0000
  0.3108	  6.6308	 -1.0412	 -2.2769	  1.0000
  0.6734	  6.6308	 11.2500	  6.0705	  0.0000
  1.0361	  6.6308	 -2.0594	 -8.1306	  0.0000
  1.3987	  6.6308	 -1.0807	 -1.8099	  1.0000
  1.7613	  6.6308	 -0.8057	 -1.6959	  1.0000
  2.1239	  6.6308	 -2.4520	  7.6142	  0.0000
  2.4865	  6.6308	 -1.5603	 -2.0508	  1.0000
  2.8492	  6.6308	 -1.6188	 -2.2492	  1.0000
  3.2118	  6.6308	 -1.8863	 -1.9748	  1.0000
  3.5744	  6.6308	-13.6805	 -7.8071	  0.0000
  3.9370	  6.6308	 -1.3106	 -1.6760	  0.0000
  4.2996	  6.6308	 -1.6399	 -0.5856	  0.0000
  4.6622	  6.6308	 -0.9159	 -2.1119	  1.0000
  5.0249	  6.6308	 -0.8320	 -0.9523	  1.0000
  5.3875	  6.6308	 -0.7450	 -0.1388	  1.0000
  5.7501	  6.6308	 -0.8821	 -0.1518	  1.0000
  6.1127	  6.6308	  0.1078	 -0.9855	  0.0000
  6.4753	  6.6308	 -0.9416	  0.6405	  1.0000
  6.8380	  6.6308	 -0.4016	  0.9678	  1.0000
  7.2006	  6.6308	 -0.2378	  0.8123	  1.0000
  7.5632	  6.6308	  5.0314	 -5.8272	  0.0000
  7.9258	  6.6308	  1.1216	  3.4428	  0.0000
  8.2884	  6.6308	  1.2710	 -0.2728	  0.0000
  8.6511	  6.6308	  0.7070	  0.4610	  1.0000
  9.0137	  6.6308	  0.9191	  0.5186	  1.0000
  0.3108	  6.2681	 -0.7834	 -1.4595	  1.0000
  0.6734	  6.2681	  0.6682	 -0.8180	  0.0000
  1.0361	  6.2681	 -0.1308	 -0.4734	  0.0000
  1.3987	  6.2681	 -0.9759	 -1.3424	  1.0000
  1.7613	  6.2681	 -0.7847	 -1.3042	  1.0000
  2.1239	  6.2681	 -1.6746	 -1.6218	  1.0000
  2.4865	  6.2681	 -1.6089	 -1.9692	  1.0000
  2.8492	  6.2681	 -1.6698	 -2.1859	  1.0000
  3.2118	  6.2681	  2.6884	 -2.5341	  0.0000
  3.5744	  6.2681	 -0.1972	 -7.7939	  0.0000
  3.9370	  6.2681	 -1.8181	 -7.2419	  0.0000
  4.2996	  6.2681	 -1.2442	 -1.9287	  1.0000
  4.6622	  6.2681	 -0.9151	 -1.8187	  1.0000
  5.0249	  6.2681	 -0.8160	 -0.7894	  1.0000
  5.3875	  6.2681	 -0.7897	 -0.2424	  1.0000
  5.7501	  6.2681	 -0.8009	  0.1131	  1.0000
  6.1127	  6.2681	 -1.1257	  0.7565	  1.0000
  6.4753	  6.2681	 -6.3231	  9.2133	  0.0000
  6.8380	  6.2681	 -0.5034	  1.2528	  1.0000
  7.2006	  6.2681	 -0.1485	  0.9484	  1.0000
  7.5632	  6.2681	  0.4875	  0.7611	  1.0000
  7.9258	  6.2681	  0.8214	 -0.1481	  0.0000
  8.2884	  6.2681	  0.8805	  0.1830	  0.0000
  8.6511	  6.2681	-13.3362	 11.9883	  0.0000
  9.0137	  6.2681	  1.4691	 -0.2055	  1.0000
  0.3108	  5.9055	 -0.5889	 -0.8407	  1.0000
  0.6734	  5.9055	  1.0720	 -7.7638	  0.0000
  1.0361	  5.9055	 -0.6984	 -0.5134	  1.0000
  1.3987	  5.9055	 -1.1286	 -0.7339	  1.0000
  1.7613	  5.9055	 -0.5421	  0.0686	  0.0000
  2.1239	  5.9055	 -1.8607	 -1.1057	  1.0000
  2.4865	  5.9055	 -2.4545	 -0.7123	  0.0000
  2.8492	  5.9055	 -1.9867	 -1.8410	  1.0000
  3.2118	  5.9055	-13.4158	  3.1665	  0.0000
  3.5744	  5.9055	 -1.7823	 -2.0895	  1.0000
  3.9370	  5.9055	 -1.3354	 -2.0437	  1.0000
  4.2996	  5.9055	  9.0982	  6.4055	  0.0000
  4.6622	  5.9055	 -1.1975	 -1.6166	  1.0000
  5.0249	  5.9055	  6.6265	-10.8987	  0.0000
  5.3875	  5.9055	-11.7366	 -5.0293	  0.0000
  5.7501	  5.9055	 -0.8883	 -0.0929	  1.0000
  6.1127	  5.9055	 -1.0036	  0.3962	  1.0000
  6.4753	  5.9055	 -0.3996	 -1.4803	  0.0000
  6.8380	  5.9055	  0.3829	 -0.0720	  0.0000
  7.2006	  5.9055	  0.6411	 -0.3650	  0.0000
  7.5632	  5.9055	 -6.9284	  3.5654	  0.0000
  7.9258	  5.9055	  0.6636	  0.6357	  1.0000
  8.2884	  5.9055	  0.7412	  0.4205	  1.0000
  8.6511	  5.9055	 11.9237	  5.6049	  0.0000
  9.0137	  5.9055	  1.5281	  0.0707	  1.0000
  0.3108	  5.5429	-10.6345	 -7.8594	  0.0000
  0.6734	  5.5429	 -0.4151	 -0.4530	  1.0000
  1.0361	  5.5429	 -0.8819	 -0.2221	  1.0000
  1.3987	  5.5429	  0.0636	 -0.7599	  0.0000
  1.7613	  5.5429	  7.7304	 -7.2364	  0.0000
  2.1239	  5.5429	 -2.1717	 -1.1707	  1.0000
  2.4865	  5.5429	-14.7914	 -8.9739	  0.0000
  2.8492	  5.5429	-12.5111	 -9.6875	  0.0000
