# x	y	u	v	mask
  0.3108	  6.9934	 -0.9713	 -1.3218	  1.0000
  0.6734	  6.9934	 -0.2263	 -1.9466	  1.0000
  1.0361	  6.9934	 -3.9767	 -6.7025	  0.0000
  1.3987	  6.9934	  7.5306	 14.3623	  0.0000
  1.7613	  6.9934	  0.1625	 -1.9548	  1.0000
  2.1239	  6.9934	  0.0698	 -1.0735	  1.0000
  2.4865	  6.9934	  0.1842	 -1.3163	  1.0000
  2.8492	  6.9934	  0.0431	 -1.9776	  1.0000
  3.2118	  6.9934	 -6.4841	  0.5820	  0.0000
  3.5744	  6.9934	 -1.6043	 -0.8872	  0.0000
  3.9370	  6.9934	 -3.0699	 -1.1319	  0.0000
  4.2996	  6.9934	 -2.9247	 -1.9325	  0.0000
  4.6622	  6.9934	 -0.0227	  0.5449	  1.0000
  5.0249	  6.9934	 -4.6647	  7.7084	  0.0000
  5.3875	  6.9934	 -7.9489	  1.4483	  0.0000
  5.7501	  6.9934	  0.2868	  0.2998	  1.0000
  6.1127	  6.9934	  0.0534	 -0.8062	  0.0000
  6.4753	  6.9934	 -0.9640	 -1.1700	  0.0000
  6.8380	  6.9934	  1.2094	 -1.3034	  1.0000
  7.2006	  6.9934	  0.1422	 -1.5510	  1.0000
  7.5632	  6.9934	 -0.2174	 -2.3561	  1.0000
  7.9258	  6.9934	 -0.6364	 -2.1223	  1.0000
  8.2884	  6.9934	 -1.4743	 -2.5524	  1.0000
  8.6511	  6.9934	 -7.7550	 -7.8767	  0.0000
  9.0137	  6.9934	 -1.9127	 -3.1088	  1.0000
  0.3108	  6.6308	 -1.7016	 -0.2847	  1.0000
  0.6734	  6.6308	-10.7031	-13.2318	  0.0000
  1.0361	  6.6308	 -2.2256	  1.9611	  0.0000
  1.3987	  6.6308	 -0.9214	 -0.6636	  1.0000
  1.7613	  6.6308	 -0.5359	 -1.1221	  1.0000
  2.1239	  6.6308	 -0.6562	 -0.4423	  1.0000
