# x	y	u	v	mask
  0.3108	  6.9934	 -1.0192	 -2.0758	  1.0000
  0.6734	  6.9934	  0.3913	 -1.2849	  0.0000
  1.0361	  6.9934	 -2.8133	 -3.3733	  0.0000
  1.3987	  6.9934	  7.7182	 -7.5582	  0.0000
  1.7613	  6.9934	  1.3530	 -2.0402	  1.0000
  2.1239	  6.9934	  1.5089	 -2.1247	  1.0000
  2.4865	  6.9934	  2.2870	 -1.7948	  1.0000
  2.8492	  6.9934	 12.0227	  5.9820	  0.0000
  3.2118	  6.9934	  1.8166	 -2.5431	  1.0000
  3.5744	  6.9934	  1.7239	 -2.4861	  1.0000
  3.9370	  6.9934	  1.0514	 -3.0310	  1.0000
  4.2996	  6.9934	  0.3564	 -3.5686	  1.0000
  4.6622	  6.9934	  0.2237	 -3.5005	  1.0000
  5.0249	  6.9934	 -0.2974	 -3.9989	  1.0000
  5.3875	  6.9934	 -0.2875	 -3.2784	  0.0000
  5.7501	  6.9934	  3.5424	 -1.1084	  0.0000
  6.1127	  6.9934	  0.1839	 -2.1194	  0.0000
  6.4753	  6.9934	  0.3690	 -1.9092	  0.0000
  6.8380	  6.9934	 -0.6578	 -1.3540	  0.0000
  7.2006	  6.9934	  2.0383	  0.8268	  1.0000
  7.5632	  6.9934	  1.5820	  1.0398	  1.0000
  7.9258	  6.9934	  0.6765	  0.2974	  1.0000
  8.2884	  6.9934	  4.6528	 -5.0436	  0.0000
  8.6511	  6.9934	 -0.2362	 -0.3498	  1.0000
  9.0137	  6.9934	 -7.7840	 -7.6771	  0.0000
  0.3108	  6.6308	-12.4951	  6.6236	  0.0000
  0.6734	  6.6308	 -0.6749	 -1.2732	  1.0000
  1.0361	  6.6308	 -0.5012	 -1.6655	  1.0000
  1.3987	  6.6308	 -0.1671	 -1.6231	  1.0000
  1.7613	  6.6308	  7.9077	  3.2664	  0.0000
  2.1239	  6.6308	  1.0174	 -2.1380	  1.0000
  2.4865	  6.6308	  1.6530	 -1.9378	  1.0000
  2.8492	  6.6308	  1.9261	 -1.9974	  1.0000
  3.2118	  6.6308	  1.8060	 -2.5972	  1.0000
  3.5744	  6.6308	  1.7325	 -2.5617	  1.0000
  3.9370	  6.6308	 -1.8643	 -5.8458	  0.0000
  4.2996	  6.6308	  7.8812	 -7.6534	  0.0000
  4.6622	  6.6308	  0.2091	 -3.2712	  1.0000
  5.0249	  6.6308	 -7.6646	 -7.6088	  0.0000
  5.3875	  6.6308	 -0.0917	 -3.2436	  1.0000
  5.7501	  6.6308	  0.0420	 -2.4318	  1.0000
  6.1127	  6.6308	 -3.2745	-13.5824	  0.0000
  6.4753	  6.6308	  1.0220	 -0.9289	  1.0000
  6.8380	  6.6308	  1.1200	 -0.0025	  1.0000
  7.2006	  6.6308	  1.4303	  0.2455	  1.0000
  7.5632	  6.6308	  1.1836	  0.5186	  1.0000
  7.9258	  6.6308	 -2.8726	 14.6936	  0.0000
  8.2884	  6.6308	 -0.3854	 -2.3159	  0.0000
  8.6511	  6.6308	 -0.5107	 -1.2719	  0.0000
  9.0137	  6.6308	 -0.6603	 -0.8828	  1.0000
  0.3108	  6.2681	 -1.0084	 -1.5186	  1.0000
  0.6734	  6.2681	 -0.5387	 -1.4131	  1.0000
  1.0361	  6.2681	  0.5359	 -4.2701	  0.0000
  1.3987	  6.2681	 -0.1660	 -1.7167	  1.0000
  1.7613	  6.2681	  0.4798	 -1.8017	  1.0000
  2.1239	  6.2681	  0.5459	 -2.1885	  1.0000
  2.4865	  6.2681	  1.0600	 -2.0322	  1.0000
  2.8492	  6.2681	  1.2540	 -2.0884	  1.0000
  3.2118	  6.2681	  1.1532	 -2.6041	  1.0000
  3.5744	  6.2681	  6.6960	-10.2023	  0.0000
  3.9370	  6.2681	-11.3343	 -8.1106	  0.0000
  4.2996	  6.2681	  0.1969	 -3.3879	  1.0000
  4.6622	  6.2681	 -0.1090	 -3.3036	  1.0000
  5.0249	  6.2681	 -0.5355	 -3.6027	  1.0000
  5.3875	  6.2681	 -0.5327	 -3.3766	  1.0000
  5.7501	  6.2681	 -0.4182	 -2.6677	  1.0000
  6.1127	  6.2681	  7.6293	  3.5380	  0.0000
  6.4753	  6.2681	  4.1745	  3.7447	  0.0000
  6.8380	  6.2681	  0.7763	 -0.4044	  1.0000
  7.2006	  6.2681	  1.2103	 -0.0776	  1.0000
  7.5632	  6.2681	  6.9099	 -0.1500	  0.0000
  7.9258	  6.2681	 -0.9169	 -1.3791	  0.0000
  8.2884	  6.2681	  0.6649	 -0.2004	  1.0000
  8.6511	  6.2681	 -7.7261	 -5.8111	  0.0000
  9.0137	  6.2681	 -0.0473	 -1.0412	  1.0000
  0.3108	  5.9055	 -0.6220	 -1.0880	  1.0000
  0.6734	  5.9055	  0.1312	 -7.6070	  0.0000
  1.0361	  5.9055	 -0.2573	 -1.4576	  1.0000
  1.3987	  5.9055	 -0.9686	 -2.8384	  0.0000
  1.7613	  5.9055	 -2.1101	 -1.0839	  0.0000
  2.1239	  5.9055	 -0.4720	 -7.6802	  0.0000
  2.4865	  5.9055	  1.0833	 -1.7871	  1.0000
  2.8492	  5.9055	  1.0864	 -2.0847	  1.0000
