# x	y	u	v	mask
  0.3108	  6.9934	  6.5644	 -2.1242	  1.0000
  0.6734	  6.9934	  0.3740	  0.8545	  0.0000
  1.0361	  6.9934	  6.8164	 -2.0376	  1.0000
  1.3987	  6.9934	  7.6335	 -7.9326	  0.0000
  1.7613	  6.9934	  6.9429	 -1.2718	  1.0000
  2.1239	  6.9934	  7.2303	 -1.3621	  1.0000
  2.4865	  6.9934	  0.4265	  1.7522	  0.0000
  2.8492	  6.9934	 11.1466	  7.8782	  0.0000
  3.2118	  6.9934	  5.6952	  0.3851	  1.0000
  3.5744	  6.9934	  1.5243	  1.9967	  0.0000
  3.9370	  6.9934	  3.2601	  0.3421	  1.0000
  4.2996	  6.9934	  2.0476	  0.1468	  1.0000
  4.6622	  6.9934	  0.6242	 -0.0093	  1.0000
  5.0249	  6.9934	 -0.3803	 -0.5026	  1.0000
  5.3875	  6.9934	 -0.8926	 -0.7270	  1.0000
  5.7501	  6.9934	 -1.8263	 -1.1309	  1.0000
  6.1127	  6.9934	 -2.5405	 -0.2042	  1.0000
  6.4753	  6.9934	 -0.2436	 -3.2019	  0.0000
  6.8380	  6.9934	 -9.8160	 -9.2199	  0.0000
  7.2006	  6.9934	 -2.4957	  0.1419	  1.0000
  7.5632	  6.9934	 -2.1558	  0.2045	  1.0000
  7.9258	  6.9934	 -7.7564	 -7.6251	  0.0000
  8.2884	  6.9934	  4.2616	 -5.7878	  0.0000
  8.6511	  6.9934	 -1.1364	 -0.0377	  1.0000
  9.0137	  6.9934	 -0.7945	 -0.0354	  1.0000
  0.3108	  6.6308	  6.0963	 -1.6139	  1.0000
  0.6734	  6.6308	 13.7444	  7.7367	  0.0000
  1.0361	  6.6308	 13.3721	-10.9731	  0.0000
  1.3987	  6.6308	  6.1979	  1.2275	  0.0000
  1.7613	  6.6308	  6.8566	 -1.2880	  1.0000
  2.1239	  6.6308	  7.1142	 -1.3296	  1.0000
  2.4865	  6.6308	  6.7426	 -0.4377	  1.0000
  2.8492	  6.6308	  7.6172	 -7.6462	  0.0000
  3.2118	  6.6308	  5.8739	  0.5110	  1.0000
  3.5744	  6.6308	  4.4476	  0.8564	  1.0000
  3.9370	  6.6308	  3.3227	  0.7891	  1.0000
  4.2996	  6.6308	  2.1235	  0.3690	  1.0000
  4.6622	  6.6308	 -7.9377	-10.0794	  0.0000
  5.0249	  6.6308	 -0.0240	 -0.4712	  1.0000
  5.3875	  6.6308	 -0.6743	 -0.8204	  1.0000
  5.7501	  6.6308	 -2.0502	 -1.4209	  1.0000
  6.1127	  6.6308	 -0.3218	  1.9710	  0.0000
  6.4753	  6.6308	  0.4708	  2.3549	  0.0000
  6.8380	  6.6308	 -2.4294	 -0.2929	  1.0000
  7.2006	  6.6308	 -0.1044	  1.0909	  0.0000
  7.5632	  6.6308	 -2.2195	  0.4608	  1.0000
  7.9258	  6.6308	 -2.2055	  0.5661	  1.0000
  8.2884	  6.6308	 -1.6042	  1.2207	  1.0000
  8.6511	  6.6308	  0.2741	  1.1557	  0.0000
  9.0137	  6.6308	 -1.0235	  0.5626	  1.0000
  0.3108	  6.2681	  5.2271	 -1.2074	  1.0000
  0.6734	  6.2681	  5.8346	 -1.5142	  1.0000
  1.0361	  6.2681	  6.1118	 -1.4933	  1.0000
  1.3987	  6.2681	  6.0989	 -1.1797	  1.0000
  1.7613	  6.2681	  6.5493	 -1.0260	  1.0000
  2.1239	  6.2681	  6.8906	 -1.0424	  1.0000
  2.4865	  6.2681	  7.6757	  2.0548	  0.0000
  2.8492	  6.2681	  6.4612	  0.3090	  1.0000
  3.2118	  6.2681	  5.8967	  0.8609	  1.0000
  3.5744	  6.2681	  4.5957	  1.0780	  1.0000
  3.9370	  6.2681	  3.5042	  1.0000	  1.0000
  4.2996	  6.2681	  2.3582	  0.6160	  1.0000
  4.6622	  6.2681	  6.8925	  2.2657	  0.0000
  5.0249	  6.2681	 -9.6024	  3.4078	  0.0000
  5.3875	  6.2681	 -0.1709	 -1.2025	  1.0000
  5.7501	  6.2681	 -1.5099	 -1.7938	  1.0000
  6.1127	  6.2681	 -1.8996	 -1.4747	  1.0000
  6.4753	  6.2681	  1.0726	  1.5141	  0.0000
  6.8380	  6.2681	  0.4272	  1.3687	  0.0000
  7.2006	  6.2681	 -7.4025	  7.7097	  0.0000
  7.5632	  6.2681	 -2.1349	 -0.3516	  1.0000
  7.9258	  6.2681	 -7.4700	  6.2878	  0.0000
  8.2884	  6.2681	 -1.4648	  0.5636	  1.0000
  8.6511	  6.2681	 -0.8903	  0.2035	  1.0000
  9.0137	  6.2681	 -0.9442	 -0.1487	  1.0000
  0.3108	  5.9055	  4.8081	 -0.3005	  1.0000
  0.6734	  5.9055	  1.4104	 -7.6147	  0.0000
  1.0361	  5.9055	  5.7124	 -0.8196	  1.0000
  1.3987	  5.9055	  5.7604	 -0.6019	  1.0000
  1.7613	  5.9055	  6.2443	 -0.5344	  1.0000
  2.1239	  5.9055	  6.5932	 -0.6727	  1.0000
  2.4865	  5.9055	  6.3877	  0.1428	  1.0000
  2.8492	  5.9055	  6.2525	  0.4142	  1.0000
  3.2118	  5.9055	 10.3124	 -8.5579	  0.0000
  3.5744	  5.9055	  7.6683	  8.0573	  0.0000
  3.9370	  5.9055	  3.2638	  1.3501	  1.0000
  4.2996	  5.9055	  6.1062	  1.4493	  0.0000
  4.6622	  5.9055	 -3.7058	 -2.7446	  0.0000
  5.0249	  5.9055	  0.2665	 -0.4080	  1.0000
  5.3875	  5.9055	 -0.5355	 -0.9254	  1.0000
  5.7501	  5.9055	 -1.8824	 -1.8015	  1.0000
  6.1127	  5.9055	 -2.0626	 -1.7661	  1.0000
  6.4753	  5.9055	 -2.1705	 -1.6881	  1.0000
  6.8380	  5.9055	 -2.3846	 -1.3528	  1.0000
  7.2006	  5.9055	-14.7311	  6.7923	  0.0000
  7.5632	  5.9055	 -2.1706	 -0.6293	  1.0000
  7.9258	  5.9055	  7.5885	  1.4945	  0.0000
  8.2884	  5.9055	  0.8012	  1.0886	  0.0000
  8.6511	  5.9055	 -0.8777	 -0.0322	  1.0000
  9.0137	  5.9055	 -0.5808	 -0.2005	  1.0000
  0.3108	  5.5429	  3.8904	  0.4323	  1.0000
  0.6734	  5.5429	  4.6008	 -0.0815	  1.0000
  1.0361	  5.5429	  4.9739	 -0.2268	  1.0000
  1.3987	  5.5429	  5.2432	 -0.0525	  1.0000
  1.7613	  5.5429	 11.2195	 -7.9154	  0.0000
  2.1239	  5.5429	  6.2791	 -0.3466	  1.0000
  2.4865	  5.5429	  6.2822	  0.0574	  1.0000
  2.8492	  5.5429	  5.8680	  0.0340	  1.0000
  3.2118	  5.5429	  5.3871	  0.6668	  1.0000
  3.5744	  5.5429	  6.6559	  2.3940	  0.0000
  3.9370	  5.5429	  6.2956	  3.9673	  0.0000
  4.2996	  5.5429	  7.2530	  1.9495	  0.0000
  4.6622	  5.5429	 -6.3224	 10.2469	  0.0000
  5.0249	  5.5429	 -0.0863	 -0.8133	  1.0000
  5.3875	  5.5429	 -1.8736	 -9.8059	  0.0000
  5.7501	  5.5429	 10.8951	 -0.9410	  0.0000
  6.1127	  5.5429	 -6.0204	 -6.9062	  0.0000
  6.4753	  5.5429	 -1.7577	 -1.8168	  1.0000
  6.8380	  5.5429	-14.7574	 -7.7610	  0.0000
