# x	y	u	v	mask
  0.3108	  6.9934	 -6.8737	 -0.0672	  0.0000
  0.6734	  6.9934	 -2.1290	-12.3475	  0.0000
  1.0361	  6.9934	  1.4354	  0.7383	  0.0000
  1.3987	  6.9934	 -1.6780	 -2.7657	  1.0000
  1.7613	  6.9934	 -0.2466	 -2.8315	  1.0000
  2.1239	  6.9934	 -0.0257	 -2.4739	  1.0000
  2.4865	  6.9934	  0.4951	 -2.7487	  1.0000
  2.8492	  6.9934	  0.8159	 -2.6027	  1.0000
  3.2118	  6.9934	  0.7918	 -2.4676	  1.0000
  3.5744	  6.9934	  1.1609	 -2.0292	  1.0000
  3.9370	  6.9934	  1.1648	 -1.8866	  1.0000
  4.2996	  6.9934	  0.2820	 -2.0263	  1.0000
  4.6622	  6.9934	  0.6161	 -2.0727	  1.0000
  5.0249	  6.9934	 -0.4409	 -1.1120	  0.0000
  5.3875	  6.9934	  0.0007	 -1.8198	  1.0000
  5.7501	  6.9934	  0.5966	 -2.0243	  1.0000
  6.1127	  6.9934	  0.8189	 -1.9259	  1.0000
  6.4753	  6.9934	  0.8239	 -2.0228	  1.0000
  6.8380	  6.9934	  0.9822	 -1.9870	  1.0000
  7.2006	  6.9934	  0.5407	 -1.9307	  1.0000
  7.5632	  6.9934	  0.4187	 -2.4986	  1.0000
  7.9258	  6.9934	  0.5294	 -0.4459	  0.0000
  8.2884	  6.9934	  0.5122	 -0.5063	  0.0000
  8.6511	  6.9934	 -0.9645	 -3.1911	  1.0000
  9.0137	  6.9934	 -1.3624	 -3.4553	  1.0000
  0.3108	  6.6308	 -7.6136	  2.6180	  0.0000
  0.6734	  6.6308	 -1.7078	 -2.3921	  1.0000
  1.0361	  6.6308	  0.2646	 -0.5841	  0.0000
  1.3987	  6.6308	 -1.4422	 -2.5231	  1.0000
  1.7613	  6.6308	 -0.2498	 -2.5344	  1.0000
  2.1239	  6.6308	-14.9603	-14.4009	  0.0000
  2.4865	  6.6308	 -0.0740	 -2.1683	  0.0000
  2.8492	  6.6308	 12.5066	 -3.3256	  0.0000
  3.2118	  6.6308	 -0.6547	 -2.2568	  0.0000
  3.5744	  6.6308	 -0.5380	 -0.6543	  0.0000
  3.9370	  6.6308	 -0.0554	 -1.5279	  0.0000
  4.2996	  6.6308	 -0.1610	 -1.5111	  1.0000
  4.6622	  6.6308	  7.6109	  3.0698	  0.0000
  5.0249	  6.6308	 -0.8091	 -1.2056	  0.0000
  5.3875	  6.6308	 -0.5082	 -1.3936	  1.0000
  5.7501	  6.6308	  6.8467	 -2.6379	  0.0000
  6.1127	  6.6308	 -0.0703	 -0.4920	  0.0000
  6.4753	  6.6308	  0.1745	 -1.5275	  1.0000
  6.8380	  6.6308	  0.8262	 -1.1300	  0.0000
  7.2006	  6.6308	  0.6318	 -0.6184	  0.0000
  7.5632	  6.6308	  0.5607	 -0.3911	  0.0000
  7.9258	  6.6308	 -0.0998	 -2.6320	  1.0000
  8.2884	  6.6308	 -0.6354	 -2.6278	  1.0000
  8.6511	  6.6308	 -6.6944	-13.9885	  0.0000
  9.0137	  6.6308	 -7.5971	 -7.6999	  0.0000
  0.3108	  6.2681	 -2.0436	 -2.6613	  1.0000
  0.6734	  6.2681	  0.4449	 -1.0461	  0.0000
  1.0361	  6.2681	 -1.9583	 -2.5801	  1.0000
  1.3987	  6.2681	 -1.6548	 -2.5188	  1.0000
  1.7613	  6.2681	 -0.8512	 -2.5824	  1.0000
  2.1239	  6.2681	 -0.3544	 -2.5198	  1.0000
  2.4865	  6.2681	  0.3675	 -2.4263	  1.0000
  2.8492	  6.2681	  0.6135	 -2.3276	  1.0000
  3.2118	  6.2681	  0.1072	 -1.5356	  0.0000
  3.5744	  6.2681	  9.0562	 -7.7785	  0.0000
  3.9370	  6.2681	 -0.5684	 -0.7017	  0.0000
  4.2996	  6.2681	 -0.4353	 -0.9717	  0.0000
  4.6622	  6.2681	 -0.0500	 -1.4537	  1.0000
  5.0249	  6.2681	  4.5341	 -2.4497	  0.0000
  5.3875	  6.2681	 -0.0930	 -4.3276	  0.0000
  5.7501	  6.2681	  3.9592	 -2.7653	  0.0000
  6.1127	  6.2681	 -6.7828	 -1.0070	  0.0000
  6.4753	  6.2681	 -0.2438	 -1.6309	  1.0000
  6.8380	  6.2681	  0.6013	 -0.4471	  0.0000
  7.2006	  6.2681	  0.0621	 -1.9369	  1.0000
  7.5632	  6.2681	  0.1091	 -2.3032	  1.0000
  7.9258	  6.2681	  0.0297	 -2.3890	  1.0000
  8.2884	  6.2681	 -0.3996	 -2.3976	  1.0000
  8.6511	  6.2681	  0.8569	 -0.6575	  0.0000
  9.0137	  6.2681	 -0.7735	 -2.8223	  1.0000
  0.3108	  5.9055	 -1.9676	 -3.0596	  1.0000
  0.6734	  5.9055	 -1.9183	 -2.8055	  1.0000
  1.0361	  5.9055	 -2.1752	 -2.5123	  1.0000
  1.3987	  5.9055	  0.0395	 -2.4214	  0.0000
  1.7613	  5.9055	 -0.8987	 -2.1085	  1.0000
  2.1239	  5.9055	 -0.5565	 -1.8375	  1.0000
  2.4865	  5.9055	  0.2988	 -1.9896	  0.0000
  2.8492	  5.9055	  7.7851	  3.5330	  0.0000
  3.2118	  5.9055	  0.2847	 -1.5980	  0.0000
  3.5744	  5.9055	  0.6211	 -2.0136	  1.0000
  3.9370	  5.9055	  0.6197	 -2.0627	  1.0000
  4.2996	  5.9055	 -0.2276	 -1.8207	  1.0000
  4.6622	  5.9055	-13.1049	 -7.8498	  0.0000
  5.0249	  5.9055	 -0.5909	 -1.1729	  1.0000
  5.3875	  5.9055	 -0.8756	 -1.3451	  1.0000
  5.7501	  5.9055	 -1.7357	 -1.6580	  0.0000
  6.1127	  5.9055	 -0.2254	 -1.2425	  1.0000
  6.4753	  5.9055	 -0.1740	 -1.3370	  1.0000
  6.8380	  5.9055	 12.6932	 -8.8761	  0.0000
  7.2006	  5.9055	  0.1472	 -1.6522	  1.0000
  7.5632	  5.9055	  0.2483	 -1.9938	  1.0000
  7.9258	  5.9055	  0.2434	 -2.0983	  1.0000
  8.2884	  5.9055	 -0.3449	 -2.2351	  1.0000
  8.6511	  5.9055	 -0.3814	 -2.4321	  1.0000
  9.0137	  5.9055	 -0.5959	 -2.6041	  1.0000
  0.3108	  5.5429	 -1.8702	 -2.9296	  1.0000
  0.6734	  5.5429	 -2.2129	 -3.0053	  1.0000
  1.0361	  5.5429	 -2.4478	 -2.6468	  1.0000
  1.3987	  5.5429	 -0.3274	 -1.3188	  0.0000
  1.7613	  5.5429	 -0.6443	 -2.4703	  0.0000
  2.1239	  5.5429	  5.2915	  4.0465	  0.0000
  2.4865	  5.5429	 -0.4226	 -1.8505	  1.0000
  2.8492	  5.5429	  0.2162	 -1.7042	  0.0000
  3.2118	  5.5429	  0.2758	 -1.7008	  0.0000
  3.5744	  5.5429	  0.2116	 -1.3453	  0.0000
