# x	y	u	v	mask
  0.3108	  6.9934	 -0.5665	  1.8711	  1.0000
  0.6734	  6.9934	 -0.1552	 -0.3682	  0.0000
  1.0361	  6.9934	 -5.4592	  5.4750	  0.0000
  1.3987	  6.9934	  9.9048	 14.6945	  0.0000
  1.7613	  6.9934	  1.2697	  1.3995	  1.0000
  2.1239	  6.9934	 -0.5827	 -0.9254	  0.0000
  2.4865	  6.9934	  1.9708	  1.3764	  1.0000
  2.8492	  6.9934	 12.3708	  6.3739	  0.0000
  3.2118	  6.9934	 -1.0599	  4.0566	  0.0000
  3.5744	  6.9934	 -7.7863	 14.9574	  0.0000
  3.9370	  6.9934	 -2.1412	  1.9785	  0.0000
  4.2996	  6.9934	 -1.3439	 -1.5249	  0.0000
  4.6622	  6.9934	 -0.8347	 -0.9756	  1.0000
  5.0249	  6.9934	 -0.7872	 -0.5497	  0.0000
  5.3875	  6.9934	  7.6347	 -7.7244	  0.0000
  5.7501	  6.9934	 -0.0942	  0.2728	  1.0000
  6.1127	  6.9934	  0.2016	  0.9220	  1.0000
  6.4753	  6.9934	 -0.1075	  0.4537	  1.0000
  6.8380	  6.9934	 -0.1648	 -0.0352	  1.0000
  7.2006	  6.9934	 -0.5909	 -0.7205	  1.0000
  7.5632	  6.9934	 -1.4349	 -1.5937	  1.0000
  7.9258	  6.9934	 -1.7164	 -2.5799	  1.0000
  8.2884	  6.9934	  0.5434	 -7.6695	  0.0000
  8.6511	  6.9934	 -7.6786	 -7.7234	  0.0000
  9.0137	  6.9934	 -3.1156	 -4.8799	  1.0000
  0.3108	  6.6308	-11.4750	  6.3576	  0.0000
  0.6734	  6.6308	-12.8609	 10.7221	  0.0000
  1.0361	  6.6308	 -1.8798	  2.2692	  0.0000
  1.3987	  6.6308	  8.3391	  2.1796	  0.0000
  1.7613	  6.6308	 -0.5414	 -0.0412	  0.0000
  2.1239	  6.6308	  1.4355	  1.0790	  1.0000
  2.4865	  6.6308	  1.6903	  1.1277	  1.0000
  2.8492	  6.6308	  0.8385	  1.0020	  1.0000
  3.2118	  6.6308	  0.1955	  0.3396	  1.0000
  3.5744	  6.6308	 -0.3666	 -0.4244	  1.0000
  3.9370	  6.6308	 -1.0219	 -0.7563	  1.0000
  4.2996	  6.6308	 -1.4740	 -1.3133	  1.0000
  4.6622	  6.6308	 -1.5035	 -1.4222	  1.0000
  5.0249	  6.6308	 -1.6527	 -1.4696	  1.0000
  5.3875	  6.6308	 -1.5777	  0.4960	  0.0000
  5.7501	  6.6308	 -0.8262	 -0.1590	  1.0000
  6.1127	  6.6308	 -0.8519	  0.7788	  1.0000
  6.4753	  6.6308	 -0.4650	  0.9422	  1.0000
  6.8380	  6.6308	 -1.8759	 -2.4088	  0.0000
  7.2006	  6.6308	 -0.9015	  0.0129	  1.0000
  7.5632	  6.6308	 -1.2887	 -0.7618	  1.0000
  7.9258	  6.6308	 -1.5000	 -1.5956	  1.0000
  8.2884	  6.6308	 -2.0988	 -2.3466	  1.0000
  8.6511	  6.6308	 -2.6201	 -1.0975	  0.0000
  9.0137	  6.6308	 -2.5156	 -4.0699	  1.0000
  0.3108	  6.2681	 -0.2843	  0.7425	  1.0000
  0.6734	  6.2681	 -0.0135	  0.5492	  1.0000
  1.0361	  6.2681	 -0.3428	 -0.5326	  0.0000
  1.3987	  6.2681	  0.1452	  0.4308	  1.0000
  1.7613	  6.2681	  1.7944	  0.0701	  0.0000
  2.1239	  6.2681	  1.1540	  1.0108	  1.0000
  2.4865	  6.2681	  1.3646	  1.2137	  1.0000
  2.8492	  6.2681	  0.6415	  1.0799	  1.0000
  3.2118	  6.2681	 -2.1379	  2.6821	  0.0000
  3.5744	  6.2681	 10.8120	 -5.6945	  0.0000
  3.9370	  6.2681	  1.0772	  0.5757	  0.0000
  4.2996	  6.2681	 -1.5699	 -0.7927	  1.0000
  4.6622	  6.2681	 -8.0160	 -7.1112	  0.0000
  5.0249	  6.2681	  7.7786	  9.8227	  0.0000
  5.3875	  6.2681	 -1.6250	  1.6347	  0.0000
  5.7501	  6.2681	 -0.9454	 -0.3136	  1.0000
  6.1127	  6.2681	 -0.9301	  0.5318	  1.0000
  6.4753	  6.2681	 -3.0082	  1.9284	  0.0000
  6.8380	  6.2681	 -2.1352	  4.2189	  0.0000
  7.2006	  6.2681	 -1.7456	 -1.2475	  0.0000
  7.5632	  6.2681	 -0.8985	 -0.7482	  1.0000
  7.9258	  6.2681	  4.1619	 -7.8376	  0.0000
  8.2884	  6.2681	 -7.7196	 -7.8488	  0.0000
  8.6511	  6.2681	 -7.6434	 -7.9319	  0.0000
  9.0137	  6.2681	 -2.1505	 -3.9699	  1.0000
  0.3108	  5.9055	  0.0431	  0.0784	  1.0000
  0.6734	  5.9055	  0.1028	 -7.5780	  0.0000
  1.0361	  5.9055	  0.4017	  0.0336	  1.0000
  1.3987	  5.9055	  7.8209	-11.2346	  0.0000
  1.7613	  5.9055	  1.3195	  0.3742	  1.0000
  2.1239	  5.9055	  1.4224	  0.6861	  1.0000
  2.4865	  5.9055	  1.5730	  0.9158	  1.0000
  2.8492	  5.9055	  0.1260	 -1.2826	  0.0000
  3.2118	  5.9055	  0.6298	 -3.6543	  0.0000
  3.5744	  5.9055	 -0.4674	  0.1269	  1.0000
  3.9370	  5.9055	 -1.1195	 -0.0474	  1.0000
  4.2996	  5.9055	 -7.5548	-13.5206	  0.0000
  4.6622	  5.9055	 -1.7576	-10.8786	  0.0000
  5.0249	  5.9055	 -1.7504	  0.6723	  0.0000
  5.3875	  5.9055	 -2.2645	 -0.7949	  1.0000
  5.7501	  5.9055	 -0.9410	  1.1078	  0.0000
  6.1127	  5.9055	 -1.3213	  0.6565	  1.0000
  6.4753	  5.9055	 -0.8722	  0.7869	  1.0000
  6.8380	  5.9055	 13.9169	 12.6857	  0.0000
  7.2006	  5.9055	 -0.6783	  0.0304	  1.0000
  7.5632	  5.9055	 -0.6098	 -0.8023	  1.0000
  7.9258	  5.9055	 -1.0054	 -8.7106	  0.0000
  8.2884	  5.9055	 -3.8745	 -1.0996	  0.0000
  8.6511	  5.9055	 -7.7180	 -2.0699	  0.0000
  9.0137	  5.9055	 -1.3368	 -4.0102	  1.0000
  0.3108	  5.5429	  0.2467	 -1.3161	  1.0000
  0.6734	  5.5429	 -0.2036	  0.3812	  0.0000
  1.0361	  5.5429	  0.5675	 -0.9163	  1.0000
  1.3987	  5.5429	  0.7469	 -0.8210	  1.0000
  1.7613	  5.5429	  1.0756	 -0.4192	  1.0000
  2.1239	  5.5429	  1.2198	  0.1947	  1.0000
  2.4865	  5.5429	  1.3932	  0.2440	  1.0000
  2.8492	  5.5429	 -0.6171	  2.4453	  0.0000
  3.2118	  5.5429	  0.3661	  0.5943	  1.0000
  3.5744	  5.5429	 -0.2469	 -0.0596	  1.0000
