# x	y	u	v	mask
  0.3108	  6.9934	 -0.3039	  0.3716	  1.0000
  0.6734	  6.9934	  0.0661	 -0.0474	  0.0000
  1.0361	  6.9934	-11.4439	 -7.8442	  0.0000
  1.3987	  6.9934	 -0.2513	  1.2768	  1.0000
  1.7613	  6.9934	  0.2843	  1.1699	  1.0000
  2.1239	  6.9934	 -0.0964	  1.0412	  1.0000
  2.4865	  6.9934	  0.6077	  0.9662	  1.0000
  2.8492	  6.9934	  6.2230	  2.6229	  0.0000
  3.2118	  6.9934	  0.1411	 -0.3507	  0.0000
  3.5744	  6.9934	  0.5197	 -1.6521	  0.0000
  3.9370	  6.9934	  1.5658	 -2.2410	  1.0000
  4.2996	  6.9934	  1.2914	 -2.4936	  1.0000
  4.6622	  6.9934	  0.8532	 -2.1554	  0.0000
  5.0249	  6.9934	  1.6551	 -2.1806	  1.0000
  5.3875	  6.9934	  1.0072	 -1.8490	  1.0000
  5.7501	  6.9934	  5.7384	 -2.4927	  0.0000
  6.1127	  6.9934	  1.6069	 -1.0464	  1.0000
  6.4753	  6.9934	  1.2395	 -0.6588	  1.0000
  6.8380	  6.9934	  0.9278	 -0.5154	  1.0000
  7.2006	  6.9934	  0.3922	 -0.8880	  1.0000
  7.5632	  6.9934	 -0.0190	 -1.1674	  1.0000
  7.9258	  6.9934	 -0.0401	 -1.3276	  1.0000
  8.2884	  6.9934	 -0.2074	 -1.5135	  1.0000
  8.6511	  6.9934	 -7.7052	 -7.5816	  0.0000
  9.0137	  6.9934	 -0.7967	 -1.5559	  1.0000
  0.3108	  6.6308	 -1.2217	  0.7164	  1.0000
  0.6734	  6.6308	 12.5250	  6.7186	  0.0000
  1.0361	  6.6308	  0.8512	 -0.6868	  0.0000
  1.3987	  6.6308	  0.4164	 -0.1927	  0.0000
  1.7613	  6.6308	  0.0204	  1.4343	  1.0000
  2.1239	  6.6308	 -7.8587	  7.3376	  0.0000
  2.4865	  6.6308	  0.3533	  1.0645	  1.0000
  2.8492	  6.6308	  1.1646	  0.2848	  1.0000
  3.2118	  6.6308	  0.8898	 -0.4637	  1.0000
  3.5744	  6.6308	  6.8134	  5.2599	  0.0000
  3.9370	  6.6308	  1.4137	 -1.0089	  0.0000
  4.2996	  6.6308	 -0.1210	 -1.1599	  0.0000
  4.6622	  6.6308	  1.3602	 -2.0955	  1.0000
  5.0249	  6.6308	  0.4713	 -1.6506	  0.0000
  5.3875	  6.6308	  0.6789	 -1.8262	  1.0000
  5.7501	  6.6308	 10.9165	 11.9411	  0.0000
  6.1127	  6.6308	  1.4161	 -0.8590	  0.0000
  6.4753	  6.6308	 -9.5007	 -1.7052	  0.0000
  6.8380	  6.6308	  1.1485	 -1.1623	  0.0000
  7.2006	  6.6308	  2.9618	 -5.4791	  0.0000
  7.5632	  6.6308	  0.5942	 -0.6115	  1.0000
  7.9258	  6.6308	  0.6004	 -0.7194	  1.0000
  8.2884	  6.6308	  0.8378	 -0.5007	  0.0000
  8.6511	  6.6308	  0.2179	 -0.8647	  1.0000
  9.0137	  6.6308	  0.1474	 -0.9264	  1.0000
  0.3108	  6.2681	 -1.9375	  1.0689	  1.0000
  0.6734	  6.2681	 -0.2751	  0.0634	  0.0000
  1.0361	  6.2681	  2.4250	  7.6668	  0.0000
  1.3987	  6.2681	 -1.2791	  1.1846	  1.0000
  1.7613	  6.2681	  4.8349	  7.6620	  0.0000
  2.1239	  6.2681	 -0.5016	  0.9148	  1.0000
  2.4865	  6.2681	  0.2175	  0.5780	  1.0000
  2.8492	  6.2681	  0.8880	 -0.2902	  1.0000
  3.2118	  6.2681	  0.5900	 -1.1301	  1.0000
  3.5744	  6.2681	  1.0226	 -1.6712	  1.0000
  3.9370	  6.2681	 12.4224	 -5.5917	  0.0000
  4.2996	  6.2681	 -6.6361	 -5.7144	  0.0000
  4.6622	  6.2681	  1.1793	 -2.2011	  1.0000
  5.0249	  6.2681	  0.5747	 -1.5362	  0.0000
  5.3875	  6.2681	  0.6061	 -1.7464	  1.0000
  5.7501	  6.2681	  0.5684	 -1.2913	  1.0000
  6.1127	  6.2681	  0.9360	 -0.6528	  1.0000
  6.4753	  6.2681	  7.4092	  3.1194	  0.0000
  6.8380	  6.2681	  0.7996	 -0.6105	  0.0000
  7.2006	  6.2681	  1.1714	 -0.7859	  0.0000
  7.5632	  6.2681	  1.0230	 -0.8626	  0.0000
  7.9258	  6.2681	 -8.3731	 -1.1224	  0.0000
  8.2884	  6.2681	  0.6243	 -0.9389	  1.0000
  8.6511	  6.2681	  0.2956	 -1.1562	  1.0000
  9.0137	  6.2681	  0.2411	 -1.3367	  1.0000
  0.3108	  5.9055	 -1.8942	  1.3076	  1.0000
  0.6734	  5.9055	  0.9491	 -7.6385	  0.0000
  1.0361	  5.9055	 -1.3819	  1.6523	  1.0000
  1.3987	  5.9055	 -1.1179	  1.5707	  1.0000
  1.7613	  5.9055	 -0.2227	  1.5460	  1.0000
  2.1239	  5.9055	 -0.2913	  1.2233	  1.0000
  2.4865	  5.9055	  0.3968	  0.8897	  1.0000
  2.8492	  5.9055	  0.1700	 -3.0811	  0.0000
  3.2118	  5.9055	  0.7091	 -0.8692	  1.0000
  3.5744	  5.9055	  1.5012	 -2.0635	  0.0000
  3.9370	  5.9055	  0.9439	 -1.4867	  0.0000
  4.2996	  5.9055	  1.0896	 -1.6117	  0.0000
  4.6622	  5.9055	 -7.2094	-13.0529	  0.0000
  5.0249	  5.9055	  9.4201	 -8.8587	  0.0000
  5.3875	  5.9055	  0.2326	 -1.7949	  0.0000
  5.7501	  5.9055	  0.3967	 -1.4177	  1.0000
  6.1127	  5.9055	  0.5558	 -0.7561	  1.0000
  6.4753	  5.9055	 -1.3328	 -2.4394	  0.0000
  6.8380	  5.9055	  0.5706	  0.2979	  1.0000
  7.2006	  5.9055	  1.2778	 -0.4878	  0.0000
  7.5632	  5.9055	  1.1496	 -0.7593	  0.0000
  7.9258	  5.9055	  1.1114	 -0.5674	  0.0000
  8.2884	  5.9055	  0.6441	 -0.5521	  1.0000
  8.6511	  5.9055	  0.5926	 -0.7922	  1.0000
  9.0137	  5.9055	  0.5999	 -0.9144	  1.0000
  0.3108	  5.5429	-10.4113	 -7.9474	  0.0000
  0.6734	  5.5429	 -0.9734	  2.1337	  1.0000
  1.0361	  5.5429	 -1.2856	  1.7129	  1.0000
  1.3987	  5.5429	 -7.8109	 11.2930	  0.0000
  1.7613	  5.5429	 -0.1853	  1.4175	  1.0000
  2.1239	  5.5429	  0.3240	 -1.1871	  0.0000
  2.4865	  5.5429	  0.2549	  0.9277	  1.0000
  2.8492	  5.5429	  1.0812	 -1.2031	  0.0000
  3.2118	  5.5429	  0.5796	 -0.7572	  1.0000
  3.5744	  5.5429	  0.7305	 -0.9408	  1.0000
  3.9370	  5.5429	  1.0513	 -1.6037	  0.0000
  4.2996	  5.5429	  0.6553	 -1.6484	  1.0000
  4.6622	  5.5429	  0.7695	 -4.0691	  0.0000
  5.0249	  5.5429	 -5.7440	 -3.7772	  0.0000
  5.3875	  5.5429	  0.2838	 -1.5791	  0.0000
  5.7501	  5.5429	 -0.2326	 -0.8018	  1.0000
  6.1127	  5.5429	  0.2425	 -0.6075	  1.0000
  6.4753	  5.5429	  0.2175	 -0.1889	  1.0000
  6.8380	  5.5429	 -1.6545	 -2.6489	  0.0000
  7.2006	  5.5429	  7.8781	  7.7035	  0.0000
